week,date,year,uniqueinds,weeklyresid,weeklyreldev,n_weeklyresid,date,MonthStart,GroupSize,GroupSize_ExcPups
26,30/06/2008,2008,11,47.83052265,1.06731332,24,30/06/2008,01/07/2008,9.772228444,9.638895111
27,07/07/2008,2008,10,56.7629891,1.081109843,33,07/07/2008,01/07/2008,9.772228444,9.638895111
28,14/07/2008,2008,11,55.15913113,1.077683417,31,14/07/2008,01/07/2008,9.772228444,9.638895111
29,21/07/2008,2008,11,47.58787524,1.066145879,33,21/07/2008,01/07/2008,9.772228444,9.638895111
30,28/07/2008,2008,11,43.78829533,1.063087941,39,28/07/2008,01/07/2008,9.772228444,9.638895111
31,04/08/2008,2008,10,44.11401226,1.06152854,44,04/08/2008,01/08/2008,9.004051045,8.979164167
32,11/08/2008,2008,11,38.46415113,1.054585413,35,11/08/2008,01/08/2008,9.004051045,8.979164167
33,18/08/2008,2008,10,33.0870627,1.046160712,26,18/08/2008,01/08/2008,9.004051045,8.979164167
34,25/08/2008,2008,10,29.04225909,1.042039164,36,25/08/2008,01/08/2008,9.004051045,8.979164167
35,01/09/2008,2008,12,19.8703068,1.027778518,33,01/09/2008,01/09/2008,11.20520635,9.776649327
36,08/09/2008,2008,12,28.65369143,1.040233891,43,08/09/2008,01/09/2008,11.20520635,9.776649327
37,15/09/2008,2008,11,28.9784095,1.039421286,37,15/09/2008,01/09/2008,11.20520635,9.776649327
38,22/09/2008,2008,11,35.33606854,1.048899246,42,22/09/2008,01/09/2008,11.20520635,9.776649327
39,29/09/2008,2008,11,29.58113533,1.040325567,47,29/09/2008,01/09/2008,11.20520635,9.776649327
40,06/10/2008,2008,12,19.81334581,1.02690134,45,06/10/2008,01/10/2008,11.47793907,9.182077576
41,13/10/2008,2008,11,8.273423103,1.009968797,50,13/10/2008,01/10/2008,11.47793907,9.182077576
42,20/10/2008,2008,11,-16.62678031,0.977209388,45,20/10/2008,01/10/2008,11.47793907,9.182077576
43,27/10/2008,2008,11,-7.999667237,0.989768598,41,27/10/2008,01/10/2008,11.47793907,9.182077576
44,03/11/2008,2008,11,15.0672817,1.0196734,34,03/11/2008,01/11/2008,11.0146111,9.745999867
45,10/11/2008,2008,13,5.180932739,1.006662652,38,10/11/2008,01/11/2008,11.0146111,9.745999867
46,17/11/2008,2008,12,1.654667015,1.001751059,40,17/11/2008,01/11/2008,11.0146111,9.745999867
47,24/11/2008,2008,10,-11.75264536,0.984075709,23,24/11/2008,01/11/2008,11.0146111,9.745999867
48,01/12/2008,2008,10,27.23332188,1.037452148,17,01/12/2008,01/12/2008,13.98902887,11.03729187
49,08/12/2008,2008,11,27.77603772,1.038907164,32,08/12/2008,01/12/2008,13.98902887,11.03729187
50,15/12/2008,2008,11,11.55639798,1.016366037,25,15/12/2008,01/12/2008,13.98902887,11.03729187
51,22/12/2008,2008,11,8.776060055,1.012894381,28,22/12/2008,01/12/2008,13.98902887,11.03729187
52,29/12/2008,2008,11,-7.759459536,0.990545301,29,29/12/2008,01/12/2008,13.98902887,11.03729187
1,07/01/2009,2009,13,-15.72172158,0.978926239,32,07/01/2009,01/01/2009,13.72831914,11.71470473
2,14/01/2009,2009,11,5.925523954,1.008261718,27,14/01/2009,01/01/2009,13.72831914,11.71470473
3,21/01/2009,2009,11,23.17169987,1.031119186,38,21/01/2009,01/01/2009,13.72831914,11.71470473
4,28/01/2009,2009,12,34.76418154,1.046431212,42,28/01/2009,01/01/2009,13.72831914,11.71470473
5,04/02/2009,2009,12,21.93841283,1.029809636,41,04/02/2009,01/02/2009,14.67355295,13.53857711
6,11/02/2009,2009,12,22.20077854,1.030371218,38,11/02/2009,01/02/2009,14.67355295,13.53857711
7,18/02/2009,2009,10,13.62166149,1.019455638,25,18/02/2009,01/02/2009,14.67355295,13.53857711
8,25/02/2009,2009,10,11.17141473,1.015464342,33,25/02/2009,01/02/2009,14.67355295,13.53857711
9,04/03/2009,2009,12,11.92526755,1.016510479,44,04/03/2009,01/03/2009,14.98221817,13.05281869
10,11/03/2009,2009,12,12.77634582,1.017518194,45,11/03/2009,01/03/2009,14.98221817,13.05281869
11,18/03/2009,2009,10,2.692155284,1.003953873,34,18/03/2009,01/03/2009,14.98221817,13.05281869
12,25/03/2009,2009,12,2.621252021,1.003458968,50,25/03/2009,01/03/2009,14.98221817,13.05281869
13,01/04/2009,2009,12,-6.37882996,0.991786946,49,01/04/2009,01/04/2009,15.34526561,14.44199782
14,08/04/2009,2009,12,-1.392555684,0.998078412,38,08/04/2009,01/04/2009,15.34526561,14.44199782
15,15/04/2009,2009,11,-6.764745025,0.991256128,31,15/04/2009,01/04/2009,15.34526561,14.44199782
16,22/04/2009,2009,11,-16.15061114,0.978366383,36,22/04/2009,01/04/2009,15.34526561,14.44199782
17,29/04/2009,2009,10,-5.399569809,0.993019507,32,29/04/2009,01/04/2009,15.34526561,14.44199782
18,06/05/2009,2009,10,-3.933632661,0.995016897,33,06/05/2009,01/05/2009,16.37370206,14.82085383
19,13/05/2009,2009,9,-1.229744215,0.998994425,35,13/05/2009,01/05/2009,16.37370206,14.82085383
20,20/05/2009,2009,9,-10.55826941,0.986332428,37,20/05/2009,01/05/2009,16.37370206,14.82085383
21,27/05/2009,2009,10,-12.57902133,0.983395314,23,27/05/2009,01/05/2009,16.37370206,14.82085383
22,03/06/2009,2009,10,-14.48842834,0.980989141,38,03/06/2009,01/06/2009,16.04583691,15.39121432
23,10/06/2009,2009,9,-19.15387653,0.974567775,23,10/06/2009,01/06/2009,16.04583691,15.39121432
24,17/06/2009,2009,11,-16.98394164,0.977693746,35,17/06/2009,01/06/2009,16.04583691,15.39121432
25,24/06/2009,2009,9,-24.22517306,0.968110314,29,24/06/2009,01/06/2009,16.04583691,15.39121432
26,01/07/2009,2009,9,-8.762903577,0.988515138,33,01/07/2009,01/07/2009,16.44638877,16.30353162
27,08/07/2009,2009,9,-5.713130917,0.992696639,32,08/07/2009,01/07/2009,16.44638877,16.30353162
28,15/07/2009,2009,9,-7.059962314,0.990865459,28,15/07/2009,01/07/2009,16.44638877,16.30353162
29,22/07/2009,2009,9,-12.68764233,0.983895107,32,22/07/2009,01/07/2009,16.44638877,16.30353162
30,29/07/2009,2009,9,-8.811905886,0.988831838,32,29/07/2009,01/07/2009,16.44638877,16.30353162
31,05/08/2009,2009,10,-9.320803525,0.987559249,29,05/08/2009,01/08/2009,15.22629376,15.22629376
32,12/08/2009,2009,9,-11.38700899,0.983899233,35,12/08/2009,01/08/2009,15.22629376,15.22629376
33,19/08/2009,2009,10,-11.40310186,0.983945421,31,19/08/2009,01/08/2009,15.22629376,15.22629376
34,26/08/2009,2009,10,-20.55141476,0.971961883,32,26/08/2009,01/08/2009,15.22629376,15.22629376
35,02/09/2009,2009,9,-12.68543191,0.981979257,36,02/09/2009,01/09/2009,14.96999516,14.70964014
36,09/09/2009,2009,9,-20.77914601,0.971302598,35,09/09/2009,01/09/2009,14.96999516,14.70964014
37,16/09/2009,2009,10,-15.82265674,0.978611257,47,16/09/2009,01/09/2009,14.96999516,14.70964014
38,23/09/2009,2009,9,-19.66643021,0.973279729,45,23/09/2009,01/09/2009,14.96999516,14.70964014
39,30/09/2009,2009,10,-16.20471867,0.978149016,46,30/09/2009,01/10/2009,16.10929458,14.1432526
40,07/10/2009,2009,9,9.837097208,1.012673139,31,07/10/2009,01/10/2009,16.10929458,14.1432526
41,14/10/2009,2009,9,24.2092748,1.031715738,32,14/10/2009,01/10/2009,16.10929458,14.1432526
42,21/10/2009,2009,9,24.58173234,1.032468947,42,21/10/2009,01/10/2009,16.10929458,14.1432526
43,28/10/2009,2009,9,26.2491672,1.03421722,41,28/10/2009,01/10/2009,16.10929458,14.1432526
44,04/11/2009,2009,8,4.447312978,1.00522263,34,04/11/2009,01/11/2009,16.20213361,13.08769068
45,11/11/2009,2009,9,21.47744527,1.02668265,40,11/11/2009,01/11/2009,16.20213361,13.08769068
46,18/11/2009,2009,10,3.034899554,1.003021044,36,18/11/2009,01/11/2009,16.20213361,13.08769068
47,25/11/2009,2009,9,2.832101687,1.001789621,30,25/11/2009,01/11/2009,16.20213361,13.08769068
48,02/12/2009,2009,9,-12.25632822,0.982141076,23,02/12/2009,01/12/2009,15.98093671,15.8898639
49,09/12/2009,2009,10,-22.64758949,0.968903844,36,09/12/2009,01/12/2009,15.98093671,15.8898639
50,16/12/2009,2009,9,3.261517913,1.002960957,33,16/12/2009,01/12/2009,15.98093671,15.8898639
51,23/12/2009,2009,10,10.80025926,1.011768688,33,23/12/2009,01/12/2009,15.98093671,15.8898639
52,30/12/2009,2009,8,-4.541225807,0.993521288,20,30/12/2009,01/12/2009,15.98093671,15.8898639
1,07/01/2010,2010,7,2.487877641,1.003722733,11,07/01/2010,01/01/2010,19.90471993,16.54606967
2,14/01/2010,2010,9,5.410423038,1.006792936,22,14/01/2010,01/01/2010,19.90471993,16.54606967
3,21/01/2010,2010,9,16.56174458,1.022668231,33,21/01/2010,01/01/2010,19.90471993,16.54606967
4,28/01/2010,2010,8,15.8936594,1.021097377,24,28/01/2010,01/01/2010,19.90471993,16.54606967
5,04/02/2010,2010,8,16.47539783,1.021809864,23,04/02/2010,01/02/2010,18.39835952,15.74940186
6,11/02/2010,2010,7,15.29613537,1.020672692,23,11/02/2010,01/02/2010,18.39835952,15.74940186
7,18/02/2010,2010,9,-12.84956219,0.983010413,21,18/02/2010,01/02/2010,18.39835952,15.74940186
8,25/02/2010,2010,9,-3.032538507,0.996392657,21,25/02/2010,01/02/2010,18.39835952,15.74940186
9,04/03/2010,2010,7,-8.614106457,0.988483175,15,04/03/2010,01/03/2010,20.47567047,19.26712856
10,11/03/2010,2010,8,1.692558978,1.002685491,21,11/03/2010,01/03/2010,20.47567047,19.26712856
11,18/03/2010,2010,8,-5.978211503,0.992331689,26,18/03/2010,01/03/2010,20.47567047,19.26712856
12,25/03/2010,2010,8,-7.866534932,0.989685131,20,25/03/2010,01/03/2010,20.47567047,19.26712856
13,01/04/2010,2010,8,-5.231998019,0.993853496,17,01/04/2010,01/04/2010,22.22839965,19.13510997
14,08/04/2010,2010,7,-15.83265082,0.979713105,19,08/04/2010,01/04/2010,22.22839965,19.13510997
15,15/04/2010,2010,8,-5.263651213,0.993567185,23,15/04/2010,01/04/2010,22.22839965,19.13510997
16,22/04/2010,2010,8,3.597967484,1.00489855,29,22/04/2010,01/04/2010,22.22839965,19.13510997
17,29/04/2010,2010,9,13.89587389,1.018998254,22,29/04/2010,01/04/2010,22.22839965,19.13510997
18,06/05/2010,2010,8,9.993890683,1.013501286,22,06/05/2010,01/05/2010,21.90872343,20.99138036
19,13/05/2010,2010,10,5.839452364,1.008559227,29,13/05/2010,01/05/2010,21.90872343,20.99138036
20,20/05/2010,2010,9,18.29952993,1.025469156,34,20/05/2010,01/05/2010,21.90872343,20.99138036
21,27/05/2010,2010,9,36.12634107,1.049376845,16,27/05/2010,01/05/2010,21.90872343,20.99138036
22,03/06/2010,2010,9,24.55794189,1.032883328,31,03/06/2010,01/06/2010,21.87353661,21.54020327
23,10/06/2010,2010,10,20.72074663,1.028426823,34,10/06/2010,01/06/2010,21.87353661,21.54020327
24,17/06/2010,2010,9,16.03953914,1.021543426,29,17/06/2010,01/06/2010,21.87353661,21.54020327
25,24/06/2010,2010,8,13.79074877,1.018745668,29,24/06/2010,01/06/2010,21.87353661,21.54020327
26,01/07/2010,2010,10,14.24928679,1.019321562,30,01/07/2010,01/07/2010,20.4558254,20.4558254
27,08/07/2010,2010,10,8.089980744,1.011373821,32,08/07/2010,01/07/2010,20.4558254,20.4558254
28,15/07/2010,2010,8,-0.564476825,0.999335954,30,15/07/2010,01/07/2010,20.4558254,20.4558254
29,22/07/2010,2010,11,-1.51654629,0.99891246,34,22/07/2010,01/07/2010,20.4558254,20.4558254
30,29/07/2010,2010,10,9.892365075,1.013469206,29,29/07/2010,01/07/2010,20.4558254,20.4558254
31,05/08/2010,2010,10,-7.095496409,0.990916385,29,05/08/2010,01/08/2010,19.0970419,19.0970419
32,12/08/2010,2010,10,-3.858956491,0.995699932,28,12/08/2010,01/08/2010,19.0970419,19.0970419
33,19/08/2010,2010,9,-13.30340081,0.983499424,28,19/08/2010,01/08/2010,19.0970419,19.0970419
34,26/08/2010,2010,10,-16.17321034,0.979206075,32,26/08/2010,01/08/2010,19.0970419,19.0970419
35,02/09/2010,2010,10,-22.63423039,0.971326039,26,02/09/2010,01/09/2010,20.20052112,19.09282629
36,09/09/2010,2010,12,-29.40547594,0.962780445,35,09/09/2010,01/09/2010,20.20052112,19.09282629
37,16/09/2010,2010,13,-38.38519001,0.95139925,30,16/09/2010,01/09/2010,20.20052112,19.09282629
38,23/09/2010,2010,8,-41.12541725,0.94743655,18,23/09/2010,01/09/2010,20.20052112,19.09282629
39,30/09/2010,2010,10,-39.02428609,0.949825813,26,30/09/2010,01/10/2010,19.17493791,17.55544253
40,07/10/2010,2010,9,-39.12211127,0.950040597,27,07/10/2010,01/10/2010,19.17493791,17.55544253
41,14/10/2010,2010,8,5.608978805,1.008880538,25,14/10/2010,01/10/2010,19.17493791,17.55544253
42,21/10/2010,2010,9,4.818378353,1.006630917,29,21/10/2010,01/10/2010,19.17493791,17.55544253
43,28/10/2010,2010,10,1.854252635,1.003087739,30,28/10/2010,01/10/2010,19.17493791,17.55544253
44,04/11/2010,2010,13,-24.3290584,0.96975897,40,04/11/2010,01/11/2010,18.3235016,17.61601861
45,11/11/2010,2010,12,-46.73451876,0.939621421,35,11/11/2010,01/11/2010,18.3235016,17.61601861
46,18/11/2010,2010,11,-51.51053701,0.933267933,28,18/11/2010,01/11/2010,18.3235016,17.61601861
47,25/11/2010,2010,10,-22.44478374,0.971919443,26,25/11/2010,01/11/2010,18.3235016,17.61601861
48,02/12/2010,2010,8,0.15178595,1.001409218,18,02/12/2010,01/12/2010,17.92045236,16.89947114
49,09/12/2010,2010,7,14.29078474,1.019692124,11,09/12/2010,01/12/2010,17.92045236,16.89947114
50,16/12/2010,2010,9,-15.1310228,0.98116645,21,16/12/2010,01/12/2010,17.92045236,16.89947114
51,23/12/2010,2010,9,2.120869809,1.003264836,30,23/12/2010,01/12/2010,17.92045236,16.89947114
52,30/12/2010,2010,9,-2.696224497,0.997406659,19,30/12/2010,01/12/2010,17.92045236,16.89947114
1,07/01/2011,2011,7,6.816885013,1.008736362,15,07/01/2011,01/01/2011,17.37315642,15.73697252
2,14/01/2011,2011,9,12.8615374,1.017568527,19,14/01/2011,01/01/2011,17.37315642,15.73697252
3,21/01/2011,2011,11,37.25121029,1.051433786,29,21/01/2011,01/01/2011,17.37315642,15.73697252
4,28/01/2011,2011,11,42.33268661,1.057762172,32,28/01/2011,01/01/2011,17.37315642,15.73697252
5,04/02/2011,2011,12,43.97228398,1.059250996,34,04/02/2011,01/02/2011,18.97873094,16.62622029
6,11/02/2011,2011,11,39.89848143,1.054031379,31,11/02/2011,01/02/2011,18.97873094,16.62622029
7,18/02/2011,2011,11,48.05597054,1.064772201,30,18/02/2011,01/02/2011,18.97873094,16.62622029
8,25/02/2011,2011,11,37.70671561,1.051536345,32,25/02/2011,01/02/2011,18.97873094,16.62622029
9,04/03/2011,2011,10,27.57284665,1.038987868,34,04/03/2011,01/03/2011,20.50767933,16.67205986
10,11/03/2011,2011,10,29.59069899,1.041452556,26,11/03/2011,01/03/2011,20.50767933,16.67205986
11,18/03/2011,2011,10,6.387271143,1.009823365,32,18/03/2011,01/03/2011,20.50767933,16.67205986
12,25/03/2011,2011,10,20.54200452,1.028287047,30,25/03/2011,01/03/2011,20.50767933,16.67205986
13,01/04/2011,2011,11,24.76903492,1.033656045,41,01/04/2011,01/04/2011,21.70934306,19.80890307
14,08/04/2011,2011,10,20.78488493,1.028570928,41,08/04/2011,01/04/2011,21.70934306,19.80890307
15,15/04/2011,2011,9,32.39494258,1.044138766,34,15/04/2011,01/04/2011,21.70934306,19.80890307
16,22/04/2011,2011,10,33.74924552,1.04622793,39,22/04/2011,01/04/2011,21.70934306,19.80890307
17,29/04/2011,2011,10,32.01171222,1.044298497,38,29/04/2011,01/04/2011,21.70934306,19.80890307
18,06/05/2011,2011,9,33.35889233,1.044833864,18,06/05/2011,01/05/2011,21.44845808,20.63019424
19,13/05/2011,2011,10,48.68597586,1.06596921,39,13/05/2011,01/05/2011,21.44845808,20.63019424
20,20/05/2011,2011,10,48.65200611,1.067439408,35,20/05/2011,01/05/2011,21.44845808,20.63019424
21,27/05/2011,2011,11,48.5052953,1.06647644,33,27/05/2011,01/05/2011,21.44845808,20.63019424
22,03/06/2011,2011,11,45.1380016,1.060673127,37,03/06/2011,01/06/2011,20.14453719,19.21754251
23,10/06/2011,2011,11,34.35756516,1.045915067,28,10/06/2011,01/06/2011,20.14453719,19.21754251
24,17/06/2011,2011,9,41.6323616,1.058128993,17,17/06/2011,01/06/2011,20.14453719,19.21754251
25,24/06/2011,2011,12,34.90240376,1.046670176,36,24/06/2011,01/06/2011,20.14453719,19.21754251
26,01/07/2011,2011,12,30.08518577,1.041273758,28,01/07/2011,01/07/2011,17.70782065,17.42865399
27,08/07/2011,2011,11,34.76411688,1.047249458,31,08/07/2011,01/07/2011,17.70782065,17.42865399
28,15/07/2011,2011,12,31.78659792,1.04258741,24,15/07/2011,01/07/2011,17.70782065,17.42865399
29,22/07/2011,2011,12,34.24379026,1.045592127,37,22/07/2011,01/07/2011,17.70782065,17.42865399
30,29/07/2011,2011,12,16.84335572,1.022131369,33,29/07/2011,01/07/2011,17.70782065,17.42865399
31,05/08/2011,2011,11,18.62323957,1.024364588,33,05/08/2011,01/08/2011,17.88082051,17.8468069
32,12/08/2011,2011,13,16.8597368,1.022959444,43,12/08/2011,01/08/2011,17.88082051,17.8468069
33,19/08/2011,2011,13,18.42428596,1.024624144,43,19/08/2011,01/08/2011,17.88082051,17.8468069
34,26/08/2011,2011,12,1.11476541,1.001259158,33,26/08/2011,01/08/2011,17.88082051,17.8468069
35,02/09/2011,2011,13,11.69364918,1.016043099,47,02/09/2011,01/09/2011,18.71723853,17.65582313
36,09/09/2011,2011,14,0.321092294,1.000715786,47,09/09/2011,01/09/2011,18.71723853,17.65582313
37,16/09/2011,2011,14,-14.65124989,0.980782344,51,16/09/2011,01/09/2011,18.71723853,17.65582313
38,23/09/2011,2011,14,-20.04356057,0.973449164,51,23/09/2011,01/09/2011,18.71723853,17.65582313
39,30/09/2011,2011,13,-27.49844621,0.964229375,44,30/09/2011,01/10/2011,17.94313726,16.29447342
40,07/10/2011,2011,12,-26.00451736,0.965882314,44,07/10/2011,01/10/2011,17.94313726,16.29447342
41,14/10/2011,2011,12,-42.75177504,0.94411982,41,14/10/2011,01/10/2011,17.94313726,16.29447342
42,21/10/2011,2011,13,-19.63341283,0.97428597,42,21/10/2011,01/10/2011,17.94313726,16.29447342
43,28/10/2011,2011,14,-10.01638561,0.98704782,53,28/10/2011,01/10/2011,17.94313726,16.29447342
44,04/11/2011,2011,15,-30.61297689,0.959442487,48,04/11/2011,01/11/2011,17.47794425,16.4916034
45,11/11/2011,2011,14,-43.19463066,0.94145905,49,11/11/2011,01/11/2011,17.47794425,16.4916034
46,18/11/2011,2011,14,-64.48511471,0.913388826,28,18/11/2011,01/11/2011,17.47794425,16.4916034
47,25/11/2011,2011,14,-78.40586021,0.894700604,44,25/11/2011,01/11/2011,17.47794425,16.4916034
48,02/12/2011,2011,11,-79.3534901,0.892671386,26,02/12/2011,01/12/2011,17.24312847,16.83794295
49,09/12/2011,2011,12,-73.75140166,0.90090362,36,09/12/2011,01/12/2011,17.24312847,16.83794295
50,16/12/2011,2011,11,-43.11387274,0.94187412,33,16/12/2011,01/12/2011,17.24312847,16.83794295
51,23/12/2011,2011,13,-17.36479284,0.976134919,26,23/12/2011,01/12/2011,17.24312847,16.83794295
52,30/12/2011,2011,15,-0.416673024,0.999385585,36,30/12/2011,01/12/2011,17.24312847,16.83794295
1,07/01/2012,2012,15,16.82172564,1.023148207,34,07/01/2012,01/01/2012,16.22931687,15.80420565
2,14/01/2012,2012,15,8.231510555,1.011957198,35,14/01/2012,01/01/2012,16.22931687,15.80420565
3,21/01/2012,2012,13,2.761644416,1.004732752,33,21/01/2012,01/01/2012,16.22931687,15.80420565
4,28/01/2012,2012,14,24.19769849,1.034015281,40,28/01/2012,01/01/2012,16.22931687,15.80420565
5,04/02/2012,2012,15,10.12136487,1.01413625,36,04/02/2012,01/02/2012,17.03729541,16.201008
6,11/02/2012,2012,14,25.99712559,1.035033921,41,11/02/2012,01/02/2012,17.03729541,16.201008
7,18/02/2012,2012,12,22.59899648,1.030685069,32,18/02/2012,01/02/2012,17.03729541,16.201008
8,25/02/2012,2012,13,17.69406181,1.023894504,32,25/02/2012,01/02/2012,17.03729541,16.201008
9,03/03/2012,2012,13,0.364546228,1.001355906,39,03/03/2012,01/03/2012,17.59392855,15.49800093
10,10/03/2012,2012,13,-28.10126637,0.962198211,36,10/03/2012,01/03/2012,17.59392855,15.49800093
11,17/03/2012,2012,14,-39.92179244,0.946487951,42,17/03/2012,01/03/2012,17.59392855,15.49800093
12,24/03/2012,2012,13,-35.72413344,0.951994511,46,24/03/2012,01/03/2012,17.59392855,15.49800093
13,31/03/2012,2012,13,-32.60582033,0.955703415,40,31/03/2012,01/04/2012,18.43420091,17.06398786
14,07/04/2012,2012,15,-3.343761858,0.995621451,36,07/04/2012,01/04/2012,18.43420091,17.06398786
15,14/04/2012,2012,14,-11.80553968,0.984339565,31,14/04/2012,01/04/2012,18.43420091,17.06398786
16,21/04/2012,2012,15,-8.190911758,0.988280624,44,21/04/2012,01/04/2012,18.43420091,17.06398786
17,28/04/2012,2012,14,6.424351051,1.008784044,31,28/04/2012,01/04/2012,18.43420091,17.06398786
18,05/05/2012,2012,16,12.88989234,1.016439882,30,05/05/2012,01/05/2012,17.68260357,17.22036101
19,12/05/2012,2012,15,20.6363491,1.02661245,42,12/05/2012,01/05/2012,17.68260357,17.22036101
20,19/05/2012,2012,16,11.88296361,1.01512182,38,19/05/2012,01/05/2012,17.68260357,17.22036101
21,26/05/2012,2012,14,10.30821665,1.013758478,34,26/05/2012,01/05/2012,17.68260357,17.22036101
22,02/06/2012,2012,14,8.591260105,1.010413375,40,02/06/2012,01/06/2012,15.30981232,15.30981232
23,09/06/2012,2012,15,3.586780585,1.004394343,38,09/06/2012,01/06/2012,15.30981232,15.30981232
24,16/06/2012,2012,14,-0.994389086,0.999836106,33,16/06/2012,01/06/2012,15.30981232,15.30981232
25,23/06/2012,2012,14,-6.934025705,0.991222357,29,23/06/2012,01/06/2012,15.30981232,15.30981232
26,30/06/2012,2012,16,8.035198177,1.012425321,43,30/06/2012,01/07/2012,15.05660417,15.05660417
27,07/07/2012,2012,14,10.51022958,1.0162271,34,07/07/2012,01/07/2012,15.05660417,15.05660417
28,14/07/2012,2012,14,5.141006806,1.006567079,33,14/07/2012,01/07/2012,15.05660417,15.05660417
29,21/07/2012,2012,15,1.173651649,1.001912585,48,21/07/2012,01/07/2012,15.05660417,15.05660417
30,28/07/2012,2012,17,2.703642937,1.004395987,51,28/07/2012,01/07/2012,15.05660417,15.05660417
31,04/08/2012,2012,17,5.945683502,1.009420961,40,04/08/2012,01/08/2012,14.90227809,14.90227809
32,11/08/2012,2012,15,-6.923689121,0.990787682,47,11/08/2012,01/08/2012,14.90227809,14.90227809
33,18/08/2012,2012,16,-16.51623205,0.977540186,39,18/08/2012,01/08/2012,14.90227809,14.90227809
34,25/08/2012,2012,19,-21.26145639,0.970643067,49,25/08/2012,01/08/2012,14.90227809,14.90227809
35,01/09/2012,2012,17,-28.53873665,0.960975096,47,01/09/2012,01/09/2012,14.5262957,14.5262957
36,08/09/2012,2012,15,-24.51083553,0.966429712,55,08/09/2012,01/09/2012,14.5262957,14.5262957
37,15/09/2012,2012,17,-27.51174256,0.962443352,52,15/09/2012,01/09/2012,14.5262957,14.5262957
38,22/09/2012,2012,15,-18.36353567,0.975172693,41,22/09/2012,01/09/2012,14.5262957,14.5262957
39,29/09/2012,2012,17,-18.57683227,0.974519579,40,29/09/2012,01/09/2012,14.5262957,14.5262957
40,06/10/2012,2012,17,-27.3988438,0.963145845,47,06/10/2012,01/10/2012,13.02154651,12.65168504
41,13/10/2012,2012,17,-14.87741723,0.980391226,50,13/10/2012,01/10/2012,13.02154651,12.65168504
42,20/10/2012,2012,17,31.71282637,1.042784958,28,20/10/2012,01/10/2012,13.02154651,12.65168504
43,27/10/2012,2012,16,49.98268751,1.067789162,45,27/10/2012,01/10/2012,13.02154651,12.65168504
44,03/11/2012,2012,17,41.80099059,1.056465947,54,03/11/2012,01/11/2012,13.55330399,12.27253379
45,10/11/2012,2012,16,13.05421558,1.017417885,56,10/11/2012,01/11/2012,13.55330399,12.27253379
46,17/11/2012,2012,16,-4.173029818,0.994209201,39,17/11/2012,01/11/2012,13.55330399,12.27253379
47,24/11/2012,2012,15,-27.85593266,0.961394296,45,24/11/2012,01/11/2012,13.55330399,12.27253379
48,01/12/2012,2012,14,-37.59766019,0.948756479,47,01/12/2012,01/12/2012,13.16928866,12.39590139
49,08/12/2012,2012,15,-36.82954743,0.948953358,53,08/12/2012,01/12/2012,13.16928866,12.39590139
50,15/12/2012,2012,16,-12.35900932,0.982082288,57,15/12/2012,01/12/2012,13.16928866,12.39590139
51,22/12/2012,2012,16,-16.29883584,0.97679191,50,22/12/2012,01/12/2012,13.16928866,12.39590139
52,29/12/2012,2012,16,-13.15630214,0.980262041,45,29/12/2012,01/12/2012,13.16928866,12.39590139
1,07/01/2013,2013,14,-27.46182306,0.960690588,40,07/01/2013,01/01/2013,12.27334875,11.98719907
2,14/01/2013,2013,14,-20.14443517,0.970624345,37,14/01/2013,01/01/2013,12.27334875,11.98719907
3,21/01/2013,2013,13,-31.61530947,0.955998476,40,21/01/2013,01/01/2013,12.27334875,11.98719907
4,28/01/2013,2013,14,-31.67037701,0.95546558,41,28/01/2013,01/01/2013,12.27334875,11.98719907
5,04/02/2013,2013,14,-53.67796597,0.925481041,41,04/02/2013,01/02/2013,12.12910369,11.94217042
6,11/02/2013,2013,13,-74.2835767,0.896170434,34,11/02/2013,01/02/2013,12.12910369,11.94217042
7,18/02/2013,2013,13,-79.70190648,0.889016119,33,18/02/2013,01/02/2013,12.12910369,11.94217042
8,25/02/2013,2013,13,-63.28481627,0.913709055,30,25/02/2013,01/02/2013,12.12910369,11.94217042
9,04/03/2013,2013,13,-92.50921657,0.874497321,37,04/03/2013,01/03/2013,11.52187039,11.52187039
10,11/03/2013,2013,14,-98.728407,0.864635144,47,11/03/2013,01/03/2013,11.52187039,11.52187039
11,18/03/2013,2013,12,-106.299199,0.853719026,37,18/03/2013,01/03/2013,11.52187039,11.52187039
12,25/03/2013,2013,12,-115.4470005,0.841098123,37,25/03/2013,01/03/2013,11.52187039,11.52187039
13,01/04/2013,2013,12,-87.86498893,0.87778503,27,01/04/2013,01/04/2013,10.58826241,10.58826241
14,08/04/2013,2013,14,-49.9897306,0.930939792,45,08/04/2013,01/04/2013,10.58826241,10.58826241
15,15/04/2013,2013,14,-23.50773933,0.967478235,42,15/04/2013,01/04/2013,10.58826241,10.58826241
16,22/04/2013,2013,13,-3.862273144,0.994459797,38,22/04/2013,01/04/2013,10.58826241,10.58826241
17,29/04/2013,2013,14,12.9545895,1.017228962,41,29/04/2013,01/04/2013,10.58826241,10.58826241
18,06/05/2013,2013,13,1.451847022,1.001773118,43,06/05/2013,01/05/2013,10.88585797,10.88585797
19,13/05/2013,2013,13,8.195953064,1.011273975,46,13/05/2013,01/05/2013,10.88585797,10.88585797
20,20/05/2013,2013,14,5.999580667,1.008301664,52,20/05/2013,01/05/2013,10.88585797,10.88585797
21,27/05/2013,2013,13,4.29529487,1.005806645,46,27/05/2013,01/05/2013,10.88585797,10.88585797
