"IndividID","GroupRef","Focal_ID","FocalDate","FocalYear","FocalMonth","BehavObsDuration","numAvgHour","tempmax","ndvi","SuccForageBoutCount","TotalDigDuration","DigProp"
52,24,"2063_1","1997-07-13",1997,7,1199,11.74375,22.45,0.216,8,374,0.311926606
150,24,"2064_1","1997-07-13",1997,7,1207,12.18763889,22.45,0.216,11,409,0.338856669
147,11,"2067_1","1997-07-14",1997,7,1225,10.43125,21.73,0.216,3,259,0.211428571
516,11,"2083_1","1997-07-17",1997,7,1205,9.685277778,23.62,0.22,3,12,0.009958506
517,11,"2085_1","1997-07-17",1997,7,1285,10.5525,23.62,0.22,8,266,0.207003891
243,24,"2088_1","1997-07-17",1997,7,1179,9.85125,23.62,0.22,6,126,0.106870229
245,24,"2089_1","1997-07-17",1997,7,1195,10.31305556,23.62,0.22,10,265,0.221757322
52,24,"2091_1","1997-07-17",1997,7,1188,11.56986111,23.62,0.22,9,235,0.197811448
147,11,"2093_1","1997-07-17",1997,7,1185,8.881388889,23.62,0.22,7,333,0.281012658
518,11,"2097_1","1997-07-17",1997,7,1191,10.44958333,23.62,0.22,14,459,0.385390428
465,11,"2101_1","1997-07-18",1997,7,1203,9.720972222,24.62,0.22,24,453,0.376558603
518,11,"2102_1","1997-07-18",1997,7,1231,10.58625,24.62,0.22,21,389,0.316003249
516,11,"2103_1","1997-07-18",1997,7,1200,11.26333333,24.62,0.22,27,259,0.215833333
147,11,"2104_1","1997-07-18",1997,7,1197,11.77083333,24.62,0.22,16,430,0.359231412
463,11,"2105_1","1997-07-19",1997,7,1216,9.988194444,25.64,0.22,8,314,0.258223684
518,11,"2107_1","1997-07-20",1997,7,1247,8.812083333,21.77,0.22,10,290,0.23255814
465,11,"2109_1","1997-07-20",1997,7,1261,9.628194444,21.77,0.22,4,246,0.195083267
516,11,"2110_1","1997-07-20",1997,7,1186,10.10736111,21.77,0.22,5,149,0.125632378
147,11,"2111_1","1997-07-20",1997,7,1222,10.59333333,21.77,0.22,8,188,0.153846154
517,11,"2112_1","1997-07-20",1997,7,1209,11.02111111,21.77,0.22,16,371,0.306865178
150,24,"2114_1","1997-07-20",1997,7,1196,9.930277778,21.77,0.22,15,378,0.316053512
656,20,"2120_1","1997-07-20",1997,7,1369,10.21958333,21.77,0.22,4,284,0.207450694
463,11,"2125_1","1997-07-21",1997,7,1239,9.813472222,26.56,0.22,9,222,0.179176755
147,11,"2126_1","1997-07-21",1997,7,1217,10.36958333,26.56,0.22,9,140,0.115036976
463,11,"2128_1","1997-07-21",1997,7,1240,11.27861111,26.56,0.22,6,310,0.25
518,11,"2131_1","1997-07-21",1997,7,1184,9.9325,26.56,0.22,11,210,0.177364865
516,11,"2132_1","1997-07-21",1997,7,1170,10.43305556,26.56,0.22,5,163,0.139316239
517,11,"2133_1","1997-07-21",1997,7,915,10.85930556,26.56,0.22,12,201,0.219672131
150,24,"2136_1","1997-07-21",1997,7,1193,10.02527778,26.56,0.22,13,242,0.202849958
465,11,"2140_1","1997-07-22",1997,7,1204,9.755277778,28.59,0.22,10,206,0.171096346
463,11,"2141_1","1997-07-22",1997,7,1211,10.17486111,28.59,0.22,6,467,0.385631709
465,11,"2144_1","1997-07-22",1997,7,1179,11.66277778,28.59,0.22,9,207,0.175572519
147,11,"2145_1","1997-07-22",1997,7,1203,12.15194444,28.59,0.22,6,141,0.117206983
517,11,"2146_1","1997-07-22",1997,7,1196,9.778472222,28.59,0.22,14,268,0.224080268
5,24,"2154_1","1997-07-22",1997,7,1079,9.514444444,28.59,0.22,13,388,0.359592215
7,24,"2155_1","1997-07-22",1997,7,1219,10.03763889,28.59,0.22,11,282,0.231337162
53,20,"2157_1","1997-07-22",1997,7,1121,10.46722222,28.59,0.22,6,468,0.417484389
706,20,"2159_1","1997-07-22",1997,7,1330,11.46361111,28.59,0.22,13,629,0.472932331
465,11,"2162_1","1997-07-23",1997,7,1243,9.851388889,26.53,0.22,10,254,0.204344328
147,11,"2163_1","1997-07-23",1997,7,1334,10.52541667,26.53,0.22,8,381,0.285607196
517,11,"2164_1","1997-07-23",1997,7,1216,11.28736111,26.53,0.22,13,293,0.240953947
516,11,"2165_1","1997-07-23",1997,7,1220,8.508333333,26.53,0.22,12,256,0.209836066
518,11,"2170_1","1997-07-23",1997,7,1127,10.87666667,26.53,0.22,8,233,0.206743567
51,24,"2178_1","1997-07-25",1997,7,1212,10.00472222,20.16,0.22,11,311,0.25660066
243,24,"2179_1","1997-07-25",1997,7,1201,10.69,20.16,0.22,9,245,0.203996669
465,11,"2187_1","1997-07-25",1997,7,1201,9.408472222,20.16,0.22,7,367,0.305578684
517,11,"2188_1","1997-07-25",1997,7,1167,9.918194444,20.16,0.22,11,543,0.46529563
463,11,"2190_1","1997-07-26",1997,7,1198,8.918611111,20.25,0.22,12,216,0.180300501
517,11,"2191_1","1997-07-26",1997,7,1203,9.328194444,20.25,0.22,13,287,0.238570241
465,11,"2192_1","1997-07-26",1997,7,1210,9.713611111,20.25,0.22,9,264,0.218181818
516,11,"2193_1","1997-07-26",1997,7,1333,10.11333333,20.25,0.22,5,78,0.058514629
518,11,"2194_1","1997-07-26",1997,7,1232,10.54916667,20.25,0.22,10,697,0.565746753
6,24,"2198_1","1997-07-26",1997,7,1125,9.376944444,20.25,0.22,11,245,0.217777778
149,24,"2199_1","1997-07-26",1997,7,1186,9.927916667,20.25,0.22,5,179,0.150927487
5,24,"2200_1","1997-07-26",1997,7,1272,10.34527778,20.25,0.22,3,1146,0.900943396
7,24,"2201_1","1997-07-26",1997,7,1198,10.76638889,20.25,0.22,13,494,0.412353923
149,24,"2202_1","1997-07-26",1997,7,1191,11.23125,20.25,0.22,7,472,0.396305626
5,24,"2203_1","1997-07-26",1997,7,1185,11.81319444,20.25,0.22,11,354,0.298734177
517,11,"2208_1","1997-07-27",1997,7,1267,10.29791667,17.04,0.22,16,140,0.110497238
463,11,"2209_1","1997-07-27",1997,7,1203,9.112916667,17.04,0.22,12,377,0.313383209
52,24,"2211_1","1997-07-28",1997,7,1193,9.881805556,20.31,0.22,10,163,0.136630344
51,24,"2215_1","1997-07-28",1997,7,1158,10.08305556,20.31,0.22,3,204,0.176165803
150,24,"2216_1","1997-07-28",1997,7,1122,10.66083333,20.31,0.22,10,284,0.25311943
465,11,"2218_1","1997-07-28",1997,7,1193,9.307083333,20.31,0.22,3,482,0.40402347
463,11,"2219_1","1997-07-28",1997,7,1213,9.719305556,20.31,0.22,15,415,0.342126958
517,11,"2222_1","1997-07-28",1997,7,1006,11.27819444,20.31,0.22,8,148,0.147117296
51,24,"2224_1","1997-07-29",1997,7,1194,10.16194444,22.16,0.22,8,480,0.40201005
52,24,"2225_1","1997-07-29",1997,7,1357,10.68694444,22.16,0.22,13,287,0.211495947
279,6,"2228_1","1997-07-29",1997,7,1199,10.62972222,22.16,0.22,13,523,0.436196831
518,11,"2232_1","1997-07-29",1997,7,1195,9.445277778,22.16,0.22,11,275,0.230125523
465,11,"2234_1","1997-07-29",1997,7,1153,10.34527778,22.16,0.22,22,286,0.248048569
657,20,"2239_1","1997-07-29",1997,7,1214,9.580833333,22.16,0.22,8,186,0.153212521
656,20,"2241_1","1997-07-29",1997,7,1238,10.59541667,22.16,0.22,6,230,0.185783522
706,20,"2246_1","1997-07-30",1997,7,1220,9.725972222,22.68,0.22,8,347,0.28442623
53,20,"2248_1","1997-07-30",1997,7,1211,10.66805556,22.68,0.22,9,441,0.36416185
705,6,"2252_1","1997-07-30",1997,7,1165,9.925138889,22.68,0.22,6,393,0.337339056
705,6,"2254_1","1997-07-30",1997,7,986,11.10888889,22.68,0.22,5,463,0.469574037
517,11,"2264_1","1997-07-31",1997,7,1254,10.2275,26.17,0.22,15,132,0.105263158
150,24,"2271_1","1997-08-01",1997,8,1225,9.47375,25.19,0.224,7,155,0.126530612
280,6,"2276_1","1997-08-01",1997,8,1172,9.698055556,25.19,0.224,11,395,0.337030717
279,6,"2278_1","1997-08-01",1997,8,1191,10.69763889,25.19,0.224,8,519,0.435768262
466,11,"2279_1","1997-08-01",1997,8,1201,10.12222222,25.19,0.224,17,227,0.189009159
464,11,"2280_1","1997-08-01",1997,8,1147,11.07472222,25.19,0.224,16,121,0.105492589
656,20,"2281_1","1997-08-01",1997,8,1209,10.88402778,25.19,0.224,9,661,0.546732837
147,11,"2284_1","1997-08-03",1997,8,1249,10.62097222,24.1,0.224,17,139,0.111289031
466,11,"2285_1","1997-08-03",1997,8,1232,11.06055556,24.1,0.224,24,259,0.210227273
464,11,"2286_1","1997-08-03",1997,8,1209,11.66458333,24.1,0.224,15,125,0.103391232
706,20,"2292_1","1997-08-03",1997,8,1194,9.705138889,24.1,0.224,7,303,0.253768844
53,20,"2294_1","1997-08-03",1997,8,1205,10.55083333,24.1,0.224,10,374,0.310373444
465,11,"2297_1","1997-08-04",1997,8,1206,9.29,23.72,0.224,9,246,0.2039801
464,11,"2302_1","1997-08-04",1997,8,1211,9.185972222,23.72,0.224,11,168,0.138728324
466,11,"2303_1","1997-08-04",1997,8,1206,9.571111111,23.72,0.224,11,287,0.237976783
463,11,"2304_1","1997-08-04",1997,8,1200,10.05694444,23.72,0.224,10,171,0.1425
147,11,"2305_1","1997-08-04",1997,8,1308,10.52083333,23.72,0.224,13,182,0.139143731
518,11,"2306_1","1997-08-04",1997,8,965,10.92472222,23.72,0.224,14,165,0.170984456
656,20,"2307_1","1997-08-04",1997,8,1209,9.286111111,23.72,0.224,7,548,0.453267163
147,11,"2312_1","1997-08-05",1997,8,1208,8.95,17.28,0.224,15,273,0.225993377
466,11,"2313_1","1997-08-05",1997,8,1198,9.342361111,17.28,0.224,13,487,0.406510851
517,11,"2314_1","1997-08-05",1997,8,1218,8.987777778,17.28,0.224,8,273,0.224137931
147,11,"2317_1","1997-08-09",1997,8,1207,9.585416667,27.3,0.224,11,241,0.1996686
518,11,"2318_1","1997-08-09",1997,8,1232,9.982222222,27.3,0.224,9,426,0.345779221
466,11,"2319_1","1997-08-09",1997,8,1211,10.32625,27.3,0.224,10,194,0.160198183
516,11,"2320_1","1997-08-09",1997,8,1208,10.71486111,27.3,0.224,8,103,0.085264901
279,6,"2323_1","1997-08-10",1997,8,1181,9.463611111,27.72,0.224,15,426,0.360711262
280,6,"2325_1","1997-08-10",1997,8,1231,10.81388889,27.72,0.224,8,440,0.357432981
51,24,"2326_1","1997-08-11",1997,8,1212,9.550972222,27.82,0.224,7,225,0.185643564
150,24,"2328_1","1997-08-11",1997,8,1201,10.29388889,27.82,0.224,7,222,0.184845962
52,24,"2329_1","1997-08-11",1997,8,1258,10.70361111,27.82,0.224,7,178,0.141494436
705,6,"2331_1","1997-08-11",1997,8,1197,9.84625,27.82,0.224,0,984,0.822055138
590,6,"2334_1","1997-08-11",1997,8,1195,11.025,27.82,0.224,18,423,0.353974895
248,5,"2340_1","1997-08-11",1997,8,1126,11.33583333,27.82,0.224,9,280,0.248667851
516,11,"2345_1","1997-08-13",1997,8,1070,9.511388889,29.73,0.224,7,222,0.207476636
517,11,"2346_1","1997-08-13",1997,8,1194,10.03791667,29.73,0.224,12,123,0.103015075
466,11,"2347_1","1997-08-13",1997,8,1208,10.42055556,29.73,0.224,9,203,0.168046358
243,24,"2360_1","1997-08-14",1997,8,1213,9.869444444,29.58,0.224,9,252,0.207749382
150,24,"2361_1","1997-08-14",1997,8,1210,10.26486111,29.58,0.224,7,531,0.438842975
705,6,"2366_1","1997-08-14",1997,8,1204,9.901666667,29.58,0.224,3,566,0.470099668
280,6,"2368_1","1997-08-14",1997,8,1206,10.86944444,29.58,0.224,6,566,0.469320066
517,11,"2375_1","1997-08-16",1997,8,1224,10.34180556,28.63,0.207,6,373,0.304738562
147,11,"2378_1","1997-08-16",1997,8,1211,11.53541667,28.63,0.207,15,317,0.261767135
516,11,"2380_1","1997-08-16",1997,8,1201,12.25986111,28.63,0.207,12,356,0.29641965
147,11,"2383_1","1997-08-16",1997,8,1235,9.061805556,28.63,0.207,12,159,0.128744939
463,11,"2384_1","1997-08-16",1997,8,1206,9.488055556,28.63,0.207,10,170,0.140961857
466,11,"2385_1","1997-08-16",1997,8,1137,9.892916667,28.63,0.207,10,218,0.19173263
464,11,"2386_1","1997-08-16",1997,8,1116,10.27416667,28.63,0.207,7,94,0.084229391
465,11,"2388_1","1997-08-16",1997,8,1289,11.15263889,28.63,0.207,11,207,0.160589604
516,11,"2392_1","1997-08-17",1997,8,1213,9.521527778,28.84,0.207,6,261,0.215169002
463,11,"2393_1","1997-08-17",1997,8,1207,9.931666667,28.84,0.207,16,292,0.241922121
147,11,"2394_1","1997-08-17",1997,8,1203,10.33819444,28.84,0.207,10,315,0.261845387
517,11,"2396_1","1997-08-17",1997,8,1212,11.11861111,28.84,0.207,14,391,0.322607261
465,11,"2397_1","1997-08-17",1997,8,1221,11.48319444,28.84,0.207,15,421,0.344799345
150,24,"2402_1","1997-08-18",1997,8,1237,10.36541667,29.45,0.207,9,453,0.366208569
243,24,"2403_1","1997-08-18",1997,8,1219,10.72527778,29.45,0.207,8,368,0.301886792
249,5,"2407_1","1997-08-18",1997,8,1185,10.86027778,29.45,0.207,6,412,0.347679325
51,24,"2411_1","1997-08-19",1997,8,1213,9.63375,24.04,0.207,8,327,0.269579555
52,24,"2413_1","1997-08-19",1997,8,1215,10.41486111,24.04,0.207,4,211,0.173662551
243,24,"2414_1","1997-08-19",1997,8,1238,10.79444444,24.04,0.207,7,416,0.336025848
248,5,"2420_1","1997-08-19",1997,8,1214,10.56736111,24.04,0.207,5,494,0.406919275
656,20,"2424_1","1997-08-19",1997,8,1211,10.28375,24.04,0.207,3,199,0.164327002
53,20,"2426_1","1997-08-19",1997,8,1241,11.04486111,24.04,0.207,2,284,0.228847703
150,24,"2427_1","1997-08-20",1997,8,1292,8.836944444,24.31,0.207,6,481,0.372291022
279,6,"2435_1","1997-08-20",1997,8,1228,9.907361111,24.31,0.207,14,486,0.395765472
705,6,"2437_1","1997-08-20",1997,8,1148,11.12138889,24.31,0.207,7,334,0.290940767
280,6,"2440_1","1997-08-20",1997,8,1249,12.27611111,24.31,0.207,20,384,0.307445957
207,5,"2448_1","1997-08-20",1997,8,1386,11.12055556,24.31,0.207,16,872,0.629148629
247,5,"2449_1","1997-08-20",1997,8,1146,11.73833333,24.31,0.207,14,424,0.369982548
53,20,"2455_1","1997-08-20",1997,8,1197,9.953611111,24.31,0.207,6,344,0.287385129
150,24,"2458_1","1997-08-21",1997,8,1205,9.327222222,26.74,0.207,6,365,0.302904564
243,24,"2460_1","1997-08-21",1997,8,1147,10.22819444,26.74,0.207,7,447,0.389712293
51,24,"2462_1","1997-08-21",1997,8,1379,11.01347222,26.74,0.207,9,484,0.35097897
147,11,"2466_1","1997-08-21",1997,8,1196,9.609166667,26.74,0.207,14,515,0.430602007
464,11,"2467_1","1997-08-21",1997,8,1275,9.995555556,26.74,0.207,9,458,0.359215686
517,11,"2468_2","1997-08-21",1997,8,940,10.885,26.74,0.207,9,191,0.203191489
249,5,"2473_1","1997-08-22",1997,8,1230,9.492361111,26.49,0.207,6,468,0.380487805
150,24,"2478_1","1997-08-22",1997,8,1158,9.573055556,26.49,0.207,5,197,0.170120898
243,24,"2479_1","1997-08-22",1997,8,1173,9.983194444,26.49,0.207,6,234,0.199488491
51,24,"2482_1","1997-08-23",1997,8,1149,9.21875,25.89,0.207,6,493,0.429068755
243,24,"2485_1","1997-08-23",1997,8,1232,9.638333333,25.89,0.207,12,297,0.241071429
52,24,"2488_1","1997-08-23",1997,8,1215,10.02013889,25.89,0.207,14,378,0.311111111
245,24,"2489_1","1997-08-23",1997,8,1188,10.38625,25.89,0.207,14,447,0.376262626
150,24,"2490_1","1997-08-23",1997,8,1165,10.84,25.89,0.207,10,522,0.44806867
207,5,"2493_1","1997-08-23",1997,8,1321,10.00430556,25.89,0.207,13,402,0.304314913
248,5,"2494_1","1997-08-23",1997,8,1182,10.4075,25.89,0.207,10,429,0.362944162
207,5,"2498_1","1997-08-24",1997,8,1162,10.58555556,31.82,0.207,9,549,0.472461274
247,5,"2499_1","1997-08-24",1997,8,1214,11.05888889,31.82,0.207,6,454,0.373970346
52,24,"2500_1","1997-08-24",1997,8,1288,8.8125,31.82,0.207,8,546,0.423913043
150,24,"2508_1","1997-08-25",1997,8,1178,9.4875,30.94,0.207,7,411,0.348896435
149,24,"2512_1","1997-08-25",1997,8,1185,9.858055556,30.94,0.207,9,411,0.346835443
5,24,"2513_1","1997-08-25",1997,8,1401,10.25541667,30.94,0.207,18,495,0.353319058
7,24,"2514_1","1997-08-25",1997,8,1227,10.68375,30.94,0.207,8,309,0.251833741
6,24,"2515_1","1997-08-25",1997,8,1115,11.03583333,30.94,0.207,15,426,0.38206278
706,20,"2516_1","1997-08-25",1997,8,1200,9.312083333,30.94,0.207,10,394,0.328333333
53,20,"2517_1","1997-08-25",1997,8,1214,9.749722222,30.94,0.207,3,219,0.180395387
656,20,"2519_1","1997-08-25",1997,8,1323,10.59111111,30.94,0.207,6,563,0.425547997
150,24,"2521_1","1997-08-26",1997,8,1206,8.895833333,31.55,0.207,11,446,0.369817579
51,24,"2522_1","1997-08-26",1997,8,1164,9.308888889,31.55,0.207,7,344,0.295532646
243,24,"2523_1","1997-08-26",1997,8,1119,9.700972222,31.55,0.207,11,402,0.35924933
245,24,"2526_1","1997-08-26",1997,8,1217,10.10430556,31.55,0.207,8,451,0.370583402
249,5,"2538_1","1997-08-26",1997,8,1333,9.742777778,31.55,0.207,17,635,0.476369092
53,20,"2544_1","1997-08-26",1997,8,1225,9.117222222,31.55,0.207,3,282,0.230204082
706,20,"2545_1","1997-08-26",1997,8,1273,9.519861111,31.55,0.207,3,365,0.286724273
705,6,"2551_1","1997-08-27",1997,8,1104,9.721527778,31.14,0.207,6,579,0.524456522
279,6,"2554_1","1997-08-27",1997,8,1162,10.88680556,31.14,0.207,9,486,0.418244406
518,11,"2555_1","1997-08-27",1997,8,1194,8.616388889,31.14,0.207,11,448,0.37520938
516,11,"2562_1","1997-08-27",1997,8,1226,10.63805556,31.14,0.207,12,206,0.168026101
517,11,"2563_1","1997-08-27",1997,8,1337,11.06125,31.14,0.207,6,574,0.429319372
656,20,"2565_1","1997-08-27",1997,8,1217,8.823472222,31.14,0.207,2,717,0.589153657
464,11,"2568_1","1997-08-27",1997,8,1290,10.32972222,31.14,0.207,8,439,0.340310078
465,11,"2569_1","1997-08-27",1997,8,1206,10.68666667,31.14,0.207,14,407,0.33747927
147,11,"2570_1","1997-08-27",1997,8,1210,11.07222222,31.14,0.207,10,673,0.556198347
466,11,"2571_1","1997-08-27",1997,8,1187,11.41944444,31.14,0.207,13,503,0.423757372
53,20,"2575_1","1997-08-28",1997,8,1200,8.955138889,30.51,0.207,7,387,0.3225
706,20,"2577_1","1997-08-28",1997,8,1110,10.05986111,30.51,0.207,9,439,0.395495495
207,5,"2582_1","1997-08-29",1997,8,1194,10.87305556,23.51,0.207,7,350,0.293132328
247,5,"2583_1","1997-08-29",1997,8,1193,11.44152778,23.51,0.207,5,435,0.364626991
657,20,"2587_1","1997-08-29",1997,8,1237,11.48875,23.51,0.207,5,673,0.544058205
656,20,"2588_1","1997-08-29",1997,8,1211,11.88861111,23.51,0.207,8,458,0.378199835
656,20,"2589_1","1997-08-30",1997,8,1221,9.490416667,25.23,0.207,5,490,0.401310401
53,20,"2590_1","1997-08-30",1997,8,1210,9.885555556,25.23,0.207,3,257,0.212396694
246,5,"2599_1","1997-08-30",1997,8,1226,10.30166667,25.23,0.207,10,604,0.492659054
207,5,"2600_1","1997-08-30",1997,8,1286,10.74680556,25.23,0.207,10,689,0.535769829
7,24,"2601_1","1997-08-31",1997,8,1179,10.62013889,22.13,0.207,21,303,0.256997455
53,20,"2603_1","1997-08-31",1997,8,1191,9.586805556,22.13,0.207,6,446,0.374475231
656,20,"2604_1","1997-08-31",1997,8,1122,10.05819444,22.13,0.207,3,607,0.540998217
518,11,"2608_1","1997-09-01",1997,9,1211,9.35875,25.92,0.209,8,174,0.143682907
516,11,"2609_1","1997-09-01",1997,9,1279,9.764444444,25.92,0.209,8,199,0.155590305
464,11,"2610_1","1997-09-01",1997,9,1202,10.1975,25.92,0.209,7,250,0.207986689
466,11,"2612_1","1997-09-01",1997,9,1220,10.96666667,25.92,0.209,5,57,0.046721311
249,5,"2614_1","1997-09-01",1997,9,1215,9.691111111,25.92,0.209,7,569,0.468312757
207,5,"2615_1","1997-09-01",1997,9,1209,10.10958333,25.92,0.209,5,396,0.327543424
247,5,"2618_1","1997-09-01",1997,9,1310,11.16819444,25.92,0.209,9,617,0.470992366
147,11,"2620_1","1997-09-01",1997,9,1228,10.61805556,25.92,0.209,8,419,0.341205212
463,11,"2621_1","1997-09-01",1997,9,1206,10.98583333,25.92,0.209,4,309,0.256218905
52,24,"2622_1","1997-09-02",1997,9,1204,10.22055556,29.8,0.209,7,251,0.208471761
150,24,"2626_1","1997-09-02",1997,9,1141,12.18569444,29.8,0.209,9,410,0.359333918
207,5,"2629_1","1997-09-02",1997,9,1201,9.923888889,29.8,0.209,9,144,0.119900083
248,5,"2632_1","1997-09-02",1997,9,1096,11.31583333,29.8,0.209,10,378,0.344890511
516,11,"2634_1","1997-09-02",1997,9,1196,10.49583333,29.8,0.209,6,171,0.142976589
517,11,"2635_1","1997-09-02",1997,9,1212,10.84416667,29.8,0.209,13,396,0.326732673
147,11,"2637_1","1997-09-02",1997,9,1242,11.59472222,29.8,0.209,7,455,0.366344605
705,6,"2646_1","1997-09-03",1997,9,1224,11.11805556,20.61,0.209,3,371,0.303104575
279,6,"2647_1","1997-09-03",1997,9,1187,9.983194444,20.61,0.209,11,99,0.083403538
656,20,"2650_1","1997-09-03",1997,9,1273,8.735972222,20.61,0.209,4,107,0.084053417
53,20,"2652_1","1997-09-03",1997,9,1155,9.462222222,20.61,0.209,6,292,0.252813853
706,20,"2654_1","1997-09-03",1997,9,1146,10.28083333,20.61,0.209,6,187,0.163176265
150,24,"2655_1","1997-09-04",1997,9,1210,9.269444444,25.74,0.209,11,388,0.320661157
243,24,"2656_1","1997-09-04",1997,9,1260,9.663888889,25.74,0.209,7,324,0.257142857
245,24,"2658_1","1997-09-04",1997,9,1240,10.49916667,25.74,0.209,6,255,0.205645161
280,6,"2659_1","1997-09-04",1997,9,1163,9.154166667,25.74,0.209,13,429,0.368873603
53,20,"2662_1","1997-09-04",1997,9,1237,9.525277778,25.74,0.209,6,279,0.225545675
706,20,"2663_1","1997-09-04",1997,9,1199,9.92625,25.74,0.209,5,383,0.319432861
246,5,"2666_1","1997-09-05",1997,9,1207,9.411805556,31.16,0.209,11,348,0.288318144
207,5,"2667_1","1997-09-05",1997,9,1166,9.820833333,31.16,0.209,11,186,0.159519726
247,5,"2668_1","1997-09-05",1997,9,1144,10.29555556,31.16,0.209,19,307,0.268356643
706,20,"2671_1","1997-09-05",1997,9,1347,9.000972222,31.16,0.209,3,884,0.6562732
657,20,"2672_1","1997-09-05",1997,9,1125,9.623611111,31.16,0.209,4,260,0.231111111
656,20,"2674_1","1997-09-05",1997,9,1240,10.4825,31.16,0.209,3,335,0.27016129
53,20,"2675_1","1997-09-05",1997,9,1172,10.87236111,31.16,0.209,6,51,0.043515358
248,5,"2677_1","1997-09-06",1997,9,1204,8.865972222,31.49,0.209,11,280,0.23255814
207,5,"2678_1","1997-09-06",1997,9,1171,9.227222222,31.49,0.209,7,215,0.183603757
247,5,"2679_1","1997-09-06",1997,9,1120,9.666388889,31.49,0.209,5,336,0.3
249,5,"2680_1","1997-09-06",1997,9,1212,10.22805556,31.49,0.209,4,354,0.292079208
150,24,"2686_1","1997-09-07",1997,9,1182,10.25111111,27.49,0.209,6,217,0.18358714
51,24,"2687_1","1997-09-07",1997,9,1047,10.71041667,27.49,0.209,2,438,0.418338109
207,5,"2690_1","1997-09-07",1997,9,1226,9.527777778,27.49,0.209,12,372,0.303425775
208,5,"2691_1","1997-09-07",1997,9,1198,9.991944444,27.49,0.209,10,447,0.37312187
280,6,"2694_1","1997-09-07",1997,9,1146,10.04041667,27.49,0.209,5,678,0.591623037
279,6,"2695_1","1997-09-07",1997,9,1201,10.52472222,27.49,0.209,3,583,0.485428809
147,11,"2709_1","1997-09-08",1997,9,1249,10.72097222,27.34,0.209,15,343,0.274619696
516,11,"2710_1","1997-09-08",1997,9,1184,11.095,27.34,0.209,15,426,0.359797297
517,11,"2713_1","1997-09-08",1997,9,1198,10.34888889,27.34,0.209,6,670,0.559265442
518,11,"2714_1","1997-09-08",1997,9,1134,10.75194444,27.34,0.209,5,563,0.496472663
518,11,"2718_1","1997-09-09",1997,9,1318,10.03444444,24.57,0.209,8,590,0.447647951
516,11,"2719_1","1997-09-09",1997,9,1183,10.61125,24.57,0.209,8,505,0.426880811
516,11,"2725_1","1997-09-09",1997,9,1161,11.51569444,24.57,0.209,6,148,0.127476314
147,11,"2728_1","1997-09-09",1997,9,1152,10.82069444,24.57,0.209,14,223,0.193576389
280,6,"2735_1","1997-09-09",1997,9,1146,9.112083333,24.57,0.209,7,298,0.260034904
466,11,"2737_1","1997-09-09",1997,9,1234,8.539444444,24.57,0.209,10,248,0.200972447
463,11,"2738_1","1997-09-09",1997,9,1284,9.0125,24.57,0.209,12,352,0.274143302
147,11,"2739_1","1997-09-09",1997,9,1084,9.898333333,24.57,0.209,13,279,0.257380074
517,11,"2740_1","1997-09-09",1997,9,1214,10.32930556,24.57,0.209,7,453,0.373146623
52,24,"2743_1","1997-09-10",1997,9,1280,9.447361111,22.89,0.209,7,483,0.37734375
249,5,"2745_1","1997-09-10",1997,9,1320,9.408611111,22.89,0.209,20,344,0.260606061
207,5,"2746_1","1997-09-10",1997,9,1251,9.820555556,22.89,0.209,10,335,0.267785771
706,20,"2747_1","1997-09-10",1997,9,1235,9.656388889,22.89,0.209,2,352,0.285020243
53,20,"2752_1","1997-09-10",1997,9,1310,9.64125,22.89,0.209,3,324,0.247328244
656,20,"2753_1","1997-09-10",1997,9,1170,10.04972222,22.89,0.209,5,447,0.382051282
657,20,"2756_2","1997-09-11",1997,9,1492,10.23152778,23.59,0.209,6,288,0.193029491
706,20,"2757_1","1997-09-11",1997,9,1165,10.9075,23.59,0.209,1,480,0.412017167
656,20,"2759_1","1997-09-11",1997,9,908,10.16666667,23.59,0.209,5,271,0.29845815
280,6,"2763_1","1997-09-12",1997,9,1135,8.871805556,27.88,0.209,12,193,0.170044053
279,6,"2764_1","1997-09-12",1997,9,1228,9.358333333,27.88,0.209,12,219,0.178338762
705,6,"2765_1","1997-09-12",1997,9,1260,9.877777778,27.88,0.209,11,211,0.167460317
248,5,"2772_1","1997-09-12",1997,9,1200,9.565694444,27.88,0.209,9,218,0.181666667
247,5,"2773_1","1997-09-12",1997,9,1002,10.10152778,27.88,0.209,7,178,0.177644711
207,5,"2774_1","1997-09-12",1997,9,1219,10.55569444,27.88,0.209,12,246,0.201804758
706,20,"2781_1","1997-09-12",1997,9,1192,9.775,27.88,0.209,1,584,0.489932886
207,5,"2785_1","1997-09-13",1997,9,1250,9.716388889,26.72,0.209,10,246,0.1968
247,5,"2787_1","1997-09-13",1997,9,1211,11.17916667,26.72,0.209,5,159,0.131296449
657,20,"2788_1","1997-09-13",1997,9,1197,9.383194444,26.72,0.209,8,521,0.435254804
656,20,"2790_1","1997-09-13",1997,9,1074,10.46166667,26.72,0.209,4,444,0.413407821
53,20,"2791_1","1997-09-13",1997,9,1171,10.99319444,26.72,0.209,2,418,0.356959863
52,24,"2792_1","1997-09-14",1997,9,1165,9.430694444,23,0.209,9,506,0.434334764
51,24,"2793_1","1997-09-14",1997,9,1236,9.938333333,23,0.209,7,414,0.334951456
247,5,"2797_1","1997-09-14",1997,9,1138,10.06277778,23,0.209,3,193,0.169595782
