week,date,year,uniqueinds,weeklyresid,weeklyreldev,n_weeklyresid,date,MonthStart,GroupSize,GroupSize_ExcPups
1,07/01/1998,1998,8,-11.62480304,0.9815647,14,07/01/1998,01/01/1998,12.4075,11.88392857
2,14/01/1998,1998,11,25.50476308,1.037811838,22,14/01/1998,01/01/1998,12.4075,11.88392857
3,21/01/1998,1998,13,28.74622003,1.046090109,35,21/01/1998,01/01/1998,12.4075,11.88392857
4,28/01/1998,1998,10,11.22619529,1.018260785,32,28/01/1998,01/01/1998,12.4075,11.88392857
5,04/02/1998,1998,11,-11.85137661,0.982134691,28,04/02/1998,01/02/1998,13.17274869,12.28949472
6,11/02/1998,1998,12,-31.91323776,0.952000932,35,11/02/1998,01/02/1998,13.17274869,12.28949472
7,18/02/1998,1998,8,-35.46046905,0.948865843,19,18/02/1998,01/02/1998,13.17274869,12.28949472
8,25/02/1998,1998,14,-12.5020778,0.983264001,35,25/02/1998,01/02/1998,13.17274869,12.28949472
9,04/03/1998,1998,11,-15.00584165,0.979228662,20,04/03/1998,01/03/1998,13.48321771,12.00916679
10,11/03/1998,1998,18,-33.08728195,0.949706128,42,11/03/1998,01/03/1998,13.48321771,12.00916679
11,18/03/1998,1998,21,-40.18903984,0.935887035,52,18/03/1998,01/03/1998,13.48321771,12.00916679
12,25/03/1998,1998,22,-42.97342376,0.931053494,72,25/03/1998,01/03/1998,13.48321771,12.00916679
13,01/04/1998,1998,18,-23.75543206,0.962688139,45,01/04/1998,01/04/1998,14.33630952,12.6733631
14,08/04/1998,1998,11,-19.71273841,0.971381748,27,08/04/1998,01/04/1998,14.33630952,12.6733631
15,15/04/1998,1998,14,1.585215089,1.005564698,37,15/04/1998,01/04/1998,14.33630952,12.6733631
16,22/04/1998,1998,13,6.192504846,1.012462374,28,22/04/1998,01/04/1998,14.33630952,12.6733631
17,29/04/1998,1998,13,10.23537129,1.019202916,41,29/04/1998,01/04/1998,14.33630952,12.6733631
18,06/05/1998,1998,8,20.70118857,1.034444834,22,06/05/1998,01/05/1998,12.66959035,11.64356061
19,13/05/1998,1998,12,27.40118043,1.046367701,31,13/05/1998,01/05/1998,12.66959035,11.64356061
20,20/05/1998,1998,14,16.50462488,1.02698772,27,20/05/1998,01/05/1998,12.66959035,11.64356061
21,27/05/1998,1998,18,11.27633589,1.016959069,38,27/05/1998,01/05/1998,12.66959035,11.64356061
22,03/06/1998,1998,20,12.69997641,1.020786407,56,03/06/1998,01/06/1998,12.54684898,12.41490454
23,10/06/1998,1998,22,7.530890273,1.012206324,62,10/06/1998,01/06/1998,12.54684898,12.41490454
24,17/06/1998,1998,21,5.555972532,1.009065486,45,17/06/1998,01/06/1998,12.54684898,12.41490454
25,24/06/1998,1998,24,2.017356572,1.001903145,42,24/06/1998,01/06/1998,12.54684898,12.41490454
26,01/07/1998,1998,22,-1.068042541,0.996786175,40,01/07/1998,01/07/1998,12.4453125,12.4453125
27,08/07/1998,1998,1,-21.3651828,0.972795862,1,08/07/1998,01/07/1998,12.4453125,12.4453125
28,15/07/1998,1998,18,6.231858832,1.008901743,42,15/07/1998,01/07/1998,12.4453125,12.4453125
29,22/07/1998,1998,21,0.256199866,1.000245104,67,22/07/1998,01/07/1998,12.4453125,12.4453125
30,29/07/1998,1998,23,-4.107686351,0.993602021,81,29/07/1998,01/07/1998,12.4453125,12.4453125
31,05/08/1998,1998,17,-7.11135709,0.989615146,58,05/08/1998,01/08/1998,12.34438044,12.30809012
32,12/08/1998,1998,22,-14.4407239,0.978003922,58,12/08/1998,01/08/1998,12.34438044,12.30809012
33,19/08/1998,1998,18,-12.86304282,0.979605038,45,19/08/1998,01/08/1998,12.34438044,12.30809012
34,26/08/1998,1998,12,-9.759658526,0.987469056,26,26/08/1998,01/08/1998,12.34438044,12.30809012
35,02/09/1998,1998,22,10.22404899,1.016717955,48,02/09/1998,01/09/1998,11.29772037,10.63105371
36,09/09/1998,1998,16,8.446730253,1.012740455,20,09/09/1998,01/09/1998,11.29772037,10.63105371
37,16/09/1998,1998,12,12.15636072,1.017682872,25,16/09/1998,01/09/1998,11.29772037,10.63105371
38,23/09/1998,1998,18,24.00839803,1.038757696,65,23/09/1998,01/09/1998,11.29772037,10.63105371
39,30/09/1998,1998,20,52.70916312,1.090034194,69,30/09/1998,01/10/1998,11.05589364,10.07888471
40,07/10/1998,1998,19,35.078198,1.057277566,64,07/10/1998,01/10/1998,11.05589364,10.07888471
41,14/10/1998,1998,13,40.09718619,1.065986824,21,14/10/1998,01/10/1998,11.05589364,10.07888471
42,21/10/1998,1998,14,69.4845652,1.108877713,24,21/10/1998,01/10/1998,11.05589364,10.07888471
43,28/10/1998,1998,10,55.94253967,1.089754692,24,28/10/1998,01/10/1998,11.05589364,10.07888471
44,04/11/1998,1998,13,61.27160733,1.098938591,30,04/11/1998,01/11/1998,11.30895271,9.582295981
45,11/11/1998,1998,12,44.11482444,1.068394036,28,11/11/1998,01/11/1998,11.30895271,9.582295981
46,18/11/1998,1998,15,21.05240318,1.032675271,44,18/11/1998,01/11/1998,11.30895271,9.582295981
47,25/11/1998,1998,18,13.06636602,1.020360459,50,25/11/1998,01/11/1998,11.30895271,9.582295981
48,02/12/1998,1998,19,2.838884619,1.00386853,47,02/12/1998,01/12/1998,11.90696069,10.00052794
49,09/12/1998,1998,17,-11.35085101,0.982532688,48,09/12/1998,01/12/1998,11.90696069,10.00052794
50,16/12/1998,1998,16,7.631744901,1.011360243,59,16/12/1998,01/12/1998,11.90696069,10.00052794
51,23/12/1998,1998,18,10.03817325,1.016177242,58,23/12/1998,01/12/1998,11.90696069,10.00052794
52,30/12/1998,1998,17,2.493377153,1.003933854,46,30/12/1998,01/12/1998,11.90696069,10.00052794
1,07/01/1999,1999,17,-3.15158861,0.995631663,32,07/01/1999,01/01/1999,12.73208177,11.44321581
2,14/01/1999,1999,12,5.639454346,1.009220015,21,14/01/1999,01/01/1999,12.73208177,11.44321581
3,21/01/1999,1999,17,21.0328941,1.031453849,45,21/01/1999,01/01/1999,12.73208177,11.44321581
4,28/01/1999,1999,19,39.6344062,1.059575175,49,28/01/1999,01/01/1999,12.73208177,11.44321581
5,04/02/1999,1999,20,49.5454005,1.076606642,40,04/02/1999,01/02/1999,14.68044092,11.47386243
6,11/02/1999,1999,21,27.21231898,1.040834918,74,11/02/1999,01/02/1999,14.68044092,11.47386243
7,18/02/1999,1999,17,-2.211624953,0.995271364,53,18/02/1999,01/02/1999,14.68044092,11.47386243
8,25/02/1999,1999,20,-17.24453308,0.972995802,65,25/02/1999,01/02/1999,14.68044092,11.47386243
9,04/03/1999,1999,23,-40.78481842,0.936885895,82,04/03/1999,01/03/1999,15.21546153,12.25524813
10,11/03/1999,1999,25,-51.84756587,0.920058535,89,11/03/1999,01/03/1999,15.21546153,12.25524813
11,18/03/1999,1999,24,-56.54069673,0.913244178,101,18/03/1999,01/03/1999,15.21546153,12.25524813
12,25/03/1999,1999,25,-41.27936397,0.936787204,80,25/03/1999,01/03/1999,15.21546153,12.25524813
13,01/04/1999,1999,16,-16.55868918,0.973724205,31,01/04/1999,01/04/1999,14.52193027,13.83731488
14,08/04/1999,1999,22,-12.77924746,0.979104001,58,08/04/1999,01/04/1999,14.52193027,13.83731488
15,15/04/1999,1999,24,-7.497353488,0.987554097,82,15/04/1999,01/04/1999,14.52193027,13.83731488
16,22/04/1999,1999,21,7.469867645,1.010075263,89,22/04/1999,01/04/1999,14.52193027,13.83731488
17,29/04/1999,1999,20,10.5060324,1.014331689,68,29/04/1999,01/04/1999,14.52193027,13.83731488
18,06/05/1999,1999,21,-2.525033656,0.995176044,81,06/05/1999,01/05/1999,14.26666667,14.17333333
19,13/05/1999,1999,21,-8.048566409,0.987033777,57,13/05/1999,01/05/1999,14.26666667,14.17333333
20,20/05/1999,1999,19,-12.66438704,0.980544576,58,20/05/1999,01/05/1999,14.26666667,14.17333333
21,27/05/1999,1999,19,-0.581681755,0.998261096,58,27/05/1999,01/05/1999,14.26666667,14.17333333
22,03/06/1999,1999,17,2.717903431,1.004508393,45,03/06/1999,01/06/1999,14.01741776,13.63223257
23,10/06/1999,1999,18,9.473892811,1.013932329,55,10/06/1999,01/06/1999,14.01741776,13.63223257
24,17/06/1999,1999,19,10.41727096,1.015501573,63,17/06/1999,01/06/1999,14.01741776,13.63223257
25,24/06/1999,1999,20,5.53787667,1.007806315,64,24/06/1999,01/06/1999,14.01741776,13.63223257
26,01/07/1999,1999,20,0.872821532,1.00024202,79,01/07/1999,01/07/1999,12.65758581,12.65758581
27,08/07/1999,1999,19,2.573244799,1.00311792,52,08/07/1999,01/07/1999,12.65758581,12.65758581
28,15/07/1999,1999,20,3.947712329,1.005740043,56,15/07/1999,01/07/1999,12.65758581,12.65758581
29,22/07/1999,1999,19,-1.206790574,0.997943845,63,22/07/1999,01/07/1999,12.65758581,12.65758581
30,29/07/1999,1999,20,-4.096111247,0.993524958,45,29/07/1999,01/07/1999,12.65758581,12.65758581
31,05/08/1999,1999,21,-1.99734334,0.99648234,67,05/08/1999,01/08/1999,12.72638617,12.22560695
32,12/08/1999,1999,19,-16.30357102,0.976096571,81,12/08/1999,01/08/1999,12.72638617,12.22560695
33,19/08/1999,1999,20,-13.12071209,0.979940468,91,19/08/1999,01/08/1999,12.72638617,12.22560695
34,26/08/1999,1999,22,-14.94909955,0.977029305,90,26/08/1999,01/08/1999,12.72638617,12.22560695
35,02/09/1999,1999,22,-12.47465177,0.980675828,83,02/09/1999,01/09/1999,13.54396082,11.4510613
36,09/09/1999,1999,21,-20.29297691,0.969009962,81,09/09/1999,01/09/1999,13.54396082,11.4510613
37,16/09/1999,1999,20,-19.61688722,0.971170924,73,16/09/1999,01/09/1999,13.54396082,11.4510613
38,23/09/1999,1999,20,-17.45124781,0.974676335,74,23/09/1999,01/09/1999,13.54396082,11.4510613
39,30/09/1999,1999,20,-8.864398598,0.987145143,66,30/09/1999,01/10/1999,10.91265535,9.565587682
40,07/10/1999,1999,16,1.452595627,1.001951035,57,07/10/1999,01/10/1999,10.91265535,9.565587682
41,14/10/1999,1999,14,30.80462472,1.046644708,41,14/10/1999,01/10/1999,10.91265535,9.565587682
42,21/10/1999,1999,16,55.93692333,1.08815836,41,21/10/1999,01/10/1999,10.91265535,9.565587682
43,28/10/1999,1999,16,60.7863265,1.094664229,40,28/10/1999,01/10/1999,10.91265535,9.565587682
44,04/11/1999,1999,13,48.26664355,1.076198404,19,04/11/1999,01/11/1999,11.78222976,10.87311533
45,11/11/1999,1999,8,7.482453617,1.013860807,13,11/11/1999,01/11/1999,11.78222976,10.87311533
46,18/11/1999,1999,13,-23.04576322,0.966509946,29,18/11/1999,01/11/1999,11.78222976,10.87311533
47,25/11/1999,1999,10,-2.66732144,0.99651582,19,25/11/1999,01/11/1999,11.78222976,10.87311533
48,02/12/1999,1999,16,-11.36058622,0.983776977,43,02/12/1999,01/12/1999,14.21584967,11.71954949
49,09/12/1999,1999,19,1.90018818,1.004141071,59,09/12/1999,01/12/1999,14.21584967,11.71954949
50,16/12/1999,1999,18,11.60152626,1.0193247,33,16/12/1999,01/12/1999,14.21584967,11.71954949
51,23/12/1999,1999,19,9.965432542,1.01637236,34,23/12/1999,01/12/1999,14.21584967,11.71954949
52,30/12/1999,1999,21,10.03201035,1.015518624,47,30/12/1999,01/12/1999,14.21584967,11.71954949
1,07/01/2000,2000,23,18.82728985,1.028900942,40,07/01/2000,01/01/2000,14.78293881,12.91554238
2,14/01/2000,2000,29,16.64586844,1.02633275,78,14/01/2000,01/01/2000,14.78293881,12.91554238
3,21/01/2000,2000,26,31.3844671,1.048844934,60,21/01/2000,01/01/2000,14.78293881,12.91554238
4,28/01/2000,2000,20,42.89223326,1.066564787,51,28/01/2000,01/01/2000,14.78293881,12.91554238
5,04/02/2000,2000,26,42.46365298,1.064422623,55,04/02/2000,01/02/2000,18.02678284,14.88636991
6,11/02/2000,2000,19,16.56532922,1.025659265,45,11/02/2000,01/02/2000,18.02678284,14.88636991
7,18/02/2000,2000,26,1.042745457,1.001887208,66,18/02/2000,01/02/2000,18.02678284,14.88636991
8,25/02/2000,2000,17,8.802030562,1.013151103,54,25/02/2000,01/02/2000,18.02678284,14.88636991
9,03/03/2000,2000,27,4.645040946,1.007164794,63,03/03/2000,01/03/2000,18.31212376,15.51186798
10,10/03/2000,2000,33,7.84772926,1.012015452,115,10/03/2000,01/03/2000,18.31212376,15.51186798
11,17/03/2000,2000,37,-3.482100287,0.99554754,159,17/03/2000,01/03/2000,18.31212376,15.51186798
12,24/03/2000,2000,34,-10.79044382,0.98459987,86,24/03/2000,01/03/2000,18.31212376,15.51186798
13,31/03/2000,2000,31,-4.713164804,0.993263042,97,31/03/2000,01/04/2000,19.59673698,18.20294613
14,07/04/2000,2000,34,-8.040465418,0.988719508,103,07/04/2000,01/04/2000,19.59673698,18.20294613
15,14/04/2000,2000,29,11.75758986,1.017144277,96,14/04/2000,01/04/2000,19.59673698,18.20294613
16,21/04/2000,2000,34,12.92131835,1.019265648,116,21/04/2000,01/04/2000,19.59673698,18.20294613
17,28/04/2000,2000,33,21.65562662,1.031446919,84,28/04/2000,01/04/2000,19.59673698,18.20294613
18,05/05/2000,2000,33,26.30323319,1.038358021,102,05/05/2000,01/05/2000,20.80432263,18.30442297
19,12/05/2000,2000,39,25.55801531,1.036379203,143,12/05/2000,01/05/2000,20.80432263,18.30442297
20,19/05/2000,2000,37,32.03942055,1.045899895,137,19/05/2000,01/05/2000,20.80432263,18.30442297
21,26/05/2000,2000,37,36.44494319,1.052438022,135,26/05/2000,01/05/2000,20.80432263,18.30442297
22,02/06/2000,2000,36,40.51090995,1.058338487,129,02/06/2000,01/06/2000,19.82401,18.67640859
23,09/06/2000,2000,37,30.1772704,1.043384375,155,09/06/2000,01/06/2000,19.82401,18.67640859
24,16/06/2000,2000,38,39.97170254,1.056146726,167,16/06/2000,01/06/2000,19.82401,18.67640859
25,23/06/2000,2000,36,31.31730902,1.045359076,145,23/06/2000,01/06/2000,19.82401,18.67640859
26,30/06/2000,2000,38,26.52251147,1.038021758,163,30/06/2000,01/07/2000,18.77169138,18.62992893
27,07/07/2000,2000,36,30.17124006,1.043028674,162,07/07/2000,01/07/2000,18.77169138,18.62992893
28,14/07/2000,2000,34,29.80064634,1.043451903,132,14/07/2000,01/07/2000,18.77169138,18.62992893
29,21/07/2000,2000,39,15.30465838,1.022220782,165,21/07/2000,01/07/2000,18.77169138,18.62992893
30,28/07/2000,2000,36,25.25400019,1.036319636,127,28/07/2000,01/07/2000,18.77169138,18.62992893
31,04/08/2000,2000,39,13.77924381,1.020262089,150,04/08/2000,01/08/2000,20.08638221,19.52322594
32,11/08/2000,2000,42,19.43347276,1.028487894,155,11/08/2000,01/08/2000,20.08638221,19.52322594
33,18/08/2000,2000,42,12.1086328,1.017152912,141,18/08/2000,01/08/2000,20.08638221,19.52322594
34,25/08/2000,2000,45,13.93611381,1.020054757,204,25/08/2000,01/08/2000,20.08638221,19.52322594
35,01/09/2000,2000,47,9.677473526,1.014063217,185,01/09/2000,01/09/2000,19.27773463,17.67460948
36,08/09/2000,2000,47,3.913377035,1.005859158,169,08/09/2000,01/09/2000,19.27773463,17.67460948
37,15/09/2000,2000,52,-5.848735227,0.991880212,228,15/09/2000,01/09/2000,19.27773463,17.67460948
38,22/09/2000,2000,41,-3.587138446,0.994842418,153,22/09/2000,01/09/2000,19.27773463,17.67460948
39,29/09/2000,2000,40,13.47681714,1.018940116,148,29/09/2000,01/09/2000,19.27773463,17.67460948
40,06/10/2000,2000,37,13.90320045,1.020296673,127,06/10/2000,01/10/2000,19.03153575,16.37572834
41,13/10/2000,2000,42,-7.705831652,0.989381168,139,13/10/2000,01/10/2000,19.03153575,16.37572834
42,20/10/2000,2000,48,-28.2939982,0.959825784,182,20/10/2000,01/10/2000,19.03153575,16.37572834
43,27/10/2000,2000,47,-14.59798819,0.979409464,184,27/10/2000,01/10/2000,19.03153575,16.37572834
44,03/11/2000,2000,51,-8.631290439,0.988225519,205,03/11/2000,01/11/2000,21.90041868,19.24286488
45,10/11/2000,2000,53,-24.31901604,0.96598647,233,10/11/2000,01/11/2000,21.90041868,19.24286488
46,17/11/2000,2000,52,-44.1097698,0.937074718,171,17/11/2000,01/11/2000,21.90041868,19.24286488
47,24/11/2000,2000,47,-48.81625199,0.930828797,123,24/11/2000,01/11/2000,21.90041868,19.24286488
48,01/12/2000,2000,54,-45.87077605,0.935301549,193,01/12/2000,01/12/2000,20.97708562,19.52536841
49,08/12/2000,2000,51,-20.24671118,0.971723861,158,08/12/2000,01/12/2000,20.97708562,19.52536841
50,15/12/2000,2000,54,-21.06084267,0.970403007,215,15/12/2000,01/12/2000,20.97708562,19.52536841
51,22/12/2000,2000,55,-26.42374311,0.962900956,163,22/12/2000,01/12/2000,20.97708562,19.52536841
52,29/12/2000,2000,60,-18.78321583,0.973612424,252,29/12/2000,01/12/2000,20.97708562,19.52536841
1,07/01/2001,2001,63,-34.00501285,0.952041872,155,07/01/2001,01/01/2001,23.70645568,21.87788148
2,14/01/2001,2001,56,-52.98281081,0.924744436,174,14/01/2001,01/01/2001,23.70645568,21.87788148
3,21/01/2001,2001,64,-64.65046118,0.907577546,149,21/01/2001,01/01/2001,23.70645568,21.87788148
4,28/01/2001,2001,69,-67.10195598,0.903719477,188,28/01/2001,01/01/2001,23.70645568,21.87788148
5,04/02/2001,2001,72,-26.51385995,0.961932212,251,04/02/2001,01/02/2001,22.47638484,21.67976602
6,11/02/2001,2001,68,-32.89210311,0.952716403,232,11/02/2001,01/02/2001,22.47638484,21.67976602
7,18/02/2001,2001,71,-35.86054869,0.948427701,254,18/02/2001,01/02/2001,22.47638484,21.67976602
8,25/02/2001,2001,68,-43.01923809,0.938299033,187,25/02/2001,01/02/2001,22.47638484,21.67976602
9,04/03/2001,2001,68,-40.49219715,0.942595179,147,04/03/2001,01/03/2001,26.28306878,23.9462963
10,11/03/2001,2001,72,-56.13620129,0.919331847,247,11/03/2001,01/03/2001,26.28306878,23.9462963
11,18/03/2001,2001,75,-57.72393696,0.916954119,196,18/03/2001,01/03/2001,26.28306878,23.9462963
12,25/03/2001,2001,79,-50.56080639,0.926878593,197,25/03/2001,01/03/2001,26.28306878,23.9462963
13,01/04/2001,2001,82,-26.51432809,0.962122393,210,01/04/2001,01/04/2001,25.85562091,24.11356276
14,08/04/2001,2001,71,-18.83491732,0.973123097,174,08/04/2001,01/04/2001,25.85562091,24.11356276
15,15/04/2001,2001,68,-15.712809,0.977486738,173,15/04/2001,01/04/2001,25.85562091,24.11356276
16,22/04/2001,2001,78,-12.7841485,0.981553719,214,22/04/2001,01/04/2001,25.85562091,24.11356276
17,29/04/2001,2001,80,-2.923693351,0.996167537,286,29/04/2001,01/04/2001,25.85562091,24.11356276
18,06/05/2001,2001,73,7.991842584,1.012072102,223,06/05/2001,01/05/2001,26.16745772,25.75569302
19,13/05/2001,2001,64,3.976090737,1.005725842,122,13/05/2001,01/05/2001,26.16745772,25.75569302
20,20/05/2001,2001,77,17.92252638,1.02591544,233,20/05/2001,01/05/2001,26.16745772,25.75569302
21,27/05/2001,2001,70,14.15114214,1.020767984,204,27/05/2001,01/05/2001,26.16745772,25.75569302
22,03/06/2001,2001,72,24.73118076,1.036132408,143,03/06/2001,01/06/2001,25.22554035,24.79279181
23,10/06/2001,2001,68,14.91588001,1.022020869,180,10/06/2001,01/06/2001,25.22554035,24.79279181
24,17/06/2001,2001,65,20.82748086,1.031046759,204,17/06/2001,01/06/2001,25.22554035,24.79279181
25,24/06/2001,2001,71,13.62505173,1.020657073,191,24/06/2001,01/06/2001,25.22554035,24.79279181
26,01/07/2001,2001,67,17.80664684,1.026250768,186,01/07/2001,01/07/2001,22.58339195,22.13894751
27,08/07/2001,2001,59,-10.81632238,0.986368169,164,08/07/2001,01/07/2001,22.58339195,22.13894751
28,15/07/2001,2001,61,-11.97207325,0.984032475,221,15/07/2001,01/07/2001,22.58339195,22.13894751
29,22/07/2001,2001,63,-12.28933713,0.983154762,177,22/07/2001,01/07/2001,22.58339195,22.13894751
30,29/07/2001,2001,60,-13.82024644,0.981494581,210,29/07/2001,01/07/2001,22.58339195,22.13894751
31,05/08/2001,2001,82,-18.84308895,0.973225756,239,05/08/2001,01/08/2001,21.50810275,21.10391561
32,12/08/2001,2001,91,-17.42860255,0.974710001,307,12/08/2001,01/08/2001,21.50810275,21.10391561
33,19/08/2001,2001,90,-23.97681515,0.96619319,286,19/08/2001,01/08/2001,21.50810275,21.10391561
34,26/08/2001,2001,90,-36.93302055,0.947107785,293,26/08/2001,01/08/2001,21.50810275,21.10391561
35,02/09/2001,2001,90,-30.21367435,0.956822138,216,02/09/2001,01/09/2001,20.20802809,19.3778296
36,09/09/2001,2001,80,-27.74373002,0.961427404,248,09/09/2001,01/09/2001,20.20802809,19.3778296
37,16/09/2001,2001,75,-27.2303207,0.962817809,214,16/09/2001,01/09/2001,20.20802809,19.3778296
38,23/09/2001,2001,82,-27.29357231,0.961566236,257,23/09/2001,01/09/2001,20.20802809,19.3778296
39,30/09/2001,2001,76,-2.73409154,0.99685497,218,30/09/2001,01/10/2001,15.99304005,15.52550759
40,07/10/2001,2001,62,0.098158688,1.000770922,125,07/10/2001,01/10/2001,15.99304005,15.52550759
41,14/10/2001,2001,61,0.225172237,1.001454812,129,14/10/2001,01/10/2001,15.99304005,15.52550759
42,21/10/2001,2001,47,18.06716232,1.026389061,140,21/10/2001,01/10/2001,15.99304005,15.52550759
43,28/10/2001,2001,35,36.12421781,1.051574275,78,28/10/2001,01/10/2001,15.99304005,15.52550759
44,04/11/2001,2001,50,40.23681375,1.057449863,129,04/11/2001,01/11/2001,13.78618717,12.56433084
45,11/11/2001,2001,49,37.60426226,1.0541641,104,11/11/2001,01/11/2001,13.78618717,12.56433084
46,18/11/2001,2001,63,34.50152667,1.052252055,123,18/11/2001,01/11/2001,13.78618717,12.56433084
47,25/11/2001,2001,61,34.1904333,1.050262555,148,25/11/2001,01/11/2001,13.78618717,12.56433084
48,02/12/2001,2001,65,33.13180059,1.047152537,186,02/12/2001,01/12/2001,15.69369693,12.74403109
49,09/12/2001,2001,67,34.6738741,1.049407563,160,09/12/2001,01/12/2001,15.69369693,12.74403109
50,16/12/2001,2001,61,39.68353519,1.058965162,165,16/12/2001,01/12/2001,15.69369693,12.74403109
51,23/12/2001,2001,36,32.2565766,1.045750403,64,23/12/2001,01/12/2001,15.69369693,12.74403109
52,30/12/2001,2001,57,12.90098373,1.018810458,121,30/12/2001,01/12/2001,15.69369693,12.74403109
1,07/01/2002,2002,62,-9.604363035,0.986114521,133,07/01/2002,01/01/2002,17.96890673,15.52216117
2,14/01/2002,2002,59,-28.87299404,0.959196217,143,14/01/2002,01/01/2002,17.96890673,15.52216117
3,21/01/2002,2002,54,-43.21147995,0.939710312,86,21/01/2002,01/01/2002,17.96890673,15.52216117
4,28/01/2002,2002,62,-42.04378889,0.940331171,81,28/01/2002,01/01/2002,17.96890673,15.52216117
5,04/02/2002,2002,60,-14.11082866,0.979591226,81,04/02/2002,01/02/2002,18.72373737,17.80707071
6,11/02/2002,2002,62,2.307224142,1.004033178,104,11/02/2002,01/02/2002,18.72373737,17.80707071
7,18/02/2002,2002,63,-1.194341637,0.998345673,126,18/02/2002,01/02/2002,18.72373737,17.80707071
8,25/02/2002,2002,65,-4.260124375,0.994169739,143,25/02/2002,01/02/2002,18.72373737,17.80707071
9,04/03/2002,2002,61,-6.760723291,0.990766979,151,04/03/2002,01/03/2002,20.13712322,18.30657864
10,11/03/2002,2002,66,-6.22416336,0.990970274,180,11/03/2002,01/03/2002,20.13712322,18.30657864
11,18/03/2002,2002,68,8.589812885,1.012226855,200,18/03/2002,01/03/2002,20.13712322,18.30657864
12,25/03/2002,2002,65,-1.628462656,0.997937449,168,25/03/2002,01/03/2002,20.13712322,18.30657864
13,01/04/2002,2002,57,-3.308245369,0.995570643,133,01/04/2002,01/04/2002,20.81850722,18.34922593
14,08/04/2002,2002,64,-7.283474522,0.99034108,174,08/04/2002,01/04/2002,20.81850722,18.34922593
15,15/04/2002,2002,64,-5.034939146,0.992733879,179,15/04/2002,01/04/2002,20.81850722,18.34922593
16,22/04/2002,2002,66,-3.375028203,0.995491574,212,22/04/2002,01/04/2002,20.81850722,18.34922593
17,29/04/2002,2002,51,3.997709943,1.005871166,165,29/04/2002,01/04/2002,20.81850722,18.34922593
18,06/05/2002,2002,45,13.2889665,1.017786902,101,06/05/2002,01/05/2002,21.10788008,19.36357393
19,13/05/2002,2002,62,6.167435316,1.008437542,139,13/05/2002,01/05/2002,21.10788008,19.36357393
20,20/05/2002,2002,63,-0.168971237,0.999175663,159,20/05/2002,01/05/2002,21.10788008,19.36357393
21,27/05/2002,2002,63,6.858950064,1.008893973,155,27/05/2002,01/05/2002,21.10788008,19.36357393
22,03/06/2002,2002,65,8.940525331,1.011481789,205,03/06/2002,01/06/2002,23.4162473,22.47147058
23,10/06/2002,2002,70,18.45975871,1.025918336,227,10/06/2002,01/06/2002,23.4162473,22.47147058
24,17/06/2002,2002,65,10.363025,1.013883985,191,17/06/2002,01/06/2002,23.4162473,22.47147058
25,24/06/2002,2002,67,13.5040337,1.018517551,168,24/06/2002,01/06/2002,23.4162473,22.47147058
26,01/07/2002,2002,71,21.11413775,1.029220065,234,01/07/2002,01/07/2002,22.94542624,22.67269897
27,08/07/2002,2002,64,15.78378621,1.021654156,163,08/07/2002,01/07/2002,22.94542624,22.67269897
28,15/07/2002,2002,67,16.55436611,1.023059279,169,15/07/2002,01/07/2002,22.94542624,22.67269897
29,22/07/2002,2002,69,12.84789712,1.018194011,213,22/07/2002,01/07/2002,22.94542624,22.67269897
30,29/07/2002,2002,73,9.862111034,1.014304145,236,29/07/2002,01/07/2002,22.94542624,22.67269897
31,05/08/2002,2002,70,11.68841362,1.016175107,163,05/08/2002,01/08/2002,20.72080291,20.72080291
32,12/08/2002,2002,73,4.133583611,1.005589449,217,12/08/2002,01/08/2002,20.72080291,20.72080291
33,19/08/2002,2002,64,-0.983177518,0.99866787,130,19/08/2002,01/08/2002,20.72080291,20.72080291
34,26/08/2002,2002,74,-4.898357558,0.993242735,249,26/08/2002,01/08/2002,20.72080291,20.72080291
35,02/09/2002,2002,66,0.230270474,1.000506516,163,02/09/2002,01/09/2002,19.20472889,18.90562763
36,09/09/2002,2002,65,-5.341255141,0.991844477,190,09/09/2002,01/09/2002,19.20472889,18.90562763
37,16/09/2002,2002,59,-3.28470081,0.995330834,205,16/09/2002,01/09/2002,19.20472889,18.90562763
38,23/09/2002,2002,68,-17.50971267,0.975076131,192,23/09/2002,01/09/2002,19.20472889,18.90562763
39,30/09/2002,2002,69,-10.70510648,0.984693386,228,30/09/2002,01/10/2002,16.53160839,15.02259405
40,07/10/2002,2002,65,-4.223092172,0.993853378,143,07/10/2002,01/10/2002,16.53160839,15.02259405
41,14/10/2002,2002,71,22.45514347,1.031108723,164,14/10/2002,01/10/2002,16.53160839,15.02259405
42,21/10/2002,2002,72,51.28877488,1.074017346,178,21/10/2002,01/10/2002,16.53160839,15.02259405
43,28/10/2002,2002,72,55.87634459,1.08121724,183,28/10/2002,01/10/2002,16.53160839,15.02259405
44,04/11/2002,2002,62,60.51627194,1.089601808,153,04/11/2002,01/11/2002,15.44212518,13.7553238
45,11/11/2002,2002,58,47.90185384,1.070959923,130,11/11/2002,01/11/2002,15.44212518,13.7553238
46,18/11/2002,2002,72,22.31919637,1.033287087,146,18/11/2002,01/11/2002,15.44212518,13.7553238
47,25/11/2002,2002,50,1.44178214,1.002019914,112,25/11/2002,01/11/2002,15.44212518,13.7553238
48,02/12/2002,2002,71,-2.345128189,0.997015225,119,02/12/2002,01/12/2002,17.7000292,16.47101209
