week,date,year,uniqueinds,weeklyresid,weeklyreldev,n_weeklyresid,date,MonthStart,GroupSize,GroupSize_ExcPups
1,07/01/1998,1998,4,-72.50075366,0.908999388,11,07/01/1998,01/01/1998,12.4075,11.88392857
2,14/01/1998,1998,4,-20.89789151,0.978251988,14,14/01/1998,01/01/1998,12.4075,11.88392857
3,21/01/1998,1998,4,21.4608848,1.033804407,11,21/01/1998,01/01/1998,12.4075,11.88392857
4,28/01/1998,1998,2,6.53501289,1.012603175,12,28/01/1998,01/01/1998,12.4075,11.88392857
5,04/02/1998,1998,3,-20.0973705,0.974975327,9,04/02/1998,01/02/1998,13.17274869,12.28949472
6,11/02/1998,1998,3,-63.6685385,0.91296187,8,11/02/1998,01/02/1998,13.17274869,12.28949472
7,18/02/1998,1998,3,-68.07660641,0.907849194,12,18/02/1998,01/02/1998,13.17274869,12.28949472
8,25/02/1998,1998,5,-35.95131694,0.952415749,21,25/02/1998,01/02/1998,13.17274869,12.28949472
9,04/03/1998,1998,5,-48.23821545,0.93640195,17,04/03/1998,01/03/1998,13.48321771,12.00916679
10,11/03/1998,1998,5,-52.21004306,0.931037214,19,11/03/1998,01/03/1998,13.48321771,12.00916679
11,18/03/1998,1998,6,-63.23953427,0.917664536,15,18/03/1998,01/03/1998,13.48321771,12.00916679
12,25/03/1998,1998,5,-68.25699873,0.911510463,15,25/03/1998,01/03/1998,13.48321771,12.00916679
13,01/04/1998,1998,6,-46.36254951,0.939305806,14,01/04/1998,01/04/1998,14.33630952,12.6733631
14,08/04/1998,1998,4,-39.21061742,0.947749192,15,08/04/1998,01/04/1998,14.33630952,12.6733631
15,15/04/1998,1998,6,-22.73519344,0.968693206,20,15/04/1998,01/04/1998,14.33630952,12.6733631
16,22/04/1998,1998,5,-16.72775845,0.975276895,18,22/04/1998,01/04/1998,14.33630952,12.6733631
17,29/04/1998,1998,5,-16.90269149,0.975658306,21,29/04/1998,01/04/1998,14.33630952,12.6733631
18,06/05/1998,1998,4,-1.535900089,0.997339646,14,06/05/1998,01/05/1998,12.66959035,11.64356061
19,13/05/1998,1998,6,6.295578152,1.010464812,15,13/05/1998,01/05/1998,12.66959035,11.64356061
20,20/05/1998,1998,6,5.216325378,1.009235771,17,20/05/1998,01/05/1998,12.66959035,11.64356061
21,27/05/1998,1998,6,-0.417908042,1.002039281,17,27/05/1998,01/05/1998,12.66959035,11.64356061
22,03/06/1998,1998,6,4.539256585,1.008310995,17,03/06/1998,01/06/1998,12.54684898,12.41490454
23,10/06/1998,1998,7,10.18608763,1.015988757,18,10/06/1998,01/06/1998,12.54684898,12.41490454
24,17/06/1998,1998,5,-11.98535594,0.985192933,13,17/06/1998,01/06/1998,12.54684898,12.41490454
25,24/06/1998,1998,6,-7.155699185,0.990097723,11,24/06/1998,01/06/1998,12.54684898,12.41490454
26,01/07/1998,1998,7,-9.683771057,0.987866787,15,01/07/1998,01/07/1998,12.4453125,12.4453125
27,08/07/1998,1998,1,-34.01682504,0.950341621,1,08/07/1998,01/07/1998,12.4453125,12.4453125
28,15/07/1998,1998,6,-4.615294712,0.99416364,13,15/07/1998,01/07/1998,12.4453125,12.4453125
29,22/07/1998,1998,6,-11.90159369,0.983938995,23,22/07/1998,01/07/1998,12.4453125,12.4453125
30,29/07/1998,1998,6,-18.84198825,0.97398086,20,29/07/1998,01/07/1998,12.4453125,12.4453125
31,05/08/1998,1998,6,-20.08572666,0.972244457,20,05/08/1998,01/08/1998,12.34438044,12.30809012
32,12/08/1998,1998,7,-9.553871346,0.987901516,23,12/08/1998,01/08/1998,12.34438044,12.30809012
33,19/08/1998,1998,5,-5.465504703,0.992732571,15,19/08/1998,01/08/1998,12.34438044,12.30809012
34,26/08/1998,1998,4,-11.38258527,0.984610299,7,26/08/1998,01/08/1998,12.34438044,12.30809012
35,02/09/1998,1998,6,18.91370831,1.026135844,14,02/09/1998,01/09/1998,11.29772037,10.63105371
36,09/09/1998,1998,4,8.892689695,1.012929011,7,09/09/1998,01/09/1998,11.29772037,10.63105371
37,16/09/1998,1998,3,2.033336618,1.002725073,6,16/09/1998,01/09/1998,11.29772037,10.63105371
38,23/09/1998,1998,5,25.72952483,1.036591375,12,23/09/1998,01/09/1998,11.29772037,10.63105371
39,30/09/1998,1998,4,39.26234003,1.052960689,12,30/09/1998,01/10/1998,11.05589364,10.07888471
40,07/10/1998,1998,2,22.60112677,1.031776586,8,07/10/1998,01/10/1998,11.05589364,10.07888471
41,14/10/1998,1998,2,27.45935078,1.038282623,2,14/10/1998,01/10/1998,11.05589364,10.07888471
42,21/10/1998,1998,3,64.43826142,1.085395649,3,21/10/1998,01/10/1998,11.05589364,10.07888471
43,28/10/1998,1998,3,62.48836088,1.078081203,10,28/10/1998,01/10/1998,11.05589364,10.07888471
44,04/11/1998,1998,4,83.05436402,1.106543985,10,04/11/1998,01/11/1998,11.30895271,9.582295981
45,11/11/1998,1998,4,93.43248124,1.119912955,10,11/11/1998,01/11/1998,11.30895271,9.582295981
46,18/11/1998,1998,3,20.94583909,1.0284196,12,18/11/1998,01/11/1998,11.30895271,9.582295981
47,25/11/1998,1998,3,-4.667394248,0.996074548,11,25/11/1998,01/11/1998,11.30895271,9.582295981
48,02/12/1998,1998,2,-5.035307842,0.992817244,4,02/12/1998,01/12/1998,11.90696069,10.00052794
49,09/12/1998,1998,1,-42.91066483,0.938891577,5,09/12/1998,01/12/1998,11.90696069,10.00052794
50,16/12/1998,1998,2,-1.506730944,0.997698874,6,16/12/1998,01/12/1998,11.90696069,10.00052794
51,23/12/1998,1998,2,-6.805040657,0.991538629,8,23/12/1998,01/12/1998,11.90696069,10.00052794
52,30/12/1998,1998,4,-2.421208959,0.994397979,9,30/12/1998,01/12/1998,11.90696069,10.00052794
1,07/01/1999,1999,5,15.85938772,1.019211649,12,07/01/1999,01/01/1999,12.73208177,11.44321581
2,14/01/1999,1999,4,64.46189325,1.087103688,6,14/01/1999,01/01/1999,12.73208177,11.44321581
3,21/01/1999,1999,4,63.68874884,1.082536918,9,21/01/1999,01/01/1999,12.73208177,11.44321581
4,28/01/1999,1999,3,77.17454779,1.106096284,7,28/01/1999,01/01/1999,12.73208177,11.44321581
5,04/02/1999,1999,2,23.45371378,1.032701036,5,04/02/1999,01/02/1999,14.68044092,11.47386243
6,11/02/1999,1999,4,11.9912591,1.014502711,9,11/02/1999,01/02/1999,14.68044092,11.47386243
7,18/02/1999,1999,3,4.601293749,1.003688959,7,18/02/1999,01/02/1999,14.68044092,11.47386243
8,25/02/1999,1999,5,-19.257361,0.97451044,10,25/02/1999,01/02/1999,14.68044092,11.47386243
9,04/03/1999,1999,6,-36.01071868,0.949496067,17,04/03/1999,01/03/1999,15.21546153,12.25524813
10,11/03/1999,1999,7,-67.49335802,0.907698545,21,11/03/1999,01/03/1999,15.21546153,12.25524813
11,18/03/1999,1999,7,-64.89298075,0.912269831,25,18/03/1999,01/03/1999,15.21546153,12.25524813
12,25/03/1999,1999,8,-59.23309464,0.919756472,24,25/03/1999,01/03/1999,15.21546153,12.25524813
13,01/04/1999,1999,3,-35.09033073,0.951362584,9,01/04/1999,01/04/1999,14.52193027,13.83731488
14,08/04/1999,1999,6,-44.27741014,0.93982295,21,08/04/1999,01/04/1999,14.52193027,13.83731488
15,15/04/1999,1999,8,-30.99646415,0.958465525,29,15/04/1999,01/04/1999,14.52193027,13.83731488
16,22/04/1999,1999,8,-15.5349533,0.978946018,30,22/04/1999,01/04/1999,14.52193027,13.83731488
17,29/04/1999,1999,6,-6.138289261,0.991496884,25,29/04/1999,01/04/1999,14.52193027,13.83731488
18,06/05/1999,1999,7,-5.479056459,0.992829034,29,06/05/1999,01/05/1999,14.26666667,14.17333333
19,13/05/1999,1999,8,-13.41670365,0.98150692,18,13/05/1999,01/05/1999,14.26666667,14.17333333
20,20/05/1999,1999,7,-17.4096653,0.976371868,20,20/05/1999,01/05/1999,14.26666667,14.17333333
21,27/05/1999,1999,7,2.421433958,1.002997162,24,27/05/1999,01/05/1999,14.26666667,14.17333333
22,03/06/1999,1999,6,9.924046574,1.013745483,17,03/06/1999,01/06/1999,14.01741776,13.63223257
23,10/06/1999,1999,7,37.28661977,1.050601364,26,10/06/1999,01/06/1999,14.01741776,13.63223257
24,17/06/1999,1999,7,37.06407634,1.049837762,19,17/06/1999,01/06/1999,14.01741776,13.63223257
25,24/06/1999,1999,6,50.05953471,1.067102608,20,24/06/1999,01/06/1999,14.01741776,13.63223257
26,01/07/1999,1999,6,64.34690675,1.085777805,25,01/07/1999,01/07/1999,12.65758581,12.65758581
27,08/07/1999,1999,4,66.69249294,1.08840668,7,08/07/1999,01/07/1999,12.65758581,12.65758581
28,15/07/1999,1999,3,83.99486329,1.11396596,7,15/07/1999,01/07/1999,12.65758581,12.65758581
29,22/07/1999,1999,2,15.79204159,1.021692107,7,22/07/1999,01/07/1999,12.65758581,12.65758581
30,29/07/1999,1999,2,25.33801781,1.032988078,7,29/07/1999,01/07/1999,12.65758581,12.65758581
31,05/08/1999,1999,6,14.33684639,1.019758245,20,05/08/1999,01/08/1999,12.72638617,12.22560695
32,12/08/1999,1999,6,-0.793767809,0.998258935,28,12/08/1999,01/08/1999,12.72638617,12.22560695
33,19/08/1999,1999,8,1.961647332,1.001073084,35,19/08/1999,01/08/1999,12.72638617,12.22560695
34,26/08/1999,1999,9,6.398277349,1.008108813,41,26/08/1999,01/08/1999,12.72638617,12.22560695
35,02/09/1999,1999,9,7.945551175,1.010297813,37,02/09/1999,01/09/1999,13.54396082,11.4510613
36,09/09/1999,1999,8,-7.684210637,0.9887087,27,09/09/1999,01/09/1999,13.54396082,11.4510613
37,16/09/1999,1999,7,0.932188029,1.000931403,23,16/09/1999,01/09/1999,13.54396082,11.4510613
38,23/09/1999,1999,6,30.58310054,1.041808462,18,23/09/1999,01/09/1999,13.54396082,11.4510613
39,30/09/1999,1999,4,20.26071441,1.028004687,11,30/09/1999,01/10/1999,10.91265535,9.565587682
40,07/10/1999,1999,4,40.24078021,1.054543855,8,07/10/1999,01/10/1999,10.91265535,9.565587682
41,14/10/1999,1999,4,41.40344673,1.053280531,12,14/10/1999,01/10/1999,10.91265535,9.565587682
42,21/10/1999,1999,5,78.2620725,1.104455677,15,21/10/1999,01/10/1999,10.91265535,9.565587682
43,28/10/1999,1999,5,77.30599274,1.104160814,15,28/10/1999,01/10/1999,10.91265535,9.565587682
44,04/11/1999,1999,4,40.53419054,1.055300321,10,04/11/1999,01/11/1999,11.78222976,10.87311533
45,11/11/1999,1999,6,40.10871598,1.055653243,11,11/11/1999,01/11/1999,11.78222976,10.87311533
46,18/11/1999,1999,4,9.962918321,1.014721431,13,18/11/1999,01/11/1999,11.78222976,10.87311533
47,25/11/1999,1999,6,30.2071558,1.040545019,11,25/11/1999,01/11/1999,11.78222976,10.87311533
48,02/12/1999,1999,5,7.219758612,1.010602309,9,02/12/1999,01/12/1999,14.21584967,11.71954949
49,09/12/1999,1999,4,15.67049488,1.021609171,15,09/12/1999,01/12/1999,14.21584967,11.71954949
50,16/12/1999,1999,2,36.06694132,1.049684606,5,16/12/1999,01/12/1999,14.21584967,11.71954949
51,23/12/1999,1999,1,-32.90691641,0.955565504,3,23/12/1999,01/12/1999,14.21584967,11.71954949
52,30/12/1999,1999,2,16.07872418,1.021711522,8,30/12/1999,01/12/1999,14.21584967,11.71954949
1,07/01/2000,2000,6,62.91883645,1.083196759,9,07/01/2000,01/01/2000,14.78293881,12.91554238
2,14/01/2000,2000,7,58.96520532,1.078604243,19,14/01/2000,01/01/2000,14.78293881,12.91554238
3,21/01/2000,2000,6,70.45558593,1.096479499,17,21/01/2000,01/01/2000,14.78293881,12.91554238
4,28/01/2000,2000,5,84.51544954,1.112819879,18,28/01/2000,01/01/2000,14.78293881,12.91554238
5,04/02/2000,2000,5,67.83104195,1.091249982,14,04/02/2000,01/02/2000,18.02678284,14.88636991
6,11/02/2000,2000,5,38.61451113,1.05057794,13,11/02/2000,01/02/2000,18.02678284,14.88636991
7,18/02/2000,2000,7,54.85890967,1.073476691,14,18/02/2000,01/02/2000,18.02678284,14.88636991
9,03/03/2000,2000,3,64.12784781,1.086407003,3,03/03/2000,01/03/2000,18.31212376,15.51186798
10,10/03/2000,2000,1,34.32465577,1.04825817,3,10/03/2000,01/03/2000,18.31212376,15.51186798
11,17/03/2000,2000,3,-6.346707232,0.990051895,8,17/03/2000,01/03/2000,18.31212376,15.51186798
12,24/03/2000,2000,5,0.000553373,0.998467878,16,24/03/2000,01/03/2000,18.31212376,15.51186798
13,31/03/2000,2000,5,-2.908136246,0.995668861,12,31/03/2000,01/04/2000,19.59673698,18.20294613
14,07/04/2000,2000,5,-17.42547786,0.977380493,15,07/04/2000,01/04/2000,19.59673698,18.20294613
15,14/04/2000,2000,5,6.490114816,1.009268097,15,14/04/2000,01/04/2000,19.59673698,18.20294613
16,21/04/2000,2000,9,25.73692773,1.034488285,23,21/04/2000,01/04/2000,19.59673698,18.20294613
17,28/04/2000,2000,6,25.32499463,1.032424238,13,28/04/2000,01/04/2000,19.59673698,18.20294613
18,05/05/2000,2000,6,24.35552816,1.031167383,12,05/05/2000,01/05/2000,20.80432263,18.30442297
19,12/05/2000,2000,7,10.57923234,1.012835551,22,12/05/2000,01/05/2000,20.80432263,18.30442297
20,19/05/2000,2000,9,19.06574082,1.025127989,26,19/05/2000,01/05/2000,20.80432263,18.30442297
21,26/05/2000,2000,8,37.90651626,1.048880457,27,26/05/2000,01/05/2000,20.80432263,18.30442297
22,02/06/2000,2000,6,41.83213875,1.054970216,22,02/06/2000,01/06/2000,19.82401,18.67640859
23,09/06/2000,2000,8,31.21174137,1.041680633,28,09/06/2000,01/06/2000,19.82401,18.67640859
24,16/06/2000,2000,7,44.0099258,1.058721472,25,16/06/2000,01/06/2000,19.82401,18.67640859
25,23/06/2000,2000,7,56.43321943,1.076142674,27,23/06/2000,01/06/2000,19.82401,18.67640859
26,30/06/2000,2000,6,68.61338714,1.093270819,22,30/06/2000,01/07/2000,18.77169138,18.62992893
27,07/07/2000,2000,7,62.37118612,1.083420335,25,07/07/2000,01/07/2000,18.77169138,18.62992893
28,14/07/2000,2000,6,80.45153661,1.106819204,27,14/07/2000,01/07/2000,18.77169138,18.62992893
29,21/07/2000,2000,7,58.88167937,1.079485017,23,21/07/2000,01/07/2000,18.77169138,18.62992893
30,28/07/2000,2000,5,59.67528081,1.077264199,18,28/07/2000,01/07/2000,18.77169138,18.62992893
31,04/08/2000,2000,5,46.88029609,1.060088864,22,04/08/2000,01/08/2000,20.08638221,19.52322594
32,11/08/2000,2000,3,47.91055962,1.06128491,15,11/08/2000,01/08/2000,20.08638221,19.52322594
33,18/08/2000,2000,3,36.47201134,1.047157431,14,18/08/2000,01/08/2000,20.08638221,19.52322594
34,25/08/2000,2000,6,47.8436919,1.06331406,27,25/08/2000,01/08/2000,20.08638221,19.52322594
35,01/09/2000,2000,6,42.68484363,1.057401089,24,01/09/2000,01/09/2000,19.27773463,17.67460948
36,08/09/2000,2000,6,35.79108607,1.047143737,21,08/09/2000,01/09/2000,19.27773463,17.67460948
37,15/09/2000,2000,7,19.08935,1.022934321,32,15/09/2000,01/09/2000,19.27773463,17.67460948
38,22/09/2000,2000,8,-3.363562353,0.994233904,22,22/09/2000,01/09/2000,19.27773463,17.67460948
39,29/09/2000,2000,7,20.47891607,1.027442877,26,29/09/2000,01/09/2000,19.27773463,17.67460948
40,06/10/2000,2000,7,49.94942782,1.066138458,28,06/10/2000,01/10/2000,19.03153575,16.37572834
41,13/10/2000,2000,4,36.30372954,1.048685659,10,13/10/2000,01/10/2000,19.03153575,16.37572834
42,20/10/2000,2000,5,17.21919682,1.021714212,22,20/10/2000,01/10/2000,19.03153575,16.37572834
43,27/10/2000,2000,5,-0.184565364,0.998190859,18,27/10/2000,01/10/2000,19.03153575,16.37572834
44,03/11/2000,2000,5,18.37738233,1.024721194,23,03/11/2000,01/11/2000,21.90041868,19.24286488
45,10/11/2000,2000,7,2.921958639,1.005178967,20,10/11/2000,01/11/2000,21.90041868,19.24286488
46,17/11/2000,2000,6,-53.50706749,0.930007778,22,17/11/2000,01/11/2000,21.90041868,19.24286488
47,24/11/2000,2000,6,-57.96817523,0.9232148,16,24/11/2000,01/11/2000,21.90041868,19.24286488
48,01/12/2000,2000,8,-35.24735811,0.953999898,21,01/12/2000,01/12/2000,20.97708562,19.52536841
49,08/12/2000,2000,6,15.08856636,1.020154612,12,08/12/2000,01/12/2000,20.97708562,19.52536841
50,15/12/2000,2000,4,4.792064079,1.006367636,12,15/12/2000,01/12/2000,20.97708562,19.52536841
51,22/12/2000,2000,4,-3.578041969,0.995490579,13,22/12/2000,01/12/2000,20.97708562,19.52536841
52,29/12/2000,2000,5,-4.420658957,0.994489128,16,29/12/2000,01/12/2000,20.97708562,19.52536841
1,07/01/2001,2001,5,-12.3834866,0.983228275,11,07/01/2001,01/01/2001,23.70645568,21.87788148
2,14/01/2001,2001,5,-34.86550238,0.952250428,16,14/01/2001,01/01/2001,23.70645568,21.87788148
3,21/01/2001,2001,5,-56.71229531,0.922046059,13,21/01/2001,01/01/2001,23.70645568,21.87788148
4,28/01/2001,2001,4,-70.87900442,0.902715296,13,28/01/2001,01/01/2001,23.70645568,21.87788148
5,04/02/2001,2001,7,-0.04762354,0.999439812,24,04/02/2001,01/02/2001,22.47638484,21.67976602
6,11/02/2001,2001,7,-26.44275204,0.96409302,23,11/02/2001,01/02/2001,22.47638484,21.67976602
7,18/02/2001,2001,6,-22.32692275,0.96924222,23,18/02/2001,01/02/2001,22.47638484,21.67976602
8,25/02/2001,2001,6,-29.06826879,0.960263925,19,25/02/2001,01/02/2001,22.47638484,21.67976602
9,04/03/2001,2001,7,-28.89388057,0.961317104,15,04/03/2001,01/03/2001,26.28306878,23.9462963
10,11/03/2001,2001,8,-53.34843271,0.928660723,28,11/03/2001,01/03/2001,26.28306878,23.9462963
11,18/03/2001,2001,7,-50.99553496,0.933050426,19,18/03/2001,01/03/2001,26.28306878,23.9462963
12,25/03/2001,2001,8,-39.65951234,0.947891594,24,25/03/2001,01/03/2001,26.28306878,23.9462963
13,01/04/2001,2001,9,-20.60420848,0.972477324,21,01/04/2001,01/04/2001,25.85562091,24.11356276
14,08/04/2001,2001,7,-22.91879791,0.969448212,17,08/04/2001,01/04/2001,25.85562091,24.11356276
15,15/04/2001,2001,5,-22.4300907,0.970180979,15,15/04/2001,01/04/2001,25.85562091,24.11356276
16,22/04/2001,2001,6,-10.75941059,0.985599086,17,22/04/2001,01/04/2001,25.85562091,24.11356276
17,29/04/2001,2001,6,-14.21133365,0.981290366,23,29/04/2001,01/04/2001,25.85562091,24.11356276
18,06/05/2001,2001,5,26.69098534,1.036152268,18,06/05/2001,01/05/2001,26.16745772,25.75569302
19,13/05/2001,2001,5,16.06686943,1.021587476,10,13/05/2001,01/05/2001,26.16745772,25.75569302
20,20/05/2001,2001,5,28.81443945,1.038888835,16,20/05/2001,01/05/2001,26.16745772,25.75569302
21,27/05/2001,2001,5,22.39668963,1.03042055,17,27/05/2001,01/05/2001,26.16745772,25.75569302
22,03/06/2001,2001,4,33.94795631,1.046310428,7,03/06/2001,01/06/2001,25.22554035,24.79279181
23,10/06/2001,2001,5,34.40093513,1.045890087,12,10/06/2001,01/06/2001,25.22554035,24.79279181
24,17/06/2001,2001,4,35.33641711,1.048022027,13,17/06/2001,01/06/2001,25.22554035,24.79279181
25,24/06/2001,2001,4,45.56334368,1.061990666,12,24/06/2001,01/06/2001,25.22554035,24.79279181
26,01/07/2001,2001,4,46.18480625,1.062719474,12,01/07/2001,01/07/2001,22.58339195,22.13894751
27,08/07/2001,2001,2,30.25364684,1.040666985,7,08/07/2001,01/07/2001,22.58339195,22.13894751
28,15/07/2001,2001,3,12.09551389,1.016396266,6,15/07/2001,01/07/2001,22.58339195,22.13894751
29,22/07/2001,2001,3,15.62081812,1.021079621,8,22/07/2001,01/07/2001,22.58339195,22.13894751
30,29/07/2001,2001,4,3.010292528,1.003769856,9,29/07/2001,01/07/2001,22.58339195,22.13894751
31,05/08/2001,2001,6,-13.03698589,0.982232768,21,05/08/2001,01/08/2001,21.50810275,21.10391561
32,12/08/2001,2001,8,-8.775001137,0.988000774,27,12/08/2001,01/08/2001,21.50810275,21.10391561
33,19/08/2001,2001,8,-11.01425237,0.984400451,30,19/08/2001,01/08/2001,21.50810275,21.10391561
34,26/08/2001,2001,9,-20.54843335,0.972317434,29,26/08/2001,01/08/2001,21.50810275,21.10391561
35,02/09/2001,2001,9,-11.35022483,0.98511409,27,02/09/2001,01/09/2001,20.20802809,19.3778296
36,09/09/2001,2001,8,-6.569130079,0.991779268,21,09/09/2001,01/09/2001,20.20802809,19.3778296
37,16/09/2001,2001,5,17.34011183,1.024348422,18,16/09/2001,01/09/2001,20.20802809,19.3778296
38,23/09/2001,2001,6,4.576495068,1.007636189,21,23/09/2001,01/09/2001,20.20802809,19.3778296
39,30/09/2001,2001,5,35.5914796,1.047523051,14,30/09/2001,01/10/2001,15.99304005,15.52550759
40,07/10/2001,2001,3,62.56111592,1.083005259,9,07/10/2001,01/10/2001,15.99304005,15.52550759
41,14/10/2001,2001,3,47.37145334,1.060906065,7,14/10/2001,01/10/2001,15.99304005,15.52550759
42,21/10/2001,2001,4,43.97285131,1.056889376,12,21/10/2001,01/10/2001,15.99304005,15.52550759
43,28/10/2001,2001,4,51.22394428,1.067104092,10,28/10/2001,01/10/2001,15.99304005,15.52550759
44,04/11/2001,2001,5,65.02851741,1.085611692,15,04/11/2001,01/11/2001,13.78618717,12.56433084
45,11/11/2001,2001,6,54.6562335,1.07098435,10,11/11/2001,01/11/2001,13.78618717,12.56433084
46,18/11/2001,2001,5,51.0360182,1.068486067,11,18/11/2001,01/11/2001,13.78618717,12.56433084
47,25/11/2001,2001,11,50.73642942,1.069932934,25,25/11/2001,01/11/2001,13.78618717,12.56433084
48,02/12/2001,2001,7,62.74943235,1.087239586,15,02/12/2001,01/12/2001,15.69369693,12.74403109
49,09/12/2001,2001,7,53.52720896,1.074808418,13,09/12/2001,01/12/2001,15.69369693,12.74403109
50,16/12/2001,2001,6,58.7967559,1.080837994,11,16/12/2001,01/12/2001,15.69369693,12.74403109
51,23/12/2001,2001,5,32.42905091,1.042628229,8,23/12/2001,01/12/2001,15.69369693,12.74403109
52,30/12/2001,2001,6,22.34219757,1.029047634,13,30/12/2001,01/12/2001,15.69369693,12.74403109
1,07/01/2002,2002,8,6.128792232,1.008807665,17,07/01/2002,01/01/2002,17.96890673,15.52216117
2,14/01/2002,2002,7,6.421816747,1.00982621,18,14/01/2002,01/01/2002,17.96890673,15.52216117
3,21/01/2002,2002,8,-26.6754945,0.96612447,12,21/01/2002,01/01/2002,17.96890673,15.52216117
4,28/01/2002,2002,6,-14.16081773,0.981045262,8,28/01/2002,01/01/2002,17.96890673,15.52216117
5,04/02/2002,2002,8,9.248777506,1.011249711,11,04/02/2002,01/02/2002,18.72373737,17.80707071
6,11/02/2002,2002,4,27.21584359,1.033251527,7,11/02/2002,01/02/2002,18.72373737,17.80707071
7,18/02/2002,2002,5,37.62085998,1.050511401,14,18/02/2002,01/02/2002,18.72373737,17.80707071
8,25/02/2002,2002,3,65.40807893,1.088097697,11,25/02/2002,01/02/2002,18.72373737,17.80707071
9,04/03/2002,2002,6,16.59424124,1.021496145,9,04/03/2002,01/03/2002,20.13712322,18.30657864
10,11/03/2002,2002,5,6.13292129,1.007158649,11,11/03/2002,01/03/2002,20.13712322,18.30657864
11,18/03/2002,2002,5,26.91325681,1.035944584,20,18/03/2002,01/03/2002,20.13712322,18.30657864
12,25/03/2002,2002,6,5.979952735,1.007863029,15,25/03/2002,01/03/2002,20.13712322,18.30657864
13,01/04/2002,2002,7,6.426565912,1.008768762,21,01/04/2002,01/04/2002,20.81850722,18.34922593
14,08/04/2002,2002,7,-18.46110072,0.976274448,21,08/04/2002,01/04/2002,20.81850722,18.34922593
15,15/04/2002,2002,8,-18.53298506,0.976375861,24,15/04/2002,01/04/2002,20.81850722,18.34922593
16,22/04/2002,2002,9,-18.7096978,0.97510892,32,22/04/2002,01/04/2002,20.81850722,18.34922593
17,29/04/2002,2002,9,2.24481363,1.003436668,23,29/04/2002,01/04/2002,20.81850722,18.34922593
18,06/05/2002,2002,9,6.138737357,1.008212433,17,06/05/2002,01/05/2002,21.10788008,19.36357393
19,13/05/2002,2002,8,3.60308044,1.005296847,24,13/05/2002,01/05/2002,21.10788008,19.36357393
20,20/05/2002,2002,9,-3.852738126,0.994999577,26,20/05/2002,01/05/2002,21.10788008,19.36357393
21,27/05/2002,2002,10,1.461023298,1.002154223,27,27/05/2002,01/05/2002,21.10788008,19.36357393
22,03/06/2002,2002,10,2.119265013,1.003420088,35,03/06/2002,01/06/2002,23.4162473,22.47147058
23,10/06/2002,2002,10,13.18149287,1.018109434,35,10/06/2002,01/06/2002,23.4162473,22.47147058
24,17/06/2002,2002,10,16.07169664,1.021099598,27,17/06/2002,01/06/2002,23.4162473,22.47147058
25,24/06/2002,2002,9,28.58831096,1.03878891,27,24/06/2002,01/06/2002,23.4162473,22.47147058
26,01/07/2002,2002,9,40.17498304,1.054441893,28,01/07/2002,01/07/2002,22.94542624,22.67269897
27,08/07/2002,2002,8,41.0786439,1.055311123,21,08/07/2002,01/07/2002,22.94542624,22.67269897
28,15/07/2002,2002,6,38.54627343,1.049757111,13,15/07/2002,01/07/2002,22.94542624,22.67269897
29,22/07/2002,2002,4,22.27924296,1.027835743,10,22/07/2002,01/07/2002,22.94542624,22.67269897
30,29/07/2002,2002,3,-3.104356145,0.996147656,9,29/07/2002,01/07/2002,22.94542624,22.67269897
31,05/08/2002,2002,4,6.078564905,1.008029647,6,05/08/2002,01/08/2002,20.72080291,20.72080291
32,12/08/2002,2002,2,-42.21930934,0.948585715,4,12/08/2002,01/08/2002,20.72080291,20.72080291
33,19/08/2002,2002,3,-18.17725768,0.978780841,6,19/08/2002,01/08/2002,20.72080291,20.72080291
34,26/08/2002,2002,4,-9.338596787,0.991239412,14,26/08/2002,01/08/2002,20.72080291,20.72080291
35,02/09/2002,2002,3,27.49285157,1.037223942,10,02/09/2002,01/09/2002,19.20472889,18.90562763
36,09/09/2002,2002,6,25.54269818,1.033856097,18,09/09/2002,01/09/2002,19.20472889,18.90562763
37,16/09/2002,2002,8,24.83953422,1.031907371,33,16/09/2002,01/09/2002,19.20472889,18.90562763
38,23/09/2002,2002,9,-4.815306302,0.992935903,33,23/09/2002,01/09/2002,19.20472889,18.90562763
39,30/09/2002,2002,10,-5.69823426,0.992469752,39,30/09/2002,01/10/2002,16.53160839,15.02259405
40,07/10/2002,2002,10,9.141772093,1.012653866,28,07/10/2002,01/10/2002,16.53160839,15.02259405
41,14/10/2002,2002,11,36.90321294,1.048585515,30,14/10/2002,01/10/2002,16.53160839,15.02259405
42,21/10/2002,2002,9,74.96211686,1.096308606,19,21/10/2002,01/10/2002,16.53160839,15.02259405
43,28/10/2002,2002,4,91.75678138,1.121721133,6,28/10/2002,01/10/2002,16.53160839,15.02259405
44,04/11/2002,2002,1,24.71245557,1.033932278,2,04/11/2002,01/11/2002,15.44212518,13.7553238
45,11/11/2002,2002,2,33.215129,1.046147097,3,11/11/2002,01/11/2002,15.44212518,13.7553238
46,18/11/2002,2002,4,50.81488503,1.069262662,7,18/11/2002,01/11/2002,15.44212518,13.7553238
47,25/11/2002,2002,5,36.86127087,1.048604143,9,25/11/2002,01/11/2002,15.44212518,13.7553238
48,02/12/2002,2002,10,9.842049503,1.012420469,18,02/12/2002,01/12/2002,17.7000292,16.47101209
49,09/12/2002,2002,10,-2.17442265,0.995884435,23,09/12/2002,01/12/2002,17.7000292,16.47101209
