Date,year,uniqueinds,mean_morningmass,mean_massresid,mean_percentmassgain,mean_absmassgain,ConditionChange_t_t1
16/07/2002,2002,65,717.2022472,14.72205405,4.202324508,29.80898876,0.502340332
23/07/2002,2002,92,722.9176471,15.22439438,4.701456882,33.12941176,1.134583221
30/07/2002,2002,80,713.2993631,16.3589776,4.721573203,33.37579618,-1.523512149
06/08/2002,2002,69,733.2926829,14.83546545,3.832446657,27.52439024,-10.21387824
13/08/2002,2002,90,715.1666667,4.621587209,4.926544229,35.2962963,-0.352190551
20/08/2002,2002,66,709.8139535,4.269396659,4.546519873,32.03488372,-9.002343018
27/08/2002,2002,94,703.1381579,-4.732946359,4.47163917,31.34210526,10.77462771
03/09/2002,2002,78,704.3703704,6.041681347,3.912391712,27.25925926,-8.073010219
10/09/2002,2002,67,716.7889908,-2.031328872,4.628057572,32.79816514,5.69381859
17/09/2002,2002,78,723.5806452,3.662489718,3.429792036,24.20645161,-27.04225134
24/09/2002,2002,63,694.7368421,-23.37976162,4.449461146,30.52631579,14.58794507
01/10/2002,2002,66,713.9453125,-8.79181655,3.684976133,26.3984375,3.570386363
08/10/2002,2002,70,708.9711538,-5.221430187,4.910364707,34.45192308,22.18423875
15/10/2002,2002,60,714.8433735,16.96280857,6.585067216,46.61445783,26.02946147
22/10/2002,2002,54,729.5671642,42.99227003,3.252801163,23.32835821,12.08539896
29/10/2002,2002,40,742.8,55.07766899,4.326035451,30.425,1.121630753
05/11/2002,2002,40,728.2727273,56.19929974,4.40097911,32.29545455,-20.8674713
12/11/2002,2002,27,765.3783784,35.33182845,4.32054348,31.62162162,-22.66462639
19/11/2002,2002,33,713.05,12.66720205,4.262168305,30.15,-17.95468617
26/11/2002,2002,19,657.4074074,-5.287484115,5.631693132,36.74074074,-27.0277538
03/12/2002,2002,10,658.6,-32.31523791,5.365441611,35.8,18.26374595
10/12/2002,2002,37,657.1081081,-14.05149196,4.442350703,29.2972973,10.01293477
17/12/2002,2002,11,658.6666667,-4.038557191,4.026347478,26.53333333,23.02887806
24/12/2002,2002,14,653.8571429,18.99032087,4.613585964,30.21428571,-2.040530494
31/12/2002,2002,34,695.5681818,16.94979038,4.5964782,31.15909091,-3.345819738
08/01/2003,2003,47,698.0212766,13.60397064,4.521501616,30.76595745,10.58260281
15/01/2003,2003,11,743.9090909,24.18657345,3.77838411,27.72727273,-19.18496242
22/01/2003,2003,49,693.9516129,5.001611027,3.340140516,22.75806452,-3.577646529
29/01/2003,2003,53,685.6144578,1.423964498,3.684836502,25.62650602,-11.20756512
05/02/2003,2003,44,667.3013699,-9.78360062,4.660977437,30.91780822,0.789694537
12/02/2003,2003,40,656.4642857,-8.993906083,6.642816839,41.21428571,13.56788655
19/02/2003,2003,52,666.4880952,4.573980467,5.07212937,33.23809524,6.686297597
26/02/2003,2003,48,668.7384615,11.26027806,5.769348555,37.90769231,3.863129853
05/03/2003,2003,72,704.7175573,15.12340792,5.12662238,35.42748092,-9.013080767
12/03/2003,2003,64,686.9029126,6.11032715,3.298964792,22.62135922,-11.06362442
19/03/2003,2003,66,657.3232323,-4.953297265,4.111639632,26.55555556,-5.244302664
26/03/2003,2003,70,669.1078431,-10.19759993,5.97785073,39.2254902,-11.19552559
02/04/2003,2003,110,635.5543478,-21.39312551,4.841326411,30.49456522,-7.245503912
09/04/2003,2003,114,634.142132,-28.63862943,5.370910707,33.3857868,-7.531379747
16/04/2003,2003,101,641.1234568,-36.17000917,6.609775253,41.77160494,41.77660457
23/04/2003,2003,71,657.7666667,5.606595396,8.207628745,53.06666667,-1.527896201
30/04/2003,2003,62,704.5733945,4.078699195,6.619960484,46.32568807,5.495693928
07/05/2003,2003,85,674.778481,9.574393122,6.497440444,43.39240506,-17.35318377
14/05/2003,2003,87,688.9343066,-7.778790651,6.678929621,45.66423358,4.331567862
21/05/2003,2003,102,663.5730994,-3.447222789,6.613682955,43.11695906,-1.58955194
28/05/2003,2003,112,679.2596685,-5.03677473,6.789285329,45.49171271,4.404589267
04/06/2003,2003,110,664.4830918,-0.632185462,5.440443617,35.77777778,-6.496007743
11/06/2003,2003,120,669.3463415,-7.128193205,5.714225989,37.83414634,-4.23805146
18/06/2003,2003,113,664.18,-11.36624466,6.446112095,41.95,-7.118404313
25/06/2003,2003,116,675.375,-18.48464898,5.699114675,38.05,-2.559432648
02/07/2003,2003,127,655.1764706,-21.04408163,6.28556897,40.51680672,-7.449358114
09/07/2003,2003,126,641.816092,-28.49343974,6.825570535,43.31417625,-7.989740429
16/07/2003,2003,105,649.3173653,-36.48318017,6.398127721,41.22155689,-9.086169597
23/07/2003,2003,122,640.7630058,-45.56934977,5.915652262,37.38728324,9.53370796
30/07/2003,2003,101,635.6715328,-36.03564181,5.96938608,38.00729927,-6.944626849
06/08/2003,2003,124,640.2313433,-42.98026866,6.08169555,39.10074627,-0.593487533
13/08/2003,2003,74,642.4357542,-43.57375619,6.03245831,38.20111732,-3.391238595
20/08/2003,2003,104,638.040201,-46.96499478,6.589055901,41.92462312,-8.389561554
27/08/2003,2003,105,612.3076923,-55.35455634,7.76881511,46.8041958,-0.065696302
03/09/2003,2003,118,613.9838057,-55.42025264,6.452612246,39.01619433,0.824976907
10/09/2003,2003,92,622.1386139,-54.59527573,7.491141373,46.0990099,1.186280023
17/09/2003,2003,93,610.1356784,-53.40899571,6.82827824,41.42713568,16.10756585
24/09/2003,2003,59,649.4719101,-37.30142985,9.193133946,59.42696629,34.03883105
01/10/2003,2003,114,672.0928962,-3.262598801,6.475351283,42.89617486,8.901844369
08/10/2003,2003,97,684.4724409,5.639245568,4.927722461,33.52755906,6.077682665
15/10/2003,2003,56,692.546875,11.71692823,6.434938389,44.765625,39.50660246
22/10/2003,2003,54,722.826087,51.22353069,6.571906792,46.44927536,-1.460300186
29/10/2003,2003,86,718.03125,49.7632305,4.047921978,29.06875,-20.49935863
05/11/2003,2003,47,725.9078947,29.26387187,3.942526328,28.15789474,-13.72977482
12/11/2003,2003,52,691.7105263,15.53409705,4.622158458,31.17105263,33.44759285
19/11/2003,2003,77,697.4692308,48.9816899,5.759636064,39.68461538,15.75881532
26/11/2003,2003,44,724.2153846,64.74050523,3.980060761,28.29230769,15.46722327
03/12/2003,2003,59,742.9285714,80.20772849,3.75863216,27.35714286,-23.43507496
10/12/2003,2003,61,707.133758,56.77265353,3.120785358,21.63694268,-20.16761416
17/12/2003,2003,42,684.408,36.60503937,3.337968374,22.144,-19.23417923
24/12/2003,2003,60,680.7361963,17.37086014,3.752345714,25.09815951,-19.85264446
31/12/2003,2003,64,667.2206897,-2.481784318,3.329154626,21.66206897,-21.15405219
08/01/2004,2004,56,644.7234043,-23.6358365,4.198310562,26.57446809,30.71535657
15/01/2004,2004,33,679.0434783,7.079520063,6.331818991,42.54347826,20.63581309
22/01/2004,2004,41,685.0694444,27.71533315,4.069659861,27.33333333,4.705877928
29/01/2004,2004,64,714.1428571,32.42121108,3.4829068,24.53333333,-0.442811601
05/02/2004,2004,57,711.6162791,31.97839948,3.45239358,23.79069767,-14.46293535
12/02/2004,2004,49,701.4047619,17.51546413,3.154732009,21.16666667,2.197019801
19/02/2004,2004,63,699.7567568,19.71248393,5.67245978,39.27927928,7.389645498
26/02/2004,2004,50,701.7875,27.10212943,5.167888433,35.2875,-5.39433333
04/03/2004,2004,64,690.4059406,21.7077961,4.365411392,29.23762376,-2.643124394
11/03/2004,2004,61,694.984375,19.06467171,4.068389213,27.2890625,-10.03083229
18/03/2004,2004,80,684.2962963,9.033839419,4.749224675,32.43518519,-10.67972087
25/03/2004,2004,62,691.2195122,-1.64588145,5.541488778,37.30894309,10.71532637
01/04/2004,2004,59,702.6105263,9.069444917,6.336556414,44.34736842,4.326901272
08/04/2004,2004,42,702.3770492,13.39634619,6.533828355,45.42622951,20.08367384
15/04/2004,2004,46,736.987013,33.48002003,6.555474867,47.76623377,-6.758947804
22/04/2004,2004,30,734.047619,26.72107223,6.761266244,49.35714286,10.91081888
29/04/2004,2004,45,748.6393443,37.6318911,5.066385005,37.42622951,-12.08995704
06/05/2004,2004,47,695.5915493,25.54193406,6.140924575,41.85915493,-3.724580015
13/05/2004,2004,67,709.5955056,21.81735405,5.012062183,35.50561798,-1.951294753
20/05/2004,2004,74,716.3157895,19.86605929,6.008895658,43.14912281,-2.679845014
27/05/2004,2004,76,710.278481,17.18621428,5.497289578,38.24050633,-11.44630007
03/06/2004,2004,67,695.75,5.739914207,6.225867399,42.97916667,2.286232496
10/06/2004,2004,54,702.3135593,8.026146702,5.630876937,39.36440678,-9.776385927
17/06/2004,2004,52,702.4252874,-1.750239225,6.117768303,42.63218391,9.149338335
24/06/2004,2004,86,709.1722222,7.39909911,6.165698546,43.41111111,-0.596196618
01/07/2004,2004,77,703.1318681,6.802902492,5.860724622,40.63736264,-6.860106517
08/07/2004,2004,63,704.6764706,-0.057204025,6.411060958,44.60784314,-5.917157802
15/07/2004,2004,54,712.5731707,-5.974361828,5.607327139,39.87804878,-0.901199143
22/07/2004,2004,62,714.3368421,-6.87556097,6.41025272,45.41052632,-3.880279543
29/07/2004,2004,62,697.6283186,-10.75584051,6.519640102,45.07079646,5.895321378
05/08/2004,2004,72,722.3714286,-4.860519135,6.213665309,45.03571429,-4.135645638
12/08/2004,2004,81,696.5214286,-8.996164774,6.174716195,42.3,10.42814202
19/08/2004,2004,55,703.9705882,1.431977244,5.54666231,38.56617647,-20.45416558
26/08/2004,2004,63,703.597561,-19.02218834,6.378055784,44.70731707,12.31016992
02/09/2004,2004,61,723.8235294,-6.712018419,5.378000367,38.59803922,-7.619787439
09/09/2004,2004,53,717.2857143,-14.33180586,6.405141088,45.46428571,0.173253817
16/09/2004,2004,38,711,-14.15855204,5.132304187,36.84444444,20.86836032
23/09/2004,2004,25,724.25,6.709808278,8.142640274,58.375,5.427639265
30/09/2004,2004,20,743.15,12.13744754,5.907717347,43,13.09411984
07/10/2004,2004,39,764.3,25.23156738,5.349470692,40.64,1.399899024
14/10/2004,2004,27,754.975,26.6314664,5.95077723,44.875,-2.903485459
21/10/2004,2004,27,750.5151515,23.72798094,5.537241519,41.24242424,18.37567488
28/10/2004,2004,37,780.1960784,42.10365582,4.851916852,37.68627451,10.11370464
04/11/2004,2004,29,786.5151515,52.21736046,4.304813364,33.62121212,-30.2118649
11/11/2004,2004,21,764.5714286,22.00549556,3.994514132,30.11428571,19.94323989
18/11/2004,2004,35,794.1136364,41.94873545,3.894356746,30.70454545,-28.93676405
25/11/2004,2004,32,761.0441176,13.01197139,5.009195854,37.75,4.436298065
02/12/2004,2004,40,764.8714286,17.44826946,3.026750677,23.01428571,-17.23505392
09/12/2004,2004,39,708.2247191,0.213215541,4.717077073,32.78651685,23.2551659
16/12/2004,2004,48,739,23.46838144,5.254545209,37.76388889,-14.9145158
23/12/2004,2004,22,708.2592593,8.553865641,3.763475304,25.25925926,-22.47130835
30/12/2004,2004,42,714.9354839,-13.91744271,4.828786779,33.64516129,-10.85904012
08/01/2005,2005,35,706.490566,-24.77648284,2.89117517,19.79245283,-16.21745581
15/01/2005,2005,37,686.56,-40.99393865,4.631274847,31.3,19.28984459
22/01/2005,2005,16,698.0416667,-21.70409406,4.489833843,31.125,18.67275772
29/01/2005,2005,24,711.1315789,-3.03133634,5.605350098,39.42105263,13.65001608
05/02/2005,2005,39,673.1136364,10.61867974,4.151249759,27.20454545,-13.6959741
12/02/2005,2005,32,709.2666667,-3.077294364,4.966235394,35.17777778,-1.413045142
19/02/2005,2005,43,711.6129032,-4.490339506,4.170777192,29.06451613,9.891883019
26/02/2005,2005,42,699.6231884,5.401543513,5.01996928,34.11594203,-6.877671432
05/03/2005,2005,50,681.6578947,-1.476127919,4.212194326,28.15789474,-11.50078074
12/03/2005,2005,56,672.6805556,-12.97690866,5.533228209,36.19444444,-5.500321733
19/03/2005,2005,56,672.4848485,-18.47723039,6.154982956,40.50505051,22.79894353
26/03/2005,2005,53,682.9791667,4.321713135,5.684661143,37.6875,-3.212923686
02/04/2005,2005,65,687.1132075,1.108789449,6.043556033,41.06603774,-2.935879896
09/04/2005,2005,45,689.0449438,-1.827090447,6.523320761,43.97752809,13.94742234
16/04/2005,2005,53,697.94,12.1203319,5.575091988,37.71,-2.742580766
23/04/2005,2005,50,697.4594595,9.377751132,6.789466091,46.66216216,9.756903995
30/04/2005,2005,64,716.7475728,19.13465513,5.501762038,39.34951456,6.537696426
07/05/2005,2005,51,730.972973,25.67235155,5.517345418,39.52702703,-10.09171264
14/05/2005,2005,80,700.4677419,15.58063891,5.52574606,37.54032258,-9.144530221
21/05/2005,2005,74,709.0275229,6.436108691,5.732398551,40.32110092,7.131797213
28/05/2005,2005,99,693.5721154,13.5679059,5.908069431,39.80288462,-2.186885881
04/06/2005,2005,89,695.4794521,11.38102002,5.859290659,40.57534247,10.87259973
11/06/2005,2005,71,724.7384615,22.25361975,5.136280498,36.5,-0.534863232
18/06/2005,2005,70,702.2307692,21.71875652,5.120691737,35.25,-13.59519491
25/06/2005,2005,65,709.5274725,8.123561612,4.996042621,34.3956044,7.844479453
02/07/2005,2005,63,723.5098039,15.96804107,4.441008558,31.2254902,-11.77302429
09/07/2005,2005,50,697.9253731,4.19501678,4.167995694,28.31343284,-10.91017396
16/07/2005,2005,49,681.7205882,-6.715157179,4.584131758,31.19117647,3.200036909
23/07/2005,2005,78,673.8867925,-3.51512027,4.645912515,30.9245283,-2.463130086
30/07/2005,2005,80,692.9752066,-5.978250356,4.666715922,32.05785124,4.622281031
06/08/2005,2005,84,691.0604027,-1.355969325,3.927809549,26.86577181,6.379399595
13/08/2005,2005,53,709.5,5.02343027,3.659437864,25.47142857,-9.539001088
20/08/2005,2005,65,696.8921569,-4.515570817,5.139874398,35.48039216,-14.42844374
27/08/2005,2005,38,698.0363636,-18.94401456,5.223048199,36.69090909,13.76714742
03/09/2005,2005,59,698.2564103,-5.176867136,5.094917508,34.61538462,2.075363791
10/09/2005,2005,66,698.9418605,-3.101503346,5.240237546,35.75581395,-13.730494
17/09/2005,2005,50,693.6707317,-16.83199735,4.923010153,33.97560976,-1.161755523
24/09/2005,2005,71,669.2772277,-17.99375287,5.847422196,38.61386139,18.17918021
01/10/2005,2005,53,692.7534247,0.185427339,5.334165184,35.97260274,-13.26972865
08/10/2005,2005,31,660.5142857,-13.08430131,5.485802205,36.14285714,27.14420678
15/10/2005,2005,56,697.2857143,14.05990546,4.507926423,31.54545455,3.542357817
22/10/2005,2005,79,710.1769231,17.60226328,4.513286909,31.40769231,-13.51862043
29/10/2005,2005,74,678.3407407,4.083642847,3.37659046,22.68148148,7.009807046
05/11/2005,2005,63,693.7433628,11.09344989,5.779603031,39.02654867,12.55904182
12/11/2005,2005,78,699.8656716,23.65249171,4.663238824,32.29104478,-8.89439063
19/11/2005,2005,60,703.728972,14.75810108,5.056704513,35.27102804,-9.756909343
26/11/2005,2005,54,695.7777778,5.001191739,4.366057847,29.93055556,-11.36746265
03/12/2005,2005,46,686.9491525,-6.366270911,4.431468985,29.69491525,-9.916520049
10/12/2005,2005,100,628.88,-16.28279096,4.551641861,27.68,-18.97877427
17/12/2005,2005,103,623.2901786,-35.26156523,4.262381776,26.37053571,-7.248227855
24/12/2005,2005,90,616.6459627,-42.50979308,4.51683338,27.54658385,-13.94288534
31/12/2005,2005,62,625.2666667,-56.45267842,4.340987026,27.06666667,41.11945069
08/01/2006,2006,73,645.6641221,-15.33322773,5.213099577,33.22900763,30.01623693
15/01/2006,2006,62,694.338843,14.6830092,4.381494041,29.98347107,26.98843929
22/01/2006,2006,27,770.4857143,41.67144849,3.667457768,27.85714286,9.336778739
29/01/2006,2006,34,710.5890411,51.00822723,5.629734314,39.47945205,10.99001152
05/02/2006,2006,54,740.1698113,61.99823875,4.622753278,33.69811321,-12.79119391
12/02/2006,2006,28,763.8378378,49.20704485,4.791407335,35.72972973,2.451994082
19/02/2006,2006,29,738,51.65903893,5.954176022,42.875,1.802865189
26/02/2006,2006,13,762.4666667,53.46190412,2.403680189,18.86666667,-31.05854854
05/03/2006,2006,18,685.9473684,22.40335558,5.395090224,37.78947368,16.89595984
12/03/2006,2006,39,726.7169811,39.29931543,5.452835075,39.22641509,-16.50613409
19/03/2006,2006,49,660.671875,22.79318133,6.595043313,43.265625,17.62114278
26/03/2006,2006,50,688.1754386,40.41432411,5.932978941,40.45614035,-6.763339451
02/04/2006,2006,49,693.6610169,33.65098466,7.200990184,48.61016949,16.24414844
09/04/2006,2006,49,722,49.8951331,5.459332154,38.85294118,-27.20534863
16/04/2006,2006,35,657.4102564,22.68978448,3.946283684,25.48717949,14.65403109
23/04/2006,2006,51,691.0754717,37.34381557,5.694980321,37.66037736,-3.050433607
30/04/2006,2006,31,717.1714286,34.29338196,5.427087222,37.77142857,5.687137775
07/05/2006,2006,21,702.3333333,39.98051973,6.236391202,43.33333333,-11.47644956
14/05/2006,2006,55,697.53125,28.50407017,4.223774326,29.8125,19.21007671
21/05/2006,2006,28,717.6944444,47.71414688,4.511825458,32.25,-42.19697973
28/05/2006,2006,33,685.6734694,5.517167148,5.218557503,35.48979592,34.0260144
04/06/2006,2006,43,722.8461538,39.54318154,5.442081634,37.80769231,-0.585733404
11/06/2006,2006,72,721.5980392,38.95744814,4.966645927,35.46078431,8.972550824
18/06/2006,2006,31,728.7358491,47.92999896,3.960085289,28.35849057,-10.84587868
25/06/2006,2006,29,710.0645161,37.08412029,3.783641816,26.96774194,-19.68292462
02/07/2006,2006,60,688.1666667,17.40119566,4.171339711,28.32051282,-1.610594888
09/07/2006,2006,67,682.1973684,15.79060077,6.263582239,42.23684211,13.51178916
16/07/2006,2006,49,703.7285714,29.30238994,4.450736734,30.8,8.633891554
23/07/2006,2006,53,701.7419355,37.93628149,4.535965343,31.38709677,-9.481816904
30/07/2006,2006,73,673.0921053,28.45446459,3.982047453,25.81578947,6.881779015
06/08/2006,2006,37,674,35.3362436,2.611211365,15.55263158,-8.943972271
13/08/2006,2006,12,692.8571429,26.39227133,4.86821439,33.28571429,-10.14740658
20/08/2006,2006,33,639.9090909,16.24486475,2.888267841,17.93939394,-1.689527983
27/08/2006,2006,46,662.2641509,14.55533676,4.211079575,27.58490566,-3.476981394
03/09/2006,2006,73,672.2142857,11.07835537,3.859412591,25.57142857,-18.66390333
10/09/2006,2006,66,656.9032258,-7.585547956,3.86145682,24.65591398,-2.171699579
17/09/2006,2006,54,667.2621359,-9.757247534,3.893753611,25.87378641,-11.98208868
24/09/2006,2006,78,638.537037,-21.73933622,5.105619415,32.19444444,-6.872741756
01/10/2006,2006,71,625.14,-28.61207797,3.762197808,23.27,-14.12656849
08/10/2006,2006,60,626.4408602,-42.73864647,4.573651896,28.52688172,33.54518124
15/10/2006,2006,21,622.9047619,-9.193465223,5.810677863,36.04761905,19.73417965
22/10/2006,2006,99,676.3802817,10.54071443,4.137326733,27.42957746,-5.840782287
29/10/2006,2006,81,635.0754717,4.699932144,3.390737029,21.43396226,3.952050759
19/11/2006,2006,116,639.0880503,-15.92571018,4.245876692,26.61006289,1.581384703
26/11/2006,2006,76,645.1896552,-14.34432548,4.899035976,30.82758621,-6.715584774
03/12/2006,2006,97,632.0316742,-21.05991025,4.713412482,29.45701357,-19.35175839
10/12/2006,2006,96,607.8137931,-40.41166864,4.58630102,27.65517241,-8.319779555
17/12/2006,2006,97,592.2653061,-48.7314482,4.935486851,28.8707483,-21.0471918
24/12/2006,2006,97,564.0314465,-69.77864,5.566221146,31.37735849,67.92328011
31/12/2006,2006,32,635.8918919,-1.855359889,5.99147001,37.64864865,2.131656426
08/01/2007,2007,108,632.5602837,0.276296537,3.995134371,24.70212766,-16.51072934
15/01/2007,2007,65,592.3679245,-16.23443281,4.543794255,26.99056604,-7.709239592
22/01/2007,2007,89,627.4518519,-23.9436724,4.550668756,28.0962963,-6.741759153
29/01/2007,2007,73,615.5876289,-30.68543155,6.416617805,39.28865979,10.02635863
05/02/2007,2007,95,622.8865248,-20.65907292,4.812189464,29.41843972,-7.029501902
12/02/2007,2007,110,602.5192308,-27.68857483,5.209026924,30.83333333,11.74552804
19/02/2007,2007,103,622.3542857,-15.94304678,5.461498233,33.56571429,-5.233663786
26/02/2007,2007,94,610.0887574,-21.17671057,3.308831476,19.94674556,-15.52097421
05/03/2007,2007,74,598.0629921,-36.69768478,4.440510939,26.27559055,1.285726089
12/03/2007,2007,102,595.5954198,-35.41195869,5.730232896,33.77099237,-3.830199558
19/03/2007,2007,107,588.7048193,-39.24215825,6.211103586,36.38554217,1.824478344
26/03/2007,2007,125,598.1284404,-37.4176799,5.526946609,32.96330275,4.09037128
02/04/2007,2007,105,595.3863636,-33.32730862,6.76532605,39.875,4.179541073
09/04/2007,2007,99,595.7058824,-29.14776755,5.879416842,34.18954248,18.80871006
16/04/2007,2007,122,606.0292398,-10.33905749,6.362634905,37.97076023,12.26876712
23/04/2007,2007,112,605.1032864,1.929709625,7.150669986,42.43192488,11.06505698
30/04/2007,2007,122,626.686747,12.99476661,7.125915715,44.18674699,3.562667408
07/05/2007,2007,141,616.902834,16.55743401,6.32108958,38.50202429,-1.173779296
14/05/2007,2007,118,637.8644068,15.38365472,6.356039611,40.28389831,2.54123419
21/05/2007,2007,109,620.4830508,17.92488891,7.027924362,43.09322034,-13.07876467
28/05/2007,2007,128,623.2216981,4.846124233,6.592372345,40.48113208,-0.077683115
04/06/2007,2007,120,630.7263158,4.768441118,6.457499763,40.11578947,-5.366598789
11/06/2007,2007,99,609.9850746,-0.598157671,6.389938333,38.49253731,-3.021189136
18/06/2007,2007,108,625.9954955,-3.619346807,6.049657054,37.68468468,-5.116653477
25/06/2007,2007,137,615.5748031,-8.736000284,6.14600927,37.36220472,-11.25837675
02/07/2007,2007,90,615.3359375,-19.99437704,6.637605691,40.3359375,-9.552349124
09/07/2007,2007,86,587.6328125,-29.54672616,6.404748602,36.96875,2.284257738
16/07/2007,2007,124,592.3093525,-27.26246842,6.94960098,40.76258993,-6.131782107
23/07/2007,2007,120,577.6166667,-33.39425053,6.119965559,35.03333333,-8.208075063
30/07/2007,2007,116,572.3642384,-41.60232559,6.626228839,37.54966887,-3.883661704
06/08/2007,2007,118,573.3349282,-45.4859873,7.661174625,43.4784689,-6.026017232
13/08/2007,2007,118,566.347032,-51.51200453,7.415084813,41.73515982,6.139354462
20/08/2007,2007,116,566.1266968,-45.37265007,6.681969529,37.77375566,1.353282706
27/08/2007,2007,67,560.3846154,-44.01936736,6.606865126,37.23076923,-11.06051858
03/09/2007,2007,123,571.3041237,-55.07988594,8.145022633,46.29896907,8.080345953
10/09/2007,2007,111,575.5641026,-46.99953999,7.085920573,40.45128205,-1.098631072
17/09/2007,2007,130,562.0973451,-48.09817106,6.941063674,38.61946903,1.062560795
24/09/2007,2007,141,572.8560886,-47.03561026,6.898394759,39.28413284,6.407705007
01/10/2007,2007,131,579.4947368,-40.62790526,6.386102877,36.56315789,12.54487688
08/10/2007,2007,47,599.6923077,-28.08302838,8.232371646,49.06153846,46.92449497
15/10/2007,2007,39,620.8717949,18.8414666,5.30781468,32.56410256,6.525632371
22/10/2007,2007,37,611.4375,25.36709897,5.10595641,30.41666667,13.349249
29/10/2007,2007,36,639.1666667,38.71634796,5.236824554,33.45238095,8.200468758
05/11/2007,2007,40,661.983871,46.91681672,5.652135375,36.87096774,-12.43600555
12/11/2007,2007,49,636.1395349,34.48081117,6.507244336,40.94186047,4.136411559
19/11/2007,2007,43,649.5764706,38.61722273,6.791492973,43.57647059,7.200272112
26/11/2007,2007,33,653.9512195,45.81749484,3.713440227,23.6097561,-2.551956506
03/12/2007,2007,31,650.3809524,43.26553834,3.766733689,23.61904762,-5.80635322
10/12/2007,2007,37,649.4868421,37.45918512,6.466997974,41.44736842,22.97941965
17/12/2007,2007,40,689.7333333,60.43860477,5.656670378,38.65333333,0.196297068
24/12/2007,2007,29,713.1176471,60.63490184,3.579600282,25.07058824,31.74728543
31/12/2007,2007,27,727.25,92.38218726,2.642267116,18.77083333,-16.41134329
08/01/2008,2008,34,686.0142857,75.97084397,3.234509025,21.61428571,-4.000417614
15/01/2008,2008,22,699.25,71.97042636,4.225735374,29.44444444,-0.057679795
22/01/2008,2008,25,686.0731707,71.91274657,3.597041937,24.07317073,-13.67663999
29/01/2008,2008,37,689.7352941,58.23610657,4.70545584,31.73529412,-5.668220487
05/02/2008,2008,36,686.5072464,52.56788609,4.473506946,30.2173913,-1.018334637
12/02/2008,2008,28,690.9111111,51.54955145,5.172887895,35.13333333,-28.84170334
19/02/2008,2008,42,672.6219512,22.70784811,3.577455042,23.64634146,-0.95899495
26/02/2008,2008,30,650.4509804,21.74885316,5.29984042,33.54901961,-15.69332964
04/03/2008,2008,36,630.6625,6.055523521,3.094481777,19.0125,-3.344201752
11/03/2008,2008,31,642.8305085,2.711321769,4.621971524,29.81355932,7.23853167
18/03/2008,2008,30,649.6078431,9.949853438,5.536747692,35.05882353,1.546890191
25/03/2008,2008,46,646,11.49674363,5.288764947,34.08108108,-6.710102782
01/04/2008,2008,50,627.5315315,4.786640847,5.569954417,34.43243243,6.945491206
08/04/2008,2008,54,655.254386,11.73213205,5.410693459,35.0877193,-1.837335286
15/04/2008,2008,37,646.2753623,9.894796767,5.707486968,36.56521739,-3.328536076
22/04/2008,2008,30,675.8461538,6.566260691,5.495109394,36.71794872,0.313548035
29/04/2008,2008,47,674.8157895,6.879808726,5.386159422,35.76315789,1.498775824
06/05/2008,2008,35,650.525,8.37858455,5.258785527,33.65,15.46541319
13/05/2008,2008,42,675.2156863,23.84399774,6.760573514,45.62745098,17.54791946
20/05/2008,2008,17,694.7058824,41.39191721,4.919652841,34.41176471,-15.22988519
27/05/2008,2008,13,655.2380952,26.16203202,5.319140662,34.33333333,24.18383764
03/06/2008,2008,19,677.3684211,50.34586966,6.072542198,40.73684211,-17.19017638
10/06/2008,2008,18,669.5,33.15569328,5.269752121,34.94444444,25.15301697
17/06/2008,2008,24,709.0294118,58.30871025,3.839609722,26.70588235,-10.51739384
24/06/2008,2008,27,734.4117647,47.79131641,5.137432688,37.91176471,18.16713837
01/07/2008,2008,25,732.5517241,65.95845479,5.328907646,38.20689655,13.65245442
08/07/2008,2008,28,729.4722222,79.6109092,4.629191524,32.83333333,-20.85952877
15/07/2008,2008,35,732.1346154,58.75138043,3.678394749,26.57692308,-18.55320053
22/07/2008,2008,29,755.4615385,40.1981799,4.606965388,34.34615385,15.16725339
29/07/2008,2008,31,727.3965517,55.3654333,3.970544892,28.63793103,-11.83691201
05/08/2008,2008,38,735.9310345,43.52852128,4.429965118,31.88505747,-12.30100071
12/08/2008,2008,30,721.3777778,31.22752058,4.892904985,35.17777778,4.737310132
19/08/2008,2008,27,725.3809524,35.96483071,4.967161658,35.21428571,-3.876361087
26/08/2008,2008,24,714.3870968,32.08846962,5.899298273,40.74193548,-7.222212339
02/09/2008,2008,5,690.7142857,24.86625728,5.009518022,34.85714286,-16.9995114
09/09/2008,2008,25,704.2678571,7.866745885,4.623862331,31.89285714,1.069529087
16/09/2008,2008,23,705.6944444,8.936274972,5.408998247,38.11111111,-5.415739622
23/09/2008,2008,25,706.6304348,3.52053535,4.819907305,33.47826087,-3.538751861
30/09/2008,2008,24,688.6393443,-0.018216511,4.75245017,32.01639344,-5.544927315
07/10/2008,2008,42,680.407767,-5.563143826,5.412654308,36.53398058,1.899843544
14/10/2008,2008,37,696.5794393,-3.663300282,4.586899311,31.61682243,-12.90692546
21/10/2008,2008,33,688.9722222,-16.57022574,5.395463575,36.94444444,-2.735928701
28/10/2008,2008,25,670.953125,-19.30615444,4.488488128,29.828125,31.94023185
04/11/2008,2008,12,717.6190476,12.63407741,5.070870474,35.71428571,-5.172175804
11/11/2008,2008,12,700.8125,7.461901609,3.91740275,26.625,-4.155854717
