"GroupRef","Date","GroupSize","GroupSize_ExcPups","GroupName"
41,2006-08-01,13.1428571428571,13.1428571428571,"Zappa"
4,2006-09-01,8.90476190476191,8.90476190476191,"Balrog"
6,2006-09-01,24.2916666666667,19.875,"Commandos"
7,2006-09-01,9.05555555555556,8.88888888888889,"DrieDoring"
8,2006-09-01,13.8333333333333,11.8333333333333,"Elveera"
9,2006-09-01,8,8,"Frisky"
10,2006-09-01,12.1428571428571,11.5,"Gattaca"
18,2006-09-01,20.8333333333333,20.8333333333333,"Lazuli"
19,2006-09-01,25.4761904761905,25.4761904761905,"Moomins"
21,2006-09-01,6,6,"Nomads"
28,2006-09-01,18.3,18.3,"Rascals"
30,2006-09-01,7,7,"Starsky"
35,2006-09-01,29.8095238095238,29.8095238095238,"Vivian"
36,2006-09-01,33.8333333333333,33.1666666666667,"Whiskers"
40,2006-09-01,10,10,"YoungOnes"
41,2006-09-01,16.04,13.2,"Zappa"
4,2006-10-01,10.2631578947368,8.36842105263158,"Balrog"
6,2006-10-01,24.2222222222222,19.2222222222222,"Commandos"
7,2006-10-01,12,9,"DrieDoring"
8,2006-10-01,13.9411764705882,11.9411764705882,"Elveera"
9,2006-10-01,9.88888888888889,7.88888888888889,"Frisky"
10,2006-10-01,15.1666666666667,15.0833333333333,"Gattaca"
18,2006-10-01,20.9411764705882,20.9411764705882,"Lazuli"
19,2006-10-01,25.5789473684211,25.5789473684211,"Moomins"
28,2006-10-01,20.1764705882353,18.7647058823529,"Rascals"
30,2006-10-01,6.8,6.8,"Starsky"
35,2006-10-01,20.2857142857143,20.2857142857143,"Vivian"
36,2006-10-01,36.0666666666667,33.1333333333333,"Whiskers"
40,2006-10-01,9.93333333333333,9.93333333333333,"YoungOnes"
41,2006-10-01,16.5555555555556,13.5555555555556,"Zappa"
4,2006-11-01,11.5333333333333,8.6,"Balrog"
6,2006-11-01,24.7692307692308,24.7692307692308,"Commandos"
7,2006-11-01,12,9,"DrieDoring"
8,2006-11-01,13.8666666666667,13.8666666666667,"Elveera"
9,2006-11-01,10,8,"Frisky"
10,2006-11-01,15.9473684210526,15.9473684210526,"Gattaca"
18,2006-11-01,25.8823529411765,22.9411764705882,"Lazuli"
19,2006-11-01,27,25.5882352941176,"Moomins"
28,2006-11-01,20.0625,18.0625,"Rascals"
30,2006-11-01,5.93333333333333,5.93333333333333,"Starsky"
35,2006-11-01,22.6470588235294,22.6470588235294,"Vivian"
36,2006-11-01,37.875,34.875,"Whiskers"
40,2006-11-01,9.875,9.875,"YoungOnes"
41,2006-11-01,15.0666666666667,15.0666666666667,"Zappa"
4,2006-12-01,11.7222222222222,11.7222222222222,"Balrog"
6,2006-12-01,23.875,23.875,"Commandos"
7,2006-12-01,12,12,"DrieDoring"
8,2006-12-01,13.5,13.5,"Elveera"
9,2006-12-01,10,10,"Frisky"
10,2006-12-01,15.0555555555556,15.0555555555556,"Gattaca"
18,2006-12-01,25.45,25.45,"Lazuli"
19,2006-12-01,26.5,25.95,"Moomins"
28,2006-12-01,21,21,"Rascals"
30,2006-12-01,5.8125,5.5625,"Starsky"
35,2006-12-01,23.1071428571429,22.8214285714286,"Vivian"
36,2006-12-01,28.9583333333333,28.3333333333333,"Whiskers"
37,2006-12-01,27,25,"Whiskers_B"
40,2006-12-01,12,9.95,"YoungOnes"
41,2006-12-01,13.7619047619048,13.7619047619048,"Zappa"
4,2007-01-01,9.47058823529412,9.47058823529412,"Balrog"
6,2007-01-01,24.7826086956522,21.6521739130435,"Commandos"
7,2007-01-01,12,12,"DrieDoring"
8,2007-01-01,13.4444444444444,12.5925925925926,"Elveera"
9,2007-01-01,10,10,"Frisky"
10,2007-01-01,12.8421052631579,12.8421052631579,"Gattaca"
18,2007-01-01,22.3684210526316,22.3684210526316,"Lazuli"
19,2007-01-01,24.8235294117647,24.8235294117647,"Moomins"
28,2007-01-01,20.1176470588235,20.1176470588235,"Rascals"
30,2007-01-01,5.10526315789474,4.78947368421053,"Starsky"
35,2007-01-01,24.08,22.8,"Vivian"
36,2007-01-01,35.2,34.2,"Whiskers"
40,2007-01-01,10,10,"YoungOnes"
41,2007-01-01,13.1904761904762,13.1904761904762,"Zappa"
4,2007-02-01,8.55555555555556,8.55555555555556,"Balrog"
6,2007-02-01,27,23,"Commandos"
7,2007-02-01,12.3157894736842,11.6842105263158,"DrieDoring"
8,2007-02-01,14,12.1764705882353,"Elveera"
9,2007-02-01,10,10,"Frisky"
10,2007-02-01,14.047619047619,12.5238095238095,"Gattaca"
18,2007-02-01,22.7727272727273,22.1363636363636,"Lazuli"
19,2007-02-01,22.7368421052632,22.7368421052632,"Moomins"
28,2007-02-01,20,20,"Rascals"
30,2007-02-01,4.93333333333333,4.93333333333333,"Starsky"
35,2007-02-01,22.8,22.8,"Vivian"
36,2007-02-01,36.6363636363636,34.0909090909091,"Whiskers"
40,2007-02-01,10,10,"YoungOnes"
41,2007-02-01,12.1111111111111,12.1111111111111,"Zappa"
3,2007-03-01,14.3,9.3,"Aztecs"
4,2007-03-01,5.42105263157895,5.42105263157895,"Balrog"
6,2007-03-01,26.0454545454545,26.0454545454545,"Commandos"
7,2007-03-01,13.4583333333333,11.7083333333333,"DrieDoring"
8,2007-03-01,15,13,"Elveera"
9,2007-03-01,10,10,"Frisky"
10,2007-03-01,13.4166666666667,10.4166666666667,"Gattaca"
18,2007-03-01,23.5555555555556,22.6296296296296,"Lazuli"
19,2007-03-01,21.4,21.4,"Moomins"
28,2007-03-01,19.68,18.68,"Rascals"
30,2007-03-01,2.57142857142857,2.57142857142857,"Starsky"
35,2007-03-01,22.125,22.125,"Vivian"
36,2007-03-01,29.8571428571429,25.1428571428571,"Whiskers"
40,2007-03-01,10,10,"YoungOnes"
41,2007-03-01,11.5263157894737,11.5263157894737,"Zappa"
3,2007-04-01,10.7083333333333,7.70833333333333,"Aztecs"
4,2007-04-01,3.5,3.5,"Balrog"
6,2007-04-01,26,26,"Commandos"
7,2007-04-01,11.92,10.96,"DrieDoring"
8,2007-04-01,14.92,14.92,"Elveera"
9,2007-04-01,10,10,"Frisky"
10,2007-04-01,8.16,8.16,"Gattaca"
13,2007-04-01,5.91666666666667,5.91666666666667,"Hoax"
18,2007-04-01,24.9130434782609,24.9130434782609,"Lazuli"
19,2007-04-01,23.0909090909091,23.0909090909091,"Moomins"
28,2007-04-01,20.9166666666667,19.9583333333333,"Rascals"
30,2007-04-01,1,1,"Starsky"
35,2007-04-01,23.0714285714286,21.6428571428571,"Vivian"
36,2007-04-01,31.9473684210526,29.8947368421053,"Whiskers"
40,2007-04-01,9.83333333333333,9.83333333333333,"YoungOnes"
41,2007-04-01,10.6521739130435,10.6521739130435,"Zappa"
3,2007-05-01,7.57142857142857,7.57142857142857,"Aztecs"
4,2007-05-01,2.33333333333333,2.33333333333333,"Balrog"
6,2007-05-01,24.9473684210526,24.9473684210526,"Commandos"
7,2007-05-01,11.9411764705882,11.9411764705882,"DrieDoring"
8,2007-05-01,15,15,"Elveera"
9,2007-05-01,10,10,"Frisky"
10,2007-05-01,5.5,5.5,"Gattaca"
13,2007-05-01,6,6,"Hoax"
18,2007-05-01,24.3478260869565,24.3478260869565,"Lazuli"
19,2007-05-01,22.8076923076923,22.8076923076923,"Moomins"
28,2007-05-01,20.95,20.95,"Rascals"
35,2007-05-01,20.9473684210526,19.9473684210526,"Vivian"
36,2007-05-01,33.7826086956522,33.7826086956522,"Whiskers"
40,2007-05-01,9.52173913043478,9.52173913043478,"YoungOnes"
41,2007-05-01,10.0454545454545,10.0454545454545,"Zappa"
3,2007-06-01,7.05,7.05,"Aztecs"
6,2007-06-01,24.2173913043478,24.2173913043478,"Commandos"
7,2007-06-01,11.4230769230769,11.4230769230769,"DrieDoring"
8,2007-06-01,14.85,14.85,"Elveera"
9,2007-06-01,9.95454545454546,9.95454545454546,"Frisky"
10,2007-06-01,5,5,"Gattaca"
13,2007-06-01,6,6,"Hoax"
18,2007-06-01,23.5,23.5,"Lazuli"
19,2007-06-01,21.3181818181818,21.3181818181818,"Moomins"
28,2007-06-01,20.25,20.25,"Rascals"
35,2007-06-01,19.75,19.75,"Vivian"
36,2007-06-01,33.0434782608696,33.0434782608696,"Whiskers"
40,2007-06-01,9,9,"YoungOnes"
41,2007-06-01,10,10,"Zappa"
3,2007-07-01,6.92,6.92,"Aztecs"
6,2007-07-01,23.9615384615385,23.9615384615385,"Commandos"
7,2007-07-01,10.1818181818182,10.1818181818182,"DrieDoring"
8,2007-07-01,15,15,"Elveera"
9,2007-07-01,9.95833333333333,9.95833333333333,"Frisky"
10,2007-07-01,4.71428571428571,4.71428571428571,"Gattaca"
13,2007-07-01,5.95,5.95,"Hoax"
18,2007-07-01,17.76,17.76,"Lazuli"
19,2007-07-01,18.32,18.32,"Moomins"
28,2007-07-01,19.12,19.12,"Rascals"
35,2007-07-01,16,16,"Vivian"
36,2007-07-01,32.32,32.32,"Whiskers"
40,2007-07-01,9,9,"YoungOnes"
41,2007-07-01,8.375,8.375,"Zappa"
3,2007-08-01,6.96153846153846,6.96153846153846,"Aztecs"
6,2007-08-01,23.9583333333333,23.9583333333333,"Commandos"
7,2007-08-01,10,10,"DrieDoring"
8,2007-08-01,14.9565217391304,14.9565217391304,"Elveera"
9,2007-08-01,9.90476190476191,9.90476190476191,"Frisky"
10,2007-08-01,3,3,"Gattaca"
13,2007-08-01,6,6,"Hoax"
18,2007-08-01,22.3461538461538,22.3461538461538,"Lazuli"
19,2007-08-01,17.5416666666667,17.5416666666667,"Moomins"
28,2007-08-01,16.96,16.96,"Rascals"
35,2007-08-01,13.52,13.52,"Vivian"
36,2007-08-01,32.96,32.96,"Whiskers"
40,2007-08-01,7.16666666666667,7.16666666666667,"YoungOnes"
41,2007-08-01,8.71428571428571,8.71428571428571,"Zappa"
3,2007-09-01,7.95652173913043,7.95652173913043,"Aztecs"
6,2007-09-01,22.7777777777778,22.7777777777778,"Commandos"
7,2007-09-01,9.95833333333333,9.95833333333333,"DrieDoring"
8,2007-09-01,14.75,14.75,"Elveera"
9,2007-09-01,9.94736842105263,9.94736842105263,"Frisky"
13,2007-09-01,5.90476190476191,5.90476190476191,"Hoax"
18,2007-09-01,21.4615384615385,21.4615384615385,"Lazuli"
19,2007-09-01,18.9583333333333,18.9583333333333,"Moomins"
28,2007-09-01,15.8695652173913,15.8695652173913,"Rascals"
35,2007-09-01,10.2608695652174,10.2608695652174,"Vivian"
36,2007-09-01,26,26,"Whiskers"
40,2007-09-01,6.33333333333333,6.33333333333333,"YoungOnes"
41,2007-09-01,8.96,8.96,"Zappa"
3,2007-10-01,10.1538461538462,10.1538461538462,"Aztecs"
6,2007-10-01,20.6428571428571,20.6428571428571,"Commandos"
7,2007-10-01,10.0833333333333,10.0833333333333,"DrieDoring"
8,2007-10-01,12.962962962963,12.962962962963,"Elveera"
9,2007-10-01,8.77272727272727,8.77272727272727,"Frisky"
13,2007-10-01,4.07142857142857,4.07142857142857,"Hoax"
16,2007-10-01,5,5,"Java"
18,2007-10-01,15.4814814814815,15.4814814814815,"Lazuli"
19,2007-10-01,12,12,"Moomins"
28,2007-10-01,11.1153846153846,11.1153846153846,"Rascals"
34,2007-10-01,4,4,"Kungfu"
35,2007-10-01,7.70588235294118,7.70588235294118,"Vivian"
36,2007-10-01,19.1481481481481,19.1481481481481,"Whiskers"
40,2007-10-01,5.69565217391304,5.69565217391304,"YoungOnes"
41,2007-10-01,7.625,7.625,"Zappa"
3,2007-11-01,8.73913043478261,8.73913043478261,"Aztecs"
6,2007-11-01,13.6538461538462,13.6538461538462,"Commandos"
7,2007-11-01,8.33333333333333,8.33333333333333,"DrieDoring"
8,2007-11-01,10,10,"Elveera"
9,2007-11-01,6.85714285714286,6.85714285714286,"Frisky"
18,2007-11-01,11.44,11.44,"Lazuli"
19,2007-11-01,8.2,8.2,"Moomins"
28,2007-11-01,4.88888888888889,4.88888888888889,"Rascals"
34,2007-11-01,3.72222222222222,3.72222222222222,"Kungfu"
35,2007-11-01,6,6,"Vivian"
36,2007-11-01,14.2142857142857,13.7857142857143,"Whiskers"
40,2007-11-01,5.2,5.2,"YoungOnes"
41,2007-11-01,5.96,5.96,"Zappa"
3,2007-12-01,8.39130434782609,8.39130434782609,"Aztecs"
6,2007-12-01,11.68,10.88,"Commandos"
7,2007-12-01,5.88461538461539,5.88461538461539,"DrieDoring"
8,2007-12-01,9.11111111111111,9.11111111111111,"Elveera"
9,2007-12-01,5.69230769230769,5.69230769230769,"Frisky"
18,2007-12-01,9.44444444444444,9.44444444444444,"Lazuli"
19,2007-12-01,8.69230769230769,8.69230769230769,"Moomins"
28,2007-12-01,5.16666666666667,5.16666666666667,"Rascals"
34,2007-12-01,4.8125,4.8125,"Kungfu"
35,2007-12-01,3,3,"Vivian"
36,2007-12-01,15.4583333333333,13.4583333333333,"Whiskers"
41,2007-12-01,6.04545454545455,5.45454545454546,"Zappa"
62,2007-12-01,6.11111111111111,6.11111111111111,"Baobab"
3,2008-01-01,7.92857142857143,6.78571428571429,"Aztecs"
6,2008-01-01,13.8571428571429,10.2857142857143,"Commandos"
7,2008-01-01,8.76923076923077,6,"DrieDoring"
8,2008-01-01,8.85714285714286,8.5,"Elveera"
9,2008-01-01,10,6,"Frisky"
18,2008-01-01,9.96428571428571,8.96428571428571,"Lazuli"
19,2008-01-01,7.7,7.7,"Moomins"
28,2008-01-01,2.8,2.8,"Rascals"
34,2008-01-01,4.73684210526316,4.73684210526316,"Kungfu"
36,2008-01-01,11.5555555555556,9.55555555555556,"Whiskers"
41,2008-01-01,7,5,"Zappa"
62,2008-01-01,6.26666666666667,6.26666666666667,"Baobab"
76,2008-01-01,6,6,"Toyota"
3,2008-02-01,10.6666666666667,6.96296296296296,"Aztecs"
6,2008-02-01,13.304347826087,13.304347826087,"Commandos"
7,2008-02-01,10,6,"DrieDoring"
8,2008-02-01,14.3461538461538,10,"Elveera"
9,2008-02-01,10,6,"Frisky"
18,2008-02-01,13,9,"Lazuli"
19,2008-02-01,10.0909090909091,8,"Moomins"
34,2008-02-01,7.05263157894737,6.31578947368421,"Kungfu"
36,2008-02-01,12.3846153846154,11.5769230769231,"Whiskers"
41,2008-02-01,6.92857142857143,4.92857142857143,"Zappa"
62,2008-02-01,5.8,5.8,"Baobab"
76,2008-02-01,6.53333333333333,6,"Toyota"
77,2008-02-01,9,5,"VanHelsing"
3,2008-03-01,11,11,"Aztecs"
6,2008-03-01,14.4545454545455,11.6363636363636,"Commandos"
7,2008-03-01,10.2142857142857,10,"DrieDoring"
8,2008-03-01,14,10,"Elveera"
9,2008-03-01,10.12,9.56,"Frisky"
18,2008-03-01,13,9,"Lazuli"
19,2008-03-01,11.695652173913,7.8695652173913,"Moomins"
34,2008-03-01,7.66666666666667,7.38888888888889,"Kungfu"
36,2008-03-01,16,12.0344827586207,"Whiskers"
41,2008-03-01,7.05263157894737,6.84210526315789,"Zappa"
62,2008-03-01,12.4782608695652,6.78260869565217,"Baobab"
76,2008-03-01,9,5.90909090909091,"Toyota"
77,2008-03-01,9,5,"VanHelsing"
3,2008-04-01,11,11,"Aztecs"
6,2008-04-01,14.0434782608696,10.4347826086957,"Commandos"
7,2008-04-01,13,10,"DrieDoring"
8,2008-04-01,14.3846153846154,13.9230769230769,"Elveera"
9,2008-04-01,13.2727272727273,10,"Frisky"
18,2008-04-01,12.5416666666667,12.5416666666667,"Lazuli"
19,2008-04-01,10.5652173913043,10.5652173913043,"Moomins"
28,2008-04-01,3,3,"Rascals"
34,2008-04-01,7.05,7.05,"Kungfu"
36,2008-04-01,15.7037037037037,12.7037037037037,"Whiskers"
41,2008-04-01,10.3125,6.9375,"Zappa"
62,2008-04-01,13.6,12.95,"Baobab"
76,2008-04-01,9,9,"Toyota"
77,2008-04-01,9.10526315789474,8.84210526315789,"VanHelsing"
3,2008-05-01,10.7894736842105,10.7894736842105,"Aztecs"
6,2008-05-01,12.1,12.1,"Commandos"
7,2008-05-01,12.2173913043478,10,"DrieDoring"
8,2008-05-01,16.7407407407407,13.7407407407407,"Elveera"
9,2008-05-01,13,13,"Frisky"
18,2008-05-01,11.9090909090909,11.9090909090909,"Lazuli"
19,2008-05-01,10.75,10.75,"Moomins"
28,2008-05-01,3,3,"Rascals"
34,2008-05-01,7.05882352941176,7.05882352941176,"Kungfu"
36,2008-05-01,13.1153846153846,13.1153846153846,"Whiskers"
41,2008-05-01,9.94444444444444,6.94444444444444,"Zappa"
62,2008-05-01,17.7894736842105,12.5789473684211,"Baobab"
65,2008-05-01,5,3,"Jaxx"
76,2008-05-01,9,9,"Toyota"
77,2008-05-01,13.3,8.55,"VanHelsing"
3,2008-06-01,9.08,9.08,"Aztecs"
6,2008-06-01,11.4,11.4,"Commandos"
7,2008-06-01,11.8695652173913,11.8695652173913,"DrieDoring"
8,2008-06-01,16.16,13.2,"Elveera"
9,2008-06-01,12.4814814814815,12.4814814814815,"Frisky"
18,2008-06-01,10.8571428571429,10.8571428571429,"Lazuli"
19,2008-06-01,10.6666666666667,10.6666666666667,"Moomins"
34,2008-06-01,7,7,"Kungfu"
36,2008-06-01,10.5909090909091,10.5909090909091,"Whiskers"
41,2008-06-01,9.94444444444444,9.94444444444444,"Zappa"
62,2008-06-01,19,13,"Baobab"
65,2008-06-01,5.11111111111111,3.11111111111111,"Jaxx"
76,2008-06-01,7.92857142857143,7.92857142857143,"Toyota"
77,2008-06-01,13.2777777777778,9,"VanHelsing"
3,2008-07-01,8,8,"Aztecs"
6,2008-07-01,9.77777777777778,9.77777777777778,"Commandos"
7,2008-07-01,11.8846153846154,11.8846153846154,"DrieDoring"
8,2008-07-01,15.4444444444444,15.4444444444444,"Elveera"
9,2008-07-01,10.0769230769231,10.0769230769231,"Frisky"
18,2008-07-01,10.4333333333333,10.4333333333333,"Lazuli"
19,2008-07-01,11,11,"Moomins"
28,2008-07-01,5,5,"Rascals"
34,2008-07-01,6.6,6.6,"Kungfu"
36,2008-07-01,7.03846153846154,7.03846153846154,"Whiskers"
41,2008-07-01,9.40909090909091,9.40909090909091,"Zappa"
62,2008-07-01,18.2173913043478,18.2173913043478,"Baobab"
65,2008-07-01,6.75,4.75,"Jaxx"
76,2008-07-01,5.5625,5.5625,"Toyota"
77,2008-07-01,11.3888888888889,11.3888888888889,"VanHelsing"
3,2008-08-01,7.56521739130435,7.56521739130435,"Aztecs"
6,2008-08-01,10.2413793103448,10.2413793103448,"Commandos"
7,2008-08-01,11.84,11.84,"DrieDoring"
8,2008-08-01,15.5384615384615,15.5384615384615,"Elveera"
9,2008-08-01,9.76,9.76,"Frisky"
18,2008-08-01,10.2307692307692,10.2307692307692,"Lazuli"
19,2008-08-01,10.5238095238095,10.5238095238095,"Moomins"
28,2008-08-01,5,5,"Rascals"
34,2008-08-01,5.91666666666667,5.91666666666667,"Kungfu"
36,2008-08-01,7.26923076923077,6.84615384615385,"Whiskers"
41,2008-08-01,7.54545454545455,7.54545454545455,"Zappa"
62,2008-08-01,16.6,16.6,"Baobab"
64,2008-08-01,9,9,"Hoppla"
65,2008-08-01,6.53333333333333,6.53333333333333,"Jaxx"
75,2008-08-01,4,4,"Sequoia"
76,2008-08-01,5.05,5.05,"Toyota"
77,2008-08-01,10.4545454545455,10.4545454545455,"VanHelsing"
3,2008-09-01,11.8620689655172,8.93103448275862,"Aztecs"
6,2008-09-01,15.4137931034483,10.8965517241379,"Commandos"
7,2008-09-01,11.3703703703704,11.3703703703704,"DrieDoring"
8,2008-09-01,15.8928571428571,15.8928571428571,"Elveera"
9,2008-09-01,13.9259259259259,11.8518518518519,"Frisky"
18,2008-09-01,12.1428571428571,10.4285714285714,"Lazuli"
19,2008-09-01,9.94736842105263,9.63157894736842,"Moomins"
28,2008-09-01,9.125,6,"Rascals"
34,2008-09-01,7.73076923076923,5.88461538461539,"Kungfu"
36,2008-09-01,8,7,"Whiskers"
41,2008-09-01,8.78260869565217,8.78260869565217,"Zappa"
62,2008-09-01,17.3333333333333,17.3333333333333,"Baobab"
64,2008-09-01,8.42857142857143,8.42857142857143,"Hoppla"
65,2008-09-01,10.8,6.8,"Jaxx"
76,2008-09-01,5.75,5.75,"Toyota"
77,2008-09-01,12.7777777777778,11.4444444444444,"VanHelsing"
3,2008-10-01,12.9333333333333,8.93333333333333,"Aztecs"
6,2008-10-01,14.8,9.76666666666667,"Commandos"
7,2008-10-01,13.1034482758621,9.6551724137931,"DrieDoring"
8,2008-10-01,16.7777777777778,15.1111111111111,"Elveera"
9,2008-10-01,15.258064516129,11.258064516129,"Frisky"
18,2008-10-01,13.7241379310345,9.72413793103448,"Lazuli"
19,2008-10-01,10.6538461538462,10.6538461538462,"Moomins"
28,2008-10-01,7.6,5,"Rascals"
34,2008-10-01,10,6,"Kungfu"
36,2008-10-01,7.86666666666667,7.86666666666667,"Whiskers"
41,2008-10-01,8.83333333333333,8.83333333333333,"Zappa"
62,2008-10-01,20.5882352941176,17,"Baobab"
64,2008-10-01,7.18181818181818,6.18181818181818,"Hoppla"
65,2008-10-01,7.25,5.5,"Jaxx"
76,2008-10-01,5.63636363636364,4.90909090909091,"Toyota"
77,2008-10-01,11.44,10.52,"VanHelsing"
3,2008-11-01,11.7692307692308,11.7692307692308,"Aztecs"
6,2008-11-01,16.64,14.88,"Commandos"
7,2008-11-01,11.88,7.88,"DrieDoring"
8,2008-11-01,14.5714285714286,11.5714285714286,"Elveera"
9,2008-11-01,12.7916666666667,12.7916666666667,"Frisky"
18,2008-11-01,12.9090909090909,12.9090909090909,"Lazuli"
19,2008-11-01,9.9,9.9,"Moomins"
28,2008-11-01,6.61904761904762,4.90476190476191,"Rascals"
34,2008-11-01,10,10,"Kungfu"
36,2008-11-01,11.75,8,"Whiskers"
41,2008-11-01,6.84615384615385,6.84615384615385,"Zappa"
62,2008-11-01,20.8947368421053,16.0526315789474,"Baobab"
64,2008-11-01,5.33333333333333,5.33333333333333,"Hoppla"
65,2008-11-01,8.66666666666667,7.83333333333333,"Jaxx"
72,2008-11-01,7.5,5.83333333333333,"PK"
76,2008-11-01,7.63157894736842,7.63157894736842,"Toyota"
77,2008-11-01,11.5454545454545,11.5454545454545,"VanHelsing"
3,2008-12-01,15.3461538461538,12.9230769230769,"Aztecs"
6,2008-12-01,18.9583333333333,14.9583333333333,"Commandos"
7,2008-12-01,10.7272727272727,10.7272727272727,"DrieDoring"
8,2008-12-01,17.4761904761905,15.7142857142857,"Elveera"
9,2008-12-01,16.1428571428571,12.7142857142857,"Frisky"
18,2008-12-01,16.2727272727273,12.8181818181818,"Lazuli"
19,2008-12-01,12.24,10.64,"Moomins"
28,2008-12-01,8.61538461538461,5.46153846153846,"Rascals"
34,2008-12-01,15.7916666666667,10,"Kungfu"
36,2008-12-01,13.48,7.52,"Whiskers"
62,2008-12-01,21.8076923076923,21.4230769230769,"Baobab"
64,2008-12-01,5.6,5.6,"Hoppla"
65,2008-12-01,12.9444444444444,7.94444444444444,"Jaxx"
75,2008-12-01,14.5,8.5,"Sequoia"
76,2008-12-01,9.4,8,"Toyota"
77,2008-12-01,14.5217391304348,11.6521739130435,"VanHelsing"
3,2009-01-01,15.24,12.24,"Aztecs"
6,2009-01-01,16.28,16.28,"Commandos"
7,2009-01-01,12.5,12,"DrieDoring"
8,2009-01-01,16.92,13.92,"Elveera"
9,2009-01-01,16.6363636363636,12.6818181818182,"Frisky"
18,2009-01-01,17.4,12.4,"Lazuli"
19,2009-01-01,15.2380952380952,10.2380952380952,"Moomins"
28,2009-01-01,8.57142857142857,8.57142857142857,"Rascals"
34,2009-01-01,16.2608695652174,9.60869565217391,"Kungfu"
36,2009-01-01,13.7142857142857,13.7142857142857,"Whiskers"
62,2009-01-01,22.047619047619,21.047619047619,"Baobab"
64,2009-01-01,5.5,5.5,"Hoppla"
65,2009-01-01,12.4,12.4,"Jaxx"
75,2009-01-01,8.94444444444444,4.83333333333333,"Sequoia"
76,2009-01-01,8,8,"Toyota"
77,2009-01-01,14,14,"VanHelsing"
3,2009-02-01,14.1739130434783,14.1739130434783,"Aztecs"
6,2009-02-01,16,16,"Commandos"
7,2009-02-01,15,12,"DrieDoring"
8,2009-02-01,15.9230769230769,15.9230769230769,"Elveera"
9,2009-02-01,18.3913043478261,16,"Frisky"
18,2009-02-01,18.88,17.92,"Lazuli"
19,2009-02-01,14.5416666666667,14.5416666666667,"Moomins"
28,2009-02-01,7,7,"Rascals"
34,2009-02-01,16.9047619047619,16.9047619047619,"Kungfu"
36,2009-02-01,17.16,13.32,"Whiskers"
62,2009-02-01,20.4285714285714,20.4285714285714,"Baobab"
65,2009-02-01,15.75,12.9166666666667,"Jaxx"
75,2009-02-01,7.3,3.3,"Sequoia"
76,2009-02-01,8,8,"Toyota"
77,2009-02-01,14.65,14.65,"VanHelsing"
3,2009-03-01,13.4814814814815,13.4814814814815,"Aztecs"
6,2009-03-01,15.3333333333333,15.3333333333333,"Commandos"
7,2009-03-01,13.5172413793103,13.5172413793103,"DrieDoring"
8,2009-03-01,18.7857142857143,16.1071428571429,"Elveera"
9,2009-03-01,19.3571428571429,14.3571428571429,"Frisky"
18,2009-03-01,24,18,"Lazuli"
19,2009-03-01,14.3076923076923,14.3076923076923,"Moomins"
28,2009-03-01,7.625,7.625,"Rascals"
34,2009-03-01,16.5862068965517,16.5862068965517,"Kungfu"
36,2009-03-01,17.2142857142857,13.2142857142857,"Whiskers"
62,2009-03-01,24.3125,22.4375,"Baobab"
64,2009-03-01,6.5,2.5,"Hoppla"
65,2009-03-01,16.9354838709677,12.9354838709677,"Jaxx"
75,2009-03-01,7.04166666666667,7.04166666666667,"Sequoia"
76,2009-03-01,8.75,7.14285714285714,"Toyota"
77,2009-03-01,15.9677419354839,14.258064516129,"VanHelsing"
3,2009-04-01,15.2857142857143,14.9285714285714,"Aztecs"
6,2009-04-01,13.25,13.25,"Commandos"
7,2009-04-01,16.4615384615385,14.9615384615385,"DrieDoring"
8,2009-04-01,19.05,16.05,"Elveera"
9,2009-04-01,18.0833333333333,18.0833333333333,"Frisky"
18,2009-04-01,24,24,"Lazuli"
19,2009-04-01,15.7391304347826,15.7391304347826,"Moomins"
28,2009-04-01,8,8,"Rascals"
34,2009-04-01,18.3461538461538,16.9615384615385,"Kungfu"
36,2009-04-01,15.6296296296296,15.6296296296296,"Whiskers"
62,2009-04-01,25.5789473684211,22.3684210526316,"Baobab"
64,2009-04-01,8,8,"Hoppla"
65,2009-04-01,15.304347826087,15.304347826087,"Jaxx"
75,2009-04-01,7.04545454545455,7.04545454545455,"Sequoia"
76,2009-04-01,10,7,"Toyota"
77,2009-04-01,15.75,13.75,"VanHelsing"
3,2009-05-01,17,15,"Aztecs"
6,2009-05-01,13.5,13.5,"Commandos"
7,2009-05-01,18.3703703703704,14.5185185185185,"DrieDoring"
8,2009-05-01,18.9090909090909,18.9090909090909,"Elveera"
9,2009-05-01,18,18,"Frisky"
18,2009-05-01,22.9090909090909,22.9090909090909,"Lazuli"
19,2009-05-01,18.84,15.24,"Moomins"
28,2009-05-01,13.695652173913,7.95652173913043,"Rascals"
34,2009-05-01,20.9545454545455,16.9545454545455,"Kungfu"
36,2009-05-01,15,15,"Whiskers"
62,2009-05-01,25.7222222222222,25.1111111111111,"Baobab"
64,2009-05-01,11,8,"Hoppla"
65,2009-05-01,13.64,13.64,"Jaxx"
75,2009-05-01,6.96,6.96,"Sequoia"
76,2009-05-01,9.47826086956522,9.47826086956522,"Toyota"
77,2009-05-01,18,15.9565217391304,"VanHelsing"
3,2009-06-01,16.8076923076923,16.8076923076923,"Aztecs"
6,2009-06-01,11.625,11.625,"Commandos"
7,2009-06-01,18.3333333333333,18.3333333333333,"DrieDoring"
8,2009-06-01,18.8260869565217,18.304347826087,"Elveera"
