"year","experiment","model","Longitude","Latitude","tmax35","tmax37"
2006,"historical","EC-Earth3-CC",18.28125,-32.63151,23,3
2006,"historical","EC-Earth3-CC",18.28125,-31.92976,2,0
2006,"historical","EC-Earth3-CC",18.28125,-31.228,42,11
2006,"historical","EC-Earth3-CC",18.28125,-30.52625,28,7
2006,"historical","EC-Earth3-CC",18.28125,-29.8245,37,12
2006,"historical","EC-Earth3-CC",18.28125,-29.12275,68,27
2006,"historical","EC-Earth3-CC",18.28125,-28.42099,64,22
2006,"historical","EC-Earth3-CC",18.28125,-27.71924,44,18
2006,"historical","EC-Earth3-CC",18.28125,-27.01749,49,22
2006,"historical","EC-Earth3-CC",18.28125,-26.31573,45,23
2006,"historical","EC-Earth3-CC",18.28125,-25.61398,37,22
2006,"historical","EC-Earth3-CC",18.28125,-24.91223,37,15
2006,"historical","EC-Earth3-CC",18.28125,-24.21048,33,12
2006,"historical","EC-Earth3-CC",18.28125,-23.50872,23,4
2006,"historical","EC-Earth3-CC",18.28125,-22.80697,9,0
2006,"historical","EC-Earth3-CC",18.28125,-22.10522,2,0
2006,"historical","EC-Earth3-CC",18.28125,-21.40347,3,0
2006,"historical","EC-Earth3-CC",18.28125,-20.70171,15,0
2006,"historical","EC-Earth3-CC",18.28125,-19.99996,13,1
2006,"historical","EC-Earth3-CC",18.28125,-19.29821,21,4
2006,"historical","EC-Earth3-CC",18.28125,-18.59645,27,7
2006,"historical","EC-Earth3-CC",18.28125,-17.8947,30,11
2006,"historical","EC-Earth3-CC",18.28125,-17.19295,29,8
2006,"historical","EC-Earth3-CC",18.28125,-16.4912,20,1
2006,"historical","EC-Earth3-CC",18.28125,-15.78944,18,1
2006,"historical","EC-Earth3-CC",18.28125,-15.08769,10,0
2006,"historical","EC-Earth3-CC",18.28125,-14.38594,4,0
2006,"historical","EC-Earth3-CC",18.984375,-34.73677,0,0
2006,"historical","EC-Earth3-CC",18.984375,-34.03502,0,0
2006,"historical","EC-Earth3-CC",18.984375,-33.33326,33,15
2006,"historical","EC-Earth3-CC",18.984375,-32.63151,48,24
2006,"historical","EC-Earth3-CC",18.984375,-31.92976,51,18
2006,"historical","EC-Earth3-CC",18.984375,-31.228,62,23
2006,"historical","EC-Earth3-CC",18.984375,-30.52625,37,13
2006,"historical","EC-Earth3-CC",18.984375,-29.8245,32,11
2006,"historical","EC-Earth3-CC",18.984375,-29.12275,57,20
2006,"historical","EC-Earth3-CC",18.984375,-28.42099,55,25
2006,"historical","EC-Earth3-CC",18.984375,-27.71924,39,14
2006,"historical","EC-Earth3-CC",18.984375,-27.01749,35,19
2006,"historical","EC-Earth3-CC",18.984375,-26.31573,40,22
2006,"historical","EC-Earth3-CC",18.984375,-25.61398,40,22
2006,"historical","EC-Earth3-CC",18.984375,-24.91223,37,15
2006,"historical","EC-Earth3-CC",18.984375,-24.21048,34,10
2006,"historical","EC-Earth3-CC",18.984375,-23.50872,25,3
2006,"historical","EC-Earth3-CC",18.984375,-22.80697,11,0
2006,"historical","EC-Earth3-CC",18.984375,-22.10522,6,0
2006,"historical","EC-Earth3-CC",18.984375,-21.40347,6,0
2006,"historical","EC-Earth3-CC",18.984375,-20.70171,19,3
2006,"historical","EC-Earth3-CC",18.984375,-19.99996,25,6
2006,"historical","EC-Earth3-CC",18.984375,-19.29821,24,6
2006,"historical","EC-Earth3-CC",18.984375,-18.59645,25,7
2006,"historical","EC-Earth3-CC",18.984375,-17.8947,29,13
2006,"historical","EC-Earth3-CC",18.984375,-17.19295,30,9
2006,"historical","EC-Earth3-CC",18.984375,-16.4912,19,2
2006,"historical","EC-Earth3-CC",18.984375,-15.78944,20,2
2006,"historical","EC-Earth3-CC",18.984375,-15.08769,17,1
2006,"historical","EC-Earth3-CC",18.984375,-14.38594,15,0
2006,"historical","EC-Earth3-CC",19.6875,-34.73677,0,0
2006,"historical","EC-Earth3-CC",19.6875,-34.03502,10,2
2006,"historical","EC-Earth3-CC",19.6875,-33.33326,26,9
2006,"historical","EC-Earth3-CC",19.6875,-32.63151,26,10
2006,"historical","EC-Earth3-CC",19.6875,-31.92976,33,12
2006,"historical","EC-Earth3-CC",19.6875,-31.228,33,11
2006,"historical","EC-Earth3-CC",19.6875,-30.52625,35,11
2006,"historical","EC-Earth3-CC",19.6875,-29.8245,45,12
2006,"historical","EC-Earth3-CC",19.6875,-29.12275,51,25
2006,"historical","EC-Earth3-CC",19.6875,-28.42099,62,31
2006,"historical","EC-Earth3-CC",19.6875,-27.71924,47,19
2006,"historical","EC-Earth3-CC",19.6875,-27.01749,40,21
2006,"historical","EC-Earth3-CC",19.6875,-26.31573,40,24
2006,"historical","EC-Earth3-CC",19.6875,-25.61398,39,21
2006,"historical","EC-Earth3-CC",19.6875,-24.91223,37,18
2006,"historical","EC-Earth3-CC",19.6875,-24.21048,32,10
2006,"historical","EC-Earth3-CC",19.6875,-23.50872,25,3
2006,"historical","EC-Earth3-CC",19.6875,-22.80697,16,0
2006,"historical","EC-Earth3-CC",19.6875,-22.10522,11,0
2006,"historical","EC-Earth3-CC",19.6875,-21.40347,14,2
2006,"historical","EC-Earth3-CC",19.6875,-20.70171,23,5
2006,"historical","EC-Earth3-CC",19.6875,-19.99996,26,7
2006,"historical","EC-Earth3-CC",19.6875,-19.29821,29,10
2006,"historical","EC-Earth3-CC",19.6875,-18.59645,28,8
2006,"historical","EC-Earth3-CC",19.6875,-17.8947,29,12
2006,"historical","EC-Earth3-CC",19.6875,-17.19295,28,10
2006,"historical","EC-Earth3-CC",19.6875,-16.4912,23,3
2006,"historical","EC-Earth3-CC",19.6875,-15.78944,20,2
2006,"historical","EC-Earth3-CC",19.6875,-15.08769,22,2
2006,"historical","EC-Earth3-CC",19.6875,-14.38594,20,0
2006,"historical","EC-Earth3-CC",20.390625,-34.73677,0,0
2006,"historical","EC-Earth3-CC",20.390625,-34.03502,11,4
2006,"historical","EC-Earth3-CC",20.390625,-33.33326,20,10
2006,"historical","EC-Earth3-CC",20.390625,-32.63151,14,4
2006,"historical","EC-Earth3-CC",20.390625,-31.92976,17,4
2006,"historical","EC-Earth3-CC",20.390625,-31.228,20,3
2006,"historical","EC-Earth3-CC",20.390625,-30.52625,40,12
2006,"historical","EC-Earth3-CC",20.390625,-29.8245,43,20
2006,"historical","EC-Earth3-CC",20.390625,-29.12275,49,21
2006,"historical","EC-Earth3-CC",20.390625,-28.42099,63,26
2006,"historical","EC-Earth3-CC",20.390625,-27.71924,56,21
2006,"historical","EC-Earth3-CC",20.390625,-27.01749,44,26
2006,"historical","EC-Earth3-CC",20.390625,-26.31573,41,23
2006,"historical","EC-Earth3-CC",20.390625,-25.61398,36,22
2006,"historical","EC-Earth3-CC",20.390625,-24.91223,34,20
2006,"historical","EC-Earth3-CC",20.390625,-24.21048,30,11
2006,"historical","EC-Earth3-CC",20.390625,-23.50872,25,6
2006,"historical","EC-Earth3-CC",20.390625,-22.80697,20,2
2006,"historical","EC-Earth3-CC",20.390625,-22.10522,19,1
2006,"historical","EC-Earth3-CC",20.390625,-21.40347,24,8
2006,"historical","EC-Earth3-CC",20.390625,-20.70171,26,9
2006,"historical","EC-Earth3-CC",20.390625,-19.99996,28,11
2006,"historical","EC-Earth3-CC",20.390625,-19.29821,31,10
2006,"historical","EC-Earth3-CC",20.390625,-18.59645,31,12
2006,"historical","EC-Earth3-CC",20.390625,-17.8947,35,14
2006,"historical","EC-Earth3-CC",20.390625,-17.19295,31,12
2006,"historical","EC-Earth3-CC",20.390625,-16.4912,27,10
2006,"historical","EC-Earth3-CC",20.390625,-15.78944,25,5
2006,"historical","EC-Earth3-CC",20.390625,-15.08769,23,4
2006,"historical","EC-Earth3-CC",20.390625,-14.38594,25,0
2006,"historical","EC-Earth3-CC",21.09375,-34.73677,0,0
2006,"historical","EC-Earth3-CC",21.09375,-34.03502,13,4
2006,"historical","EC-Earth3-CC",21.09375,-33.33326,20,10
2006,"historical","EC-Earth3-CC",21.09375,-32.63151,14,4
2006,"historical","EC-Earth3-CC",21.09375,-31.92976,11,1
2006,"historical","EC-Earth3-CC",21.09375,-31.228,14,2
2006,"historical","EC-Earth3-CC",21.09375,-30.52625,30,11
2006,"historical","EC-Earth3-CC",21.09375,-29.8245,43,16
2006,"historical","EC-Earth3-CC",21.09375,-29.12275,50,17
2006,"historical","EC-Earth3-CC",21.09375,-28.42099,55,20
2006,"historical","EC-Earth3-CC",21.09375,-27.71924,44,23
2006,"historical","EC-Earth3-CC",21.09375,-27.01749,44,26
2006,"historical","EC-Earth3-CC",21.09375,-26.31573,38,22
2006,"historical","EC-Earth3-CC",21.09375,-25.61398,38,22
2006,"historical","EC-Earth3-CC",21.09375,-24.91223,35,18
2006,"historical","EC-Earth3-CC",21.09375,-24.21048,30,10
2006,"historical","EC-Earth3-CC",21.09375,-23.50872,25,9
2006,"historical","EC-Earth3-CC",21.09375,-22.80697,19,9
2006,"historical","EC-Earth3-CC",21.09375,-22.10522,23,8
2006,"historical","EC-Earth3-CC",21.09375,-21.40347,25,11
2006,"historical","EC-Earth3-CC",21.09375,-20.70171,34,15
2006,"historical","EC-Earth3-CC",21.09375,-19.99996,31,15
2006,"historical","EC-Earth3-CC",21.09375,-19.29821,31,14
2006,"historical","EC-Earth3-CC",21.09375,-18.59645,36,15
2006,"historical","EC-Earth3-CC",21.09375,-17.8947,36,15
2006,"historical","EC-Earth3-CC",21.09375,-17.19295,33,17
2006,"historical","EC-Earth3-CC",21.09375,-16.4912,31,14
2006,"historical","EC-Earth3-CC",21.09375,-15.78944,32,10
2006,"historical","EC-Earth3-CC",21.09375,-15.08769,28,7
2006,"historical","EC-Earth3-CC",21.09375,-14.38594,28,3
2006,"historical","EC-Earth3-CC",21.796875,-34.73677,0,0
2006,"historical","EC-Earth3-CC",21.796875,-34.03502,10,4
2006,"historical","EC-Earth3-CC",21.796875,-33.33326,18,9
2006,"historical","EC-Earth3-CC",21.796875,-32.63151,20,5
2006,"historical","EC-Earth3-CC",21.796875,-31.92976,11,1
2006,"historical","EC-Earth3-CC",21.796875,-31.228,9,2
2006,"historical","EC-Earth3-CC",21.796875,-30.52625,21,7
2006,"historical","EC-Earth3-CC",21.796875,-29.8245,36,12
2006,"historical","EC-Earth3-CC",21.796875,-29.12275,37,12
2006,"historical","EC-Earth3-CC",21.796875,-28.42099,36,13
2006,"historical","EC-Earth3-CC",21.796875,-27.71924,37,13
2006,"historical","EC-Earth3-CC",21.796875,-27.01749,42,21
2006,"historical","EC-Earth3-CC",21.796875,-26.31573,41,24
2006,"historical","EC-Earth3-CC",21.796875,-25.61398,39,21
2006,"historical","EC-Earth3-CC",21.796875,-24.91223,36,18
2006,"historical","EC-Earth3-CC",21.796875,-24.21048,29,10
2006,"historical","EC-Earth3-CC",21.796875,-23.50872,24,10
2006,"historical","EC-Earth3-CC",21.796875,-22.80697,25,11
2006,"historical","EC-Earth3-CC",21.796875,-22.10522,26,12
2006,"historical","EC-Earth3-CC",21.796875,-21.40347,28,13
2006,"historical","EC-Earth3-CC",21.796875,-20.70171,35,17
2006,"historical","EC-Earth3-CC",21.796875,-19.99996,36,21
2006,"historical","EC-Earth3-CC",21.796875,-19.29821,38,21
2006,"historical","EC-Earth3-CC",21.796875,-18.59645,41,21
2006,"historical","EC-Earth3-CC",21.796875,-17.8947,36,16
2006,"historical","EC-Earth3-CC",21.796875,-17.19295,36,17
2006,"historical","EC-Earth3-CC",21.796875,-16.4912,33,17
2006,"historical","EC-Earth3-CC",21.796875,-15.78944,33,15
2006,"historical","EC-Earth3-CC",21.796875,-15.08769,32,9
2006,"historical","EC-Earth3-CC",21.796875,-14.38594,26,5
2006,"historical","EC-Earth3-CC",22.5,-34.73677,0,0
2006,"historical","EC-Earth3-CC",22.5,-34.03502,8,4
2006,"historical","EC-Earth3-CC",22.5,-33.33326,14,7
2006,"historical","EC-Earth3-CC",22.5,-32.63151,21,8
2006,"historical","EC-Earth3-CC",22.5,-31.92976,10,2
2006,"historical","EC-Earth3-CC",22.5,-31.228,8,2
2006,"historical","EC-Earth3-CC",22.5,-30.52625,16,5
2006,"historical","EC-Earth3-CC",22.5,-29.8245,24,10
2006,"historical","EC-Earth3-CC",22.5,-29.12275,25,9
2006,"historical","EC-Earth3-CC",22.5,-28.42099,19,8
2006,"historical","EC-Earth3-CC",22.5,-27.71924,27,8
2006,"historical","EC-Earth3-CC",22.5,-27.01749,37,15
2006,"historical","EC-Earth3-CC",22.5,-26.31573,42,21
2006,"historical","EC-Earth3-CC",22.5,-25.61398,38,19
2006,"historical","EC-Earth3-CC",22.5,-24.91223,37,18
2006,"historical","EC-Earth3-CC",22.5,-24.21048,28,11
2006,"historical","EC-Earth3-CC",22.5,-23.50872,25,13
2006,"historical","EC-Earth3-CC",22.5,-22.80697,28,14
2006,"historical","EC-Earth3-CC",22.5,-22.10522,35,16
2006,"historical","EC-Earth3-CC",22.5,-21.40347,33,14
2006,"historical","EC-Earth3-CC",22.5,-20.70171,34,20
2006,"historical","EC-Earth3-CC",22.5,-19.99996,35,23
2006,"historical","EC-Earth3-CC",22.5,-19.29821,42,23
2006,"historical","EC-Earth3-CC",22.5,-18.59645,41,23
2006,"historical","EC-Earth3-CC",22.5,-17.8947,41,18
2006,"historical","EC-Earth3-CC",22.5,-17.19295,36,19
2006,"historical","EC-Earth3-CC",22.5,-16.4912,32,15
2006,"historical","EC-Earth3-CC",22.5,-15.78944,35,13
2006,"historical","EC-Earth3-CC",22.5,-15.08769,36,13
2006,"historical","EC-Earth3-CC",22.5,-14.38594,29,9
2006,"historical","EC-Earth3-CC",23.203125,-34.73677,0,0
2006,"historical","EC-Earth3-CC",23.203125,-34.03502,5,3
2006,"historical","EC-Earth3-CC",23.203125,-33.33326,10,3
2006,"historical","EC-Earth3-CC",23.203125,-32.63151,11,5
2006,"historical","EC-Earth3-CC",23.203125,-31.92976,8,3
2006,"historical","EC-Earth3-CC",23.203125,-31.228,9,3
2006,"historical","EC-Earth3-CC",23.203125,-30.52625,17,4
2006,"historical","EC-Earth3-CC",23.203125,-29.8245,25,9
2006,"historical","EC-Earth3-CC",23.203125,-29.12275,23,9
2006,"historical","EC-Earth3-CC",23.203125,-28.42099,14,2
2006,"historical","EC-Earth3-CC",23.203125,-27.71924,11,2
2006,"historical","EC-Earth3-CC",23.203125,-27.01749,23,9
2006,"historical","EC-Earth3-CC",23.203125,-26.31573,38,20
2006,"historical","EC-Earth3-CC",23.203125,-25.61398,39,18
2006,"historical","EC-Earth3-CC",23.203125,-24.91223,34,16
2006,"historical","EC-Earth3-CC",23.203125,-24.21048,28,12
2006,"historical","EC-Earth3-CC",23.203125,-23.50872,24,14
2006,"historical","EC-Earth3-CC",23.203125,-22.80697,31,16
2006,"historical","EC-Earth3-CC",23.203125,-22.10522,40,16
2006,"historical","EC-Earth3-CC",23.203125,-21.40347,37,17
2006,"historical","EC-Earth3-CC",23.203125,-20.70171,37,19
2006,"historical","EC-Earth3-CC",23.203125,-19.99996,39,20
2006,"historical","EC-Earth3-CC",23.203125,-19.29821,43,25
2006,"historical","EC-Earth3-CC",23.203125,-18.59645,40,20
2006,"historical","EC-Earth3-CC",23.203125,-17.8947,41,16
2006,"historical","EC-Earth3-CC",23.203125,-17.19295,37,15
2006,"historical","EC-Earth3-CC",23.203125,-16.4912,37,17
2006,"historical","EC-Earth3-CC",23.203125,-15.78944,38,16
2006,"historical","EC-Earth3-CC",23.203125,-15.08769,40,16
2006,"historical","EC-Earth3-CC",23.203125,-14.38594,34,9
2006,"historical","EC-Earth3-CC",23.90625,-34.73677,0,0
2006,"historical","EC-Earth3-CC",23.90625,-34.03502,6,4
2006,"historical","EC-Earth3-CC",23.90625,-33.33326,9,4
2006,"historical","EC-Earth3-CC",23.90625,-32.63151,10,5
2006,"historical","EC-Earth3-CC",23.90625,-31.92976,5,2
2006,"historical","EC-Earth3-CC",23.90625,-31.228,6,0
2006,"historical","EC-Earth3-CC",23.90625,-30.52625,12,3
2006,"historical","EC-Earth3-CC",23.90625,-29.8245,19,6
2006,"historical","EC-Earth3-CC",23.90625,-29.12275,25,10
2006,"historical","EC-Earth3-CC",23.90625,-28.42099,17,4
2006,"historical","EC-Earth3-CC",23.90625,-27.71924,13,1
2006,"historical","EC-Earth3-CC",23.90625,-27.01749,20,3
2006,"historical","EC-Earth3-CC",23.90625,-26.31573,26,12
2006,"historical","EC-Earth3-CC",23.90625,-25.61398,35,16
2006,"historical","EC-Earth3-CC",23.90625,-24.91223,33,13
2006,"historical","EC-Earth3-CC",23.90625,-24.21048,24,12
2006,"historical","EC-Earth3-CC",23.90625,-23.50872,23,14
2006,"historical","EC-Earth3-CC",23.90625,-22.80697,35,16
2006,"historical","EC-Earth3-CC",23.90625,-22.10522,39,17
2006,"historical","EC-Earth3-CC",23.90625,-21.40347,40,23
2006,"historical","EC-Earth3-CC",23.90625,-20.70171,43,24
2006,"historical","EC-Earth3-CC",23.90625,-19.99996,47,22
2006,"historical","EC-Earth3-CC",23.90625,-19.29821,46,26
2006,"historical","EC-Earth3-CC",23.90625,-18.59645,39,20
2006,"historical","EC-Earth3-CC",23.90625,-17.8947,33,21
2006,"historical","EC-Earth3-CC",23.90625,-17.19295,36,17
2006,"historical","EC-Earth3-CC",23.90625,-16.4912,39,18
2006,"historical","EC-Earth3-CC",23.90625,-15.78944,31,14
2006,"historical","EC-Earth3-CC",23.90625,-15.08769,25,8
2006,"historical","EC-Earth3-CC",23.90625,-14.38594,32,6
2006,"historical","EC-Earth3-CC",24.609375,-34.73677,0,0
2006,"historical","EC-Earth3-CC",24.609375,-34.03502,6,3
2006,"historical","EC-Earth3-CC",24.609375,-33.33326,12,4
2006,"historical","EC-Earth3-CC",24.609375,-32.63151,7,4
2006,"historical","EC-Earth3-CC",24.609375,-31.92976,4,0
2006,"historical","EC-Earth3-CC",24.609375,-31.228,3,0
2006,"historical","EC-Earth3-CC",24.609375,-30.52625,7,0
2006,"historical","EC-Earth3-CC",24.609375,-29.8245,14,4
2006,"historical","EC-Earth3-CC",24.609375,-29.12275,22,8
2006,"historical","EC-Earth3-CC",24.609375,-28.42099,23,7
2006,"historical","EC-Earth3-CC",24.609375,-27.71924,16,2
2006,"historical","EC-Earth3-CC",24.609375,-27.01749,18,2
2006,"historical","EC-Earth3-CC",24.609375,-26.31573,22,9
2006,"historical","EC-Earth3-CC",24.609375,-25.61398,26,12
2006,"historical","EC-Earth3-CC",24.609375,-24.91223,24,10
2006,"historical","EC-Earth3-CC",24.609375,-24.21048,22,8
2006,"historical","EC-Earth3-CC",24.609375,-23.50872,27,15
2006,"historical","EC-Earth3-CC",24.609375,-22.80697,33,15
2006,"historical","EC-Earth3-CC",24.609375,-22.10522,35,18
2006,"historical","EC-Earth3-CC",24.609375,-21.40347,40,23
2006,"historical","EC-Earth3-CC",24.609375,-20.70171,46,25
2006,"historical","EC-Earth3-CC",24.609375,-19.99996,48,26
2006,"historical","EC-Earth3-CC",24.609375,-19.29821,42,20
2006,"historical","EC-Earth3-CC",24.609375,-18.59645,38,17
2006,"historical","EC-Earth3-CC",24.609375,-17.8947,33,20
2006,"historical","EC-Earth3-CC",24.609375,-17.19295,37,22
2006,"historical","EC-Earth3-CC",24.609375,-16.4912,38,12
2006,"historical","EC-Earth3-CC",24.609375,-15.78944,26,7
2006,"historical","EC-Earth3-CC",24.609375,-15.08769,23,2
2006,"historical","EC-Earth3-CC",24.609375,-14.38594,25,1
2006,"historical","EC-Earth3-CC",25.3125,-34.73677,0,0
2006,"historical","EC-Earth3-CC",25.3125,-34.03502,0,0
2006,"historical","EC-Earth3-CC",25.3125,-33.33326,9,2
2006,"historical","EC-Earth3-CC",25.3125,-32.63151,8,3
2006,"historical","EC-Earth3-CC",25.3125,-31.92976,4,0
2006,"historical","EC-Earth3-CC",25.3125,-31.228,3,0
2006,"historical","EC-Earth3-CC",25.3125,-30.52625,4,0
2006,"historical","EC-Earth3-CC",25.3125,-29.8245,8,0
2006,"historical","EC-Earth3-CC",25.3125,-29.12275,12,3
2006,"historical","EC-Earth3-CC",25.3125,-28.42099,20,5
2006,"historical","EC-Earth3-CC",25.3125,-27.71924,18,3
2006,"historical","EC-Earth3-CC",25.3125,-27.01749,15,2
2006,"historical","EC-Earth3-CC",25.3125,-26.31573,13,2
2006,"historical","EC-Earth3-CC",25.3125,-25.61398,15,6
2006,"historical","EC-Earth3-CC",25.3125,-24.91223,17,7
2006,"historical","EC-Earth3-CC",25.3125,-24.21048,21,11
2006,"historical","EC-Earth3-CC",25.3125,-23.50872,27,13
2006,"historical","EC-Earth3-CC",25.3125,-22.80697,26,13
2006,"historical","EC-Earth3-CC",25.3125,-22.10522,32,14
2006,"historical","EC-Earth3-CC",25.3125,-21.40347,39,21
2006,"historical","EC-Earth3-CC",25.3125,-20.70171,45,23
2006,"historical","EC-Earth3-CC",25.3125,-19.99996,45,24
2006,"historical","EC-Earth3-CC",25.3125,-19.29821,37,17
2006,"historical","EC-Earth3-CC",25.3125,-18.59645,33,17
2006,"historical","EC-Earth3-CC",25.3125,-17.8947,38,20
2006,"historical","EC-Earth3-CC",25.3125,-17.19295,37,16
2006,"historical","EC-Earth3-CC",25.3125,-16.4912,32,11
2006,"historical","EC-Earth3-CC",25.3125,-15.78944,29,3
2006,"historical","EC-Earth3-CC",25.3125,-15.08769,22,1
2006,"historical","EC-Earth3-CC",25.3125,-14.38594,25,2
2006,"historical","EC-Earth3-CC",26.015625,-34.73677,0,0
2006,"historical","EC-Earth3-CC",26.015625,-34.03502,0,0
2006,"historical","EC-Earth3-CC",26.015625,-33.33326,6,1
2006,"historical","EC-Earth3-CC",26.015625,-32.63151,3,2
2006,"historical","EC-Earth3-CC",26.015625,-31.92976,3,0
2006,"historical","EC-Earth3-CC",26.015625,-31.228,3,0
2006,"historical","EC-Earth3-CC",26.015625,-30.52625,4,0
2006,"historical","EC-Earth3-CC",26.015625,-29.8245,4,0
2006,"historical","EC-Earth3-CC",26.015625,-29.12275,7,0
2006,"historical","EC-Earth3-CC",26.015625,-28.42099,14,1
2006,"historical","EC-Earth3-CC",26.015625,-27.71924,16,1
2006,"historical","EC-Earth3-CC",26.015625,-27.01749,9,1
2006,"historical","EC-Earth3-CC",26.015625,-26.31573,6,0
2006,"historical","EC-Earth3-CC",26.015625,-25.61398,13,0
2006,"historical","EC-Earth3-CC",26.015625,-24.91223,17,8
2006,"historical","EC-Earth3-CC",26.015625,-24.21048,24,15
2006,"historical","EC-Earth3-CC",26.015625,-23.50872,29,14
2006,"historical","EC-Earth3-CC",26.015625,-22.80697,20,9
2006,"historical","EC-Earth3-CC",26.015625,-22.10522,24,10
2006,"historical","EC-Earth3-CC",26.015625,-21.40347,34,13
2006,"historical","EC-Earth3-CC",26.015625,-20.70171,40,20
2006,"historical","EC-Earth3-CC",26.015625,-19.99996,47,24
2006,"historical","EC-Earth3-CC",26.015625,-19.29821,34,18
2006,"historical","EC-Earth3-CC",26.015625,-18.59645,32,19
2006,"historical","EC-Earth3-CC",26.015625,-17.8947,35,20
2006,"historical","EC-Earth3-CC",26.015625,-17.19295,29,14
2006,"historical","EC-Earth3-CC",26.015625,-16.4912,31,5
2006,"historical","EC-Earth3-CC",26.015625,-15.78944,34,5
2006,"historical","EC-Earth3-CC",26.015625,-15.08769,24,3
2006,"historical","EC-Earth3-CC",26.015625,-14.38594,23,1
2006,"historical","EC-Earth3-CC",26.71875,-34.73677,0,0
2006,"historical","EC-Earth3-CC",26.71875,-34.03502,0,0
2006,"historical","EC-Earth3-CC",26.71875,-33.33326,3,0
2006,"historical","EC-Earth3-CC",26.71875,-32.63151,1,1
2006,"historical","EC-Earth3-CC",26.71875,-31.92976,0,0
2006,"historical","EC-Earth3-CC",26.71875,-31.228,0,0
2006,"historical","EC-Earth3-CC",26.71875,-30.52625,0,0
2006,"historical","EC-Earth3-CC",26.71875,-29.8245,0,0
2006,"historical","EC-Earth3-CC",26.71875,-29.12275,2,0
2006,"historical","EC-Earth3-CC",26.71875,-28.42099,6,0
2006,"historical","EC-Earth3-CC",26.71875,-27.71924,11,1
2006,"historical","EC-Earth3-CC",26.71875,-27.01749,8,0
2006,"historical","EC-Earth3-CC",26.71875,-26.31573,3,0
2006,"historical","EC-Earth3-CC",26.71875,-25.61398,11,1
2006,"historical","EC-Earth3-CC",26.71875,-24.91223,20,9
2006,"historical","EC-Earth3-CC",26.71875,-24.21048,34,15
2006,"historical","EC-Earth3-CC",26.71875,-23.50872,27,15
2006,"historical","EC-Earth3-CC",26.71875,-22.80697,20,7
2006,"historical","EC-Earth3-CC",26.71875,-22.10522,18,7
2006,"historical","EC-Earth3-CC",26.71875,-21.40347,31,12
2006,"historical","EC-Earth3-CC",26.71875,-20.70171,35,16
2006,"historical","EC-Earth3-CC",26.71875,-19.99996,41,15
2006,"historical","EC-Earth3-CC",26.71875,-19.29821,34,19
2006,"historical","EC-Earth3-CC",26.71875,-18.59645,36,20
2006,"historical","EC-Earth3-CC",26.71875,-17.8947,36,22
2006,"historical","EC-Earth3-CC",26.71875,-17.19295,28,13
2006,"historical","EC-Earth3-CC",26.71875,-16.4912,27,7
2006,"historical","EC-Earth3-CC",26.71875,-15.78944,33,8
2006,"historical","EC-Earth3-CC",26.71875,-15.08769,29,5
2006,"historical","EC-Earth3-CC",26.71875,-14.38594,22,2
2006,"historical","EC-Earth3-CC",27.421875,-34.73677,0,0
2006,"historical","EC-Earth3-CC",27.421875,-34.03502,0,0
2006,"historical","EC-Earth3-CC",27.421875,-33.33326,0,0
2006,"historical","EC-Earth3-CC",27.421875,-32.63151,1,0
2006,"historical","EC-Earth3-CC",27.421875,-31.92976,0,0
2006,"historical","EC-Earth3-CC",27.421875,-31.228,0,0
2006,"historical","EC-Earth3-CC",27.421875,-30.52625,0,0
2006,"historical","EC-Earth3-CC",27.421875,-29.8245,0,0
2006,"historical","EC-Earth3-CC",27.421875,-29.12275,0,0
2006,"historical","EC-Earth3-CC",27.421875,-28.42099,1,0
2006,"historical","EC-Earth3-CC",27.421875,-27.71924,3,0
2006,"historical","EC-Earth3-CC",27.421875,-27.01749,2,0
2006,"historical","EC-Earth3-CC",27.421875,-26.31573,0,0
2006,"historical","EC-Earth3-CC",27.421875,-25.61398,9,0
2006,"historical","EC-Earth3-CC",27.421875,-24.91223,16,5
2006,"historical","EC-Earth3-CC",27.421875,-24.21048,21,7
2006,"historical","EC-Earth3-CC",27.421875,-23.50872,26,13
2006,"historical","EC-Earth3-CC",27.421875,-22.80697,26,14
2006,"historical","EC-Earth3-CC",27.421875,-22.10522,28,14
2006,"historical","EC-Earth3-CC",27.421875,-21.40347,32,14
2006,"historical","EC-Earth3-CC",27.421875,-20.70171,23,8
2006,"historical","EC-Earth3-CC",27.421875,-19.99996,26,7
2006,"historical","EC-Earth3-CC",27.421875,-19.29821,32,14
2006,"historical","EC-Earth3-CC",27.421875,-18.59645,35,20
2006,"historical","EC-Earth3-CC",27.421875,-17.8947,43,23
2006,"historical","EC-Earth3-CC",27.421875,-17.19295,41,24
2006,"historical","EC-Earth3-CC",27.421875,-16.4912,35,17
2006,"historical","EC-Earth3-CC",27.421875,-15.78944,32,10
2006,"historical","EC-Earth3-CC",27.421875,-15.08769,28,5
2006,"historical","EC-Earth3-CC",27.421875,-14.38594,25,3
2006,"historical","EC-Earth3-CC",28.125,-34.73677,0,0
2006,"historical","EC-Earth3-CC",28.125,-34.03502,0,0
2006,"historical","EC-Earth3-CC",28.125,-33.33326,0,0
2006,"historical","EC-Earth3-CC",28.125,-32.63151,0,0
2006,"historical","EC-Earth3-CC",28.125,-31.92976,0,0
2006,"historical","EC-Earth3-CC",28.125,-31.228,0,0
2006,"historical","EC-Earth3-CC",28.125,-30.52625,0,0
